rel_dist_x,rel_dist_y,rel_dist_z,tof,delta_v_x,delta_v_y,delta_v_z
-55378459.633997515,42313324.582010746,23475269.078021005,54.718371457612434,15.289091953616134,23.288016432699134,11.273357481665862
-14390725.557657134,56745240.64182186,8781535.385981902,110.80828553651939,24.755769680349033,27.42816195144024,9.75865204975693
-26378840.783108007,78793683.47301763,19051349.712677598,129.89014492634124,23.543093531306745,29.272518298665776,10.910914934691654
-29783413.832018178,-7324377.30172722,5613554.916731544,129.9994340455979,21.555017541927953,23.927474275366915,11.576372402847554
-21442423.179900575,55853775.23440054,11596212.859237567,133.90135829922804,23.76929807358975,28.174581596449833,10.702382784933578
-29554974.59382346,29864756.169543236,10298870.833206281,50.3431792293892,20.55230554454555,21.326279820063696,8.585321767289697
-31137274.96948989,46168341.99274275,13810992.73651798,83.58735529180674,22.078629222339593,24.96033106641072,9.802231394170049
-50955826.15281874,23444814.3031604,18680950.132405847,147.15589134346638,19.93210830937868,26.19668308973792,12.362786913350911
-55145182.308133334,-46229749.83205514,13562719.735159457,88.49312102264342,16.352228380696136,14.658823736649795,12.27662022465947
-39765115.261937365,-59129852.171400264,6183991.843489319,131.58599343990616,18.68474907368095,20.044459822261466,13.552292056230097
-28630061.590482768,69587875.39694864,17692381.053130567,66.04441249811347,22.250852227696907,27.955895832928405,9.698803919334882
-46548297.94247645,-22706274.611137673,11579398.118100524,68.757813884741,17.442989632681734,14.313713695379281,10.5486895637715
-37236156.536023796,50992760.930669785,17333710.321341127,137.5005964475998,21.914225700056924,27.66271493363747,11.43204306202722
-50353277.71714762,-48412746.37642774,11358816.806284681,122.50244375638954,17.711030281348535,19.417376235418146,13.26929505058672
-25538255.44899332,33520423.128985763,9112339.769578256,130.51094885159264,22.934169044683813,26.604423196329975,10.853147642808821
-65799755.217338726,-30455228.800920263,19273309.584994808,55.68631982638917,11.829155922848289,9.425986604941585,11.751543332959443
-15298820.365731727,55370353.83247942,8858759.878539152,57.17108506172034,24.502980661271156,26.313671272380827,8.054326005680405
-20297982.35947865,55358543.72273314,10999906.422832131,134.06471926349965,23.89225478179437,28.180264865774994,10.657846400011307
-34438564.20545934,2947480.0533358455,8805527.548826061,110.49735577279328,21.148205662698178,22.84391506445797,10.998406320085161
-47458790.426550105,29577076.336782873,18069711.260091722,75.85326650644886,18.831910064203647,22.202028056323332,10.561769592838822
-32653771.97406513,-7274684.317892805,6900246.26038716,88.19275526562434,20.924759200741065,19.66884056323513,10.233993383786663
-40657871.32669562,-26299651.871583745,8704980.172304124,69.73710003961212,18.508621327651774,14.209916720640035,10.236052834694167
-59761613.0193598,15603954.214688629,21410302.973738343,147.45017087045667,18.823590923727892,25.48740840146434,12.78402631038902
-40728046.37464371,-21473151.68193969,9138562.874904789,148.88683080361116,19.894863669407627,24.087388409336132,12.854485882581017
-51598941.86838256,38363835.926567614,21222317.425642297,57.16070044322606,16.43991837012667,22.621974579064542,10.825540997811363
-65050298.54874031,-25440476.69460441,19358324.984167635,61.62642098726209,13.077523521699785,11.782318406789084,11.711779593981365
-31020310.978401247,56705558.62794533,15838716.203576341,94.22076639949758,22.443498343474626,26.43045243608968,10.154482087194575
-32247549.259745162,29143282.672155023,11375177.5371899,88.33516691052296,21.72631307620665,23.404034371411626,9.945315728279695
-39477504.06732786,-37773208.20737907,7328563.152558431,110.292354815553,19.352544967435538,19.354918808402463,12.113892281383041
-19753551.37732843,60269565.70951995,11863981.388906285,147.53805602595614,23.962686210278438,28.99033137624761,10.958535531399015
-62484335.090222,9279621.074130625,21787758.617102668,77.43662945604709,16.03643717407799,19.362748104556655,11.548817821886907
-58423022.74526206,-46402235.46816984,14963690.908541024,96.72859636137112,16.17809058283085,15.855237996287027,12.71585778360496
-52577661.74604301,-37844436.44833329,13017564.200138569,73.03119442863152,16.224828720314786,12.831974877299883,11.365208054139197
-25409475.646582928,9016445.412158936,5487616.821092613,112.39988583828416,22.493828307740916,23.758402173405766,10.528760393773233
-29198619.115092907,27279835.358152986,9736021.285616592,108.70352283360062,22.33953617983665,24.74037976125407,10.432522677262565
-46998173.39156106,6892122.345661968,14799344.268517196,68.33455825283828,17.991714819461368,18.474380886920848,10.337715942837038
-34456744.908951595,38033620.519809484,13795684.729895651,121.37922007880464,21.93204403866906,26.142035605051664,10.986703662654278
-34720615.57654187,36143932.820525885,13591658.992862046,83.83190851625025,21.360362284077606,23.788732854974388,9.97072793941165
-36249248.75045134,43231955.550943285,15478146.538598761,123.66428712722245,21.823293345815934,26.561395729433944,11.10292127003738
-37260671.80607399,11926263.467445314,11149815.371730193,140.17968447260606,21.138178281646,25.563335716536766,11.833516300899625
-38892292.37233865,-58691382.7903447,5828228.878285766,115.65232958300292,18.739997637026573,18.266248313655506,12.980913214664339
-24988743.029695187,15376850.36830753,6124323.637121119,111.76317846197712,22.679034268000716,24.188803344080885,10.411949253796106
-31354772.51495153,1958477.5706986487,7317483.093938664,71.38990570130514,20.946362357592776,18.632301003913447,9.331091339746004
-77324836.45349811,-49744912.9196787,22856198.98687142,50.49477607356019,7.5560429870052035,3.4896762126731184,12.929919518355423
-36746115.75104113,-47286509.47868729,5523467.1364090815,78.61126242304012,18.94581602071281,13.446877253565466,10.896661343446114
-58294870.86891338,-46348438.40015121,14911961.025411963,93.57515103326577,16.08410564790104,15.366687876310056,12.604348362951207
-42436195.118205205,66976398.47049916,22740009.699765936,53.746930671506945,18.342459095533854,28.31391690293608,10.821388554437595
-60968283.57711771,-30808850.37781985,17165942.842762247,58.788701589058086,13.365533708594104,10.326752249136575,11.408628241882589
-55901187.02039319,-18829046.2464357,15984131.714708254,124.821285206164,18.033437246994477,21.71509399860961,12.750161371946476
-25749668.63069248,27237633.77847743,8191379.763241082,94.06215066704678,22.74032481703163,23.802917670847897,9.759544352567906
-17932551.325591985,52386957.8741529,9341226.058233328,63.532264910454565,24.05739334852016,25.606543981213,8.385630422209584
-59959608.323265344,-49354214.35156788,15440082.654983014,109.70906589648317,16.2496005882032,17.354197006808988,13.268997941164017
-32986968.45971233,14219057.250331968,9554063.950847104,62.23714313066373,20.444022307666156,19.271804516108716,9.073985868552231
-32956865.587703746,24284789.14068383,10949312.036007151,120.75523489268461,21.85114697737698,25.21679786724542,10.990696435288204
-25928405.67176749,66043415.02445179,15761276.845637977,54.56759566675559,22.141969810288376,28.29035041104607,9.322018278662654
-47167664.74241315,60779859.73773292,23406537.967353612,107.42241950249411,20.56759455692885,26.871353884519866,11.254515983997232
-42301477.42141406,12768775.72894001,13475607.015143976,113.06507800907907,20.36804708794906,23.554820686593615,11.323862440439791
-40773447.06829488,10802026.233294338,12554689.47994408,78.36148061120414,19.73152219015384,20.28174335464294,10.19617735327742
-30677472.32833415,-25556573.354087368,4364377.743539199,130.23647181696808,20.953758915159188,22.72806160313222,12.055441083883807
-28920394.09024295,4350560.94511947,6504287.344680212,103.38996766513188,21.892220274786833,22.49479737915009,10.453091737417264
-38547890.326792076,24426431.68139884,13430766.27083151,108.85019614038434,21.050018299141286,24.26055309990596,10.919973761941037
-16045963.628621,57491536.65397331,9659253.99522563,100.48554107420581,24.59798316871342,27.04600522507049,9.534767314464725
-29591330.28920946,-14926365.729790121,4792684.764963217,51.70446410938617,19.953750016560726,12.550094520090042,8.283500523708716
-10461755.527235035,48053472.09393105,5134779.97226201,86.36957977949453,25.383318819040465,25.732630738977985,8.6197457887122
-43991567.22363676,-26099291.598457262,10180070.776664257,122.67212786237954,19.239146051628914,21.442361338288116,12.390251104133869
-49913579.62057525,-24702395.17055008,12876216.122451648,51.89740124075065,14.913943372217776,10.039565565360292,10.27023213282637
-13158081.378055144,51040151.90852222,6971273.003902994,64.70051505974418,25.002346012851554,25.48366779667079,8.007883354707863
-47324343.15244007,-55345486.00128581,9649729.274275638,108.64332092013063,17.66497922618383,17.227139516201877,12.936967317538118
-40182488.50340463,8213767.144968599,11973187.978987306,95.77669194370772,20.278426040237424,21.75787339905104,10.747875926702115
-47456097.422762975,51422096.585354954,21730574.38221219,120.25630465410848,20.603791360552343,26.668351488833668,11.492289356602413
-66440753.98501703,-4273414.729607224,21953392.833036646,120.52263596619014,17.115303731359543,22.049168248818944,12.78138787077974
-30847463.70929982,60607519.73110074,16589153.926019326,111.03595678332813,22.69388836764169,27.358197936520668,10.574322630897827
-51418423.10511832,35766067.14897269,20728208.248036385,110.50013887796139,19.647294686072986,24.8983099207734,11.506740787705246
-58341369.200858146,3160403.2204285264,19283052.50443676,74.82282149860825,16.392216262953596,18.40594903096755,11.269822346291631
-47485079.0237519,55889543.893950045,22582429.939750627,57.990718357230456,17.657825765463347,25.811300601379994,10.832880043864574
-43957052.42423278,-39171259.45519853,9185232.55034396,64.86449899862201,17.231668736058523,11.103464880595574,10.474877788067122
-45018677.891508475,-51293847.19534077,8880953.012826584,117.6118625347439,18.226226204403034,18.853915866677728,13.01500057242785
-26691523.967261318,20324367.562197387,7580620.766621955,101.96942126136511,22.522418424086904,23.76676004970371,10.122617416290687
-48897111.13699189,12338538.527606755,16299050.02752754,119.58704547367252,19.621085163192372,23.805667788389126,11.796707542523723
-59137906.66889466,19127880.802549154,21606223.92333688,109.03541094263484,18.282521086795416,23.232012603152956,11.931148895018154
-65763812.499016225,-19927016.347386017,20141397.92370887,62.93708260343924,13.254473783639764,12.946680124415625,11.73358153460169
-65901237.09302583,-19075167.793971106,20276772.294510156,147.8431789290224,17.233709412480618,23.183219066898637,13.628949696550844
-36063654.42941494,34364442.54218364,13882992.388648733,116.12977074268028,21.632041246895305,25.544782551426874,10.941013424707403
-60075587.28939733,-24073820.96481201,17330073.07619396,87.97556549896922,16.263888506585417,16.855711144631986,12.01944229583922
-49644566.197307244,24776401.06684497,18304999.742037848,146.59995719308912,20.097255730004896,26.281374207473565,12.287964925944134
-38369134.82328674,-9124453.866468161,9247487.165507399,68.45615977294077,19.282326185589906,16.470406926626403,9.798881425386114
-54733394.87969175,-5450166.555002227,16779020.926652595,100.19510999387956,18.013949890998703,20.447309002431602,11.793555341083923
-38070171.14608948,57645002.035990864,18992802.505080685,60.10603157027398,19.866405874767757,26.181348605855696,10.085829333186325
-49467283.98491739,19861105.255895197,17538748.941222683,132.5264471444984,19.884899011666356,25.175701154343518,12.03690486149976
-69089217.27508095,-1426575.6703524739,23393935.25394331,133.2754151174784,17.17323705397167,23.16926151656939,13.097955368341296
-35534333.14389618,32194591.10899812,13301066.633624077,70.74595572636973,20.69289462531276,22.518307491905787,9.63991558322352
-27530086.549136374,27325815.14691612,9000478.604942799,93.67586182672096,22.475672463405665,23.735040499511754,9.849123304042516
-25675331.588043775,78600410.28964522,18726345.358997673,122.86177354331502,23.61981075838148,29.091376071709213,10.738817395476474
-29615480.33323128,63729564.82055274,16758639.448543772,131.92673470678267,22.96136027608453,28.365450108863982,11.00518348370437
-15798356.925426085,45158319.10268012,6907689.50719548,106.6086156718015,24.43236231682655,26.336316851555605,9.640431833512768
-74590714.1137918,-42506641.08249971,22158091.971520305,57.50867923522273,10.000225828298628,7.392162758619294,12.581999923664172
-32542713.62551749,47989949.35424414,14759007.288409635,100.39658560819835,22.177713863504714,25.859871607334377,10.340789500454415
-32256078.91823863,8968290.896119744,8555627.557625175,81.50315320102929,21.20980555916799,20.64951094535965,9.76884897085348
-30115059.561229277,78237053.5867311,20378697.58996445,131.8651131389323,23.11716820858071,29.216294099960123,11.087872546712555
-33881566.09288798,14198636.642450094,9948829.71779655,143.2239189527351,21.57700085720173,25.989557041689444,11.739199624126679
-45251517.90691993,32365712.494317263,17546400.988108665,90.20259003994519,19.874429318250314,23.514119349314505,10.747396669513485
-30363312.787786413,-12941863.36538735,5322371.979973614,69.24314931927901,20.74711263946025,16.330938861797986,9.286703307703775
-35673298.79496646,10032189.02688989,10207409.83677639,60.88067803178943,19.73362982794486,18.381347254420533,9.235534419424134
-41127914.778511554,-61820265.58093831,6640593.49078925,72.07199960733787,17.45276567988735,9.772581575203661,11.252954692850924
-27172074.136734944,-6940083.2712186575,4480811.573614493,89.94230607841968,21.81406136802994,20.10522520720304,9.978206541375789
-24607577.163234953,71821698.36044136,16601038.883669183,120.17358986806704,23.654424059904375,28.59118985884978,10.57996975825783
-18111568.017429117,48588929.86463973,8623310.889498845,79.40193534267222,24.166485622781753,25.35700330036827,8.86357133201413
-41020326.26999009,-43175533.569122285,7640937.075264148,136.80324772385734,19.132003717205542,21.682605678528464,13.17965885985687
-59333618.53626533,-11457083.442459136,18161461.39486006,104.70431837722225,17.373109955351936,20.213180287306514,12.224805839980544
-18975907.408607934,60554177.39327243,11602299.042864919,142.03292884835002,24.079365219207855,28.812149022053266,10.802811174984383
-61181593.02808732,-50089096.84931913,15920330.849788994,122.53577941057071,16.344882533039424,18.800212387725203,13.699435408304304
-20632376.637972903,58995581.14194882,11945675.08479327,66.79426212459705,23.67764089845164,26.504474214263094,8.846428956557787
-20622654.37278944,29766359.12975979,6288276.345766127,119.93670222928249,23.497190140222067,25.884382269733166,10.340418342268448
-53101518.40484089,-36507928.14802839,13339887.850764498,134.7569367327826,17.927361253363465,21.445738486272532,13.345786283384697
-34029694.52887362,53415725.598465174,16444910.912869692,149.75761444364903,22.328156579985674,28.390473870039642,11.556544353979046
-32574403.777434032,13925781.381887376,9331857.392133854,108.81051911647172,21.626539217142124,23.614420781977664,10.71398265089735
-73463604.95941204,-28525176.17752646,22715928.642708376,136.84828818591058,15.967903782325036,21.380719655738663,13.863823547780695
-23695182.06405856,37033700.86221519,8895609.254855044,132.47488123619826,23.209031427687275,26.968560120182648,10.80339800252604
-42154195.81564969,35663591.51862633,16735665.171376929,142.78682025613261,21.110641385958868,26.91180018832404,11.820076454373082
-42976021.731905684,65274532.302224934,22600112.041772723,89.40748252558521,20.718944645652677,26.899173019885737,10.791128930680774
-31456559.006317224,-16418999.845706314,5488191.021985516,89.17058126689707,20.906011471996976,18.907006077745898,10.357318986516969
-39923984.5919459,-55186702.4735699,6457438.097098485,79.98049311899572,18.178296112576003,12.615988300765009,11.385862237946546
-73291828.56367686,-18805465.36418739,23472957.602089018,128.65272036827838,16.11282076240621,21.397329424348147,13.475497806730733
-57132467.62471156,-2351772.3052616417,18147439.97526215,71.01024076428614,16.16714419357948,17.210361406463544,11.14314129029238
-17787049.747201357,55478064.95048198,9950918.733760208,56.97107310594415,23.956206559104384,26.30146950788718,8.273140091826777
-15588954.98952521,59462928.29458678,9920911.57416758,104.50298484934429,24.669099220685368,27.364273045982372,9.651543926203017
-42884696.127485186,-25585829.67723903,9738158.95915465,120.92502896902371,19.37863441320338,21.353613567890665,12.279343598707644
-32666715.962194975,-5167743.497830123,7123594.1235666275,52.768261098133934,19.492036592700806,14.5743975997242,8.61992534206673
-12917840.770431336,52846341.09843826,7264209.411528654,113.53018449019187,24.873950543228965,27.299170237278844,9.745289340200168
-13312279.210571479,44800140.20399684,5727922.437522933,122.10219803983054,24.641093865710275,27.16627691990959,10.006246643812805
-30078160.26631095,11491752.390022188,7901378.444272257,60.44757097986553,20.897571627728087,18.714281979586247,8.74936346208182
-44523058.309946775,56444712.241708815,21453041.941992268,97.29949522685229,20.60283548313441,26.207717681021904,10.925556118528267
-36457793.361742094,59162908.243561655,18628408.480742365,89.65544775553946,21.598879407725782,26.41661000040444,10.373062354293655
-16912624.411211576,45605518.70910767,7491146.163223453,54.20408622818137,23.96103312654696,24.62919017245952,7.817857700827064
-30093710.00620657,14637778.288130373,8319652.999798149,133.43999707970926,22.022144485205402,25.519554111918563,11.32000916229734
-46005641.435384765,25240345.381428212,16798321.218905017,89.10418763297298,19.59073819390501,22.688178151582953,10.771779099534456
-42213323.78929493,-38356373.65484756,8482041.309689,52.766908984175444,16.522348373865974,7.8631315137790585,9.740926082110926
-43154534.2062342,-39625567.71057415,8804972.138786472,113.64432157229221,18.832582002435664,19.442050812736966,12.440765135412782
-15583263.13937508,58528437.133729815,9701007.317825869,94.99560850584334,24.696318579248242,26.95354574522355,9.35008290329475
-22073422.956494976,26772756.105955005,6465650.56282533,76.74310432561559,23.158903846652613,22.558043359615496,8.858993728235669
-43239232.06046452,993708.1065407097,12467822.514174208,72.43903199466607,18.82111991953267,18.281152228323194,10.217214750870927
-57208317.59011084,26527464.557582855,21806859.831280336,64.77049806803812,16.087080133179832,20.813218512416913,11.097124464688854
-43246269.57565737,-34228447.42101647,9226010.111996412,63.3003669459715,17.395312434858162,11.514959009216902,10.25931084165739
-31407401.31007344,22327620.876942605,9975618.211981654,80.99687186064756,21.588300440914615,22.134724142287684,9.648775466022942
-52426596.4864769,48779954.12721646,23342062.08021447,79.95944225494108,18.580228776324578,24.645309045322147,11.054535045595399
-54197106.15373385,-6210146.97554034,16467256.793315068,98.29665745730065,18.009599024169997,20.19310065833813,11.72578456762511
-54176034.26954639,-3628072.0986784995,16729964.812969536,140.488011728984,18.854526055905126,24.06894308785376,12.751971043402577
-47019905.8564198,606668.208411485,14079256.71959731,62.61059658467426,17.384474530473817,16.77697736786412,10.202612481476708
-69776586.58852492,-33011827.27918175,20782366.64578414,141.38137425649626,16.29244535727648,21.587669417824383,13.951697646039946
-35709703.081997246,44143922.20352563,15409397.368538156,105.29474453569874,21.74561116133615,25.70009294467707,10.620998268980337
-44528449.8504398,-56585354.86002217,8375371.661079496,140.41990273240228,18.242704949691944,20.893550098563544,13.863810417355621
-27696186.19633737,-3914771.6920241416,5030614.586772308,59.87366129827913,21.098115143503243,16.183177521522328,8.51513343766749
-63521700.97942972,-44035459.36433986,17310005.613197654,115.094746817355,16.119760606700495,18.355923027186968,13.404280936808863
-54891139.61769228,42536710.73509422,23306506.93377094,63.806043551580714,16.67656467598162,23.339191678294952,11.099997568245808
-47518229.439983815,18080114.680643946,16451438.084626526,148.04910875032837,20.181203372886422,26.05401412319127,12.322938665877789
-72436148.09550513,-25082845.13297385,22559510.108343944,58.808166305553335,11.127861906450224,10.969393412035753,12.249509884507788
-45333611.126647756,-53438971.22928786,8895170.38957484,149.92221129480637,18.305496678836427,21.928850580090835,14.01893195859342
-44775760.72222379,-30245280.829472035,10192935.873818725,65.7920550481681,17.380139275374386,12.654695357558587,10.415891184860088
-67979717.1121848,-44940447.027856186,19163605.27224034,144.6118729634077,16.120707934357608,21.082481054532032,14.290780251395287
-55184027.07890561,-8660323.703294218,16644239.776774481,98.1394908129302,17.803679470175638,19.909056187937132,11.806524008252062
-10950950.307777744,42522461.565764874,4207220.248416789,130.88740402528208,24.817990060661042,27.532570924076555,10.158303086483684
-41644229.516522214,13697126.813698858,13307431.25447765,76.53891061501295,19.562822171353844,20.424792998053924,10.186003461783388
-53916487.551899865,33780703.74498612,21483354.10478896,95.89914777541443,18.855727493898065,23.78159478832516,11.333860227446252
-44812148.09152664,8308803.526397467,14015980.700363755,142.6857621281426,20.214249828394728,25.262896592762644,12.245413414193406
-15244024.948227305,56800458.41811508,9159160.771466121,148.56486281114044,24.393814786431076,28.965327454946205,10.803278472582129
-34432029.940046474,-7038998.4262779355,7715267.482268117,95.04692421953008,20.759672927661967,20.44492068691379,10.604480110139756
-34413338.37858923,46156329.20213923,15219232.32915479,85.05501912760283,21.599537655741525,24.94583819558086,10.03942339960538
-64936730.74274008,-22326320.329923287,19574680.42249705,137.3302356367725,17.090792909913656,22.192814639607686,13.450075361958561
-42572567.41732484,-27441556.448765054,9451425.122361228,87.96787619701813,18.843470208109547,17.161671119743136,11.154730080936831
-42331792.23200114,19059396.80340296,14325184.120091766,118.85941215460007,20.569141251464753,24.443329692783852,11.413893516464894
-18909948.51597104,29533137.443960607,5474148.7431916,120.65534169282388,23.706487067552576,25.96087550607936,10.28010919213845
-58877233.62616332,-39703058.69735764,15606477.476787776,137.430129451634,17.194127365057252,21.21324611041639,13.69687787937392
-34754928.73674485,-54043681.29829343,4273719.573298357,95.28329414995605,19.336280590451256,15.91284434143005,11.816639678375479
-53450020.10483733,30798331.35881874,20827916.428679213,119.94516197658297,19.485562003138007,25.024049819410287,11.823225435614543
-33153215.232208233,-25731709.209288076,5447107.3127112165,132.2567888505543,20.639607943594175,22.79520622668725,12.224723614826512
-29332245.672742162,19954766.57663378,8710590.752500951,61.16662543173257,21.227791710724254,20.175355502795362,8.76050426813154
-58473518.9810565,334356.55859565735,19021408.040550843,85.99368533032337,17.03437611833883,19.359997081039346,11.545924811083658
-46556732.35975863,27980937.763023168,17440519.84057276,123.27822202557516,20.296878476165755,25.22803482880204,11.625672134691014
-24422646.245222356,15355362.211497962,5865358.247674994,116.57186493482826,22.750263843887623,24.5679742784468,10.543559173744192
-60258833.35213035,-56603129.377462804,15146684.143547788,75.1469636584059,14.460279777030795,10.407482857199875,12.328759098758077
-52950421.01940568,-10492776.876366824,15491972.76808703,119.04867492846094,18.536835105664522,21.928423730872172,12.311823144236657
-40573049.21295093,67698244.27826265,22134139.930648744,111.78562566709553,21.586182526233046,27.705142859743898,11.069976653793313
-42719089.20323415,-27250948.625595704,9530761.491425991,79.26845789969671,18.544100637170082,15.771325820364911,10.802915879798581
-49256223.16069174,-44153830.73822598,11152364.030786768,120.6131771185586,17.974585049868818,19.602036549454095,13.039273354152185
-21673872.704405542,67001037.288918644,14239867.846063107,117.21075665267911,23.947417222234613,28.23282636910064,10.346870572567934
-34925812.7985518,38858051.982557,14140527.963044822,82.01958266443037,21.321534158783543,23.98458168832685,9.945820317931023
-61811968.05398108,-29632069.636798903,17622313.49219361,144.64706329097697,17.293795003385085,22.406347845218374,13.684626731376794
-53476866.78316204,-10839442.347264305,15686286.953351676,87.19134948858101,17.581458400260324,18.442219767046037,11.43280274918753
-60498815.779087156,-38266061.53682469,16406337.640188858,61.76660261778539,13.675216931220294,9.826296237814013,11.53568334885578
-30619775.534913678,-14805223.04271181,5262825.208903901,52.587504268121265,19.77927257405307,12.74654156586617,8.432604213290336
-56092904.45366463,-26951300.23971887,15369670.106222868,138.19490243802878,17.93414637180249,22.292883283881764,13.278746534988986
-49797454.24790923,46393629.84265211,21813240.294896573,92.42923685431148,19.538896862282325,24.928530619228834,11.066607626969052
-38867999.61288011,54859193.70135513,18772648.87949699,58.129482444725156,19.48650613730061,25.776216783441754,10.086784397652954
-18404440.607820403,23513364.518541455,4294543.997189283,51.96385576350904,23.27311390137139,20.354393995694053,7.381666478658387
-54505886.019268826,-428014.14870649576,17220575.21618788,139.44473446261767,18.89350009474399,24.185477529022517,12.682484942373243
-40592727.249145135,34383500.28332037,15853417.054362983,61.223747696314746,19.13855308481709,22.265043494843255,9.852992153733801
-43462773.88769247,-62604660.70587769,7610562.76666528,120.506636451538,18.024977038475704,18.314920855795712,13.462471049592807
-23925575.300496522,66494106.6842044,15043206.133876637,79.52874616643001,23.432903418641118,27.32487687390905,9.531719381480942
-69497406.75027604,-23239236.732209414,21455790.97901912,72.73194456946453,13.659911089077216,14.166471738868855,12.168601749818261
-32403724.638387922,40908996.177214235,13402277.157003462,131.61803968149468,22.26383151096498,26.919860401454443,11.138868923282269
-9699110.153692711,51719402.21943563,5604550.539143056,61.15645715435124,39.10333053093455,-39.93709683346403,-16.50895069650756
-48114130.142093986,33734607.55221629,18992601.25522618,131.37593349997837,20.32590081829021,26.028728561833457,11.825322277117943
-37930714.957105964,-10464261.456053764,8920962.545884907,52.98168752295595,18.17457980504259,13.450445781955349,9.134075167706719
-41573072.44832651,29911598.623260528,15574026.218233809,93.10158388341026,20.453697127004826,23.56099762383157,10.618458767492825
-29474692.106217068,7355686.6813188195,7113246.116844811,93.81785434577564,21.806580554748145,21.82601888729569,10.09112817714694
-69146771.41448179,-15186906.138825849,22028616.875849694,95.794695259893,15.595989380678505,18.500486607125563,12.520090587071923
-19661247.52937926,37869250.9415718,7245871.777605794,68.95735722341827,23.64327256737101,23.56235258422797,8.451046084310445
-31238308.899091203,-30702648.195196643,4215752.3838656545,116.70042910950893,20.72046135047816,21.008565028096044,11.773615568037405
-60984338.527744845,25417305.96530059,23261969.90690127,74.84842049712533,16.393387245974626,21.251159944555123,11.412038815047442
-27091827.935430642,35042459.367726445,10057767.60108538,108.88319360127417,22.75883604910625,25.405110600579512,10.29878064343598
-21729913.6625549,39346083.88816506,8435484.014504604,96.67161248279365,23.537348341593187,25.17222917669721,9.61810473587508
-33505113.639599737,-44282942.04662463,4289862.167615674,79.82956111662378,19.629216265114387,14.20660817753472,10.683535316428197
-17173742.91219562,31812781.68079081,5064182.984324746,96.11442686420772,24.08217579890829,24.585511771620762,9.326136022177662
-38483785.9168414,-29212760.72974941,7520723.186088517,142.02966851246364,19.90453690531632,23.175788136190874,12.805121970848242
-27762525.892453995,34200826.19722134,10212625.748843491,113.92325753471505,22.67047241239378,25.62829278430478,10.485339632755927
-23340157.245885696,69998047.11556771,15643623.704653144,52.54117692800485,22.63799896096586,29.34692335643673,9.253144873667427
-51920980.57449594,-8567569.714962617,15237342.320260108,128.84137543359282,18.850103967494107,22.94474515820267,12.48550657989252
-40874825.44082521,-31203952.72770199,8415685.872307353,135.10545040341336,19.538309905481942,22.36111709345082,12.762722027162704
-52179580.820237845,-42197396.48759173,12545509.269564733,51.979656497050144,13.972807683101376,6.47825155619722,10.647355241183877
-33645059.71073127,-4361352.3826676905,7644030.8126267195,64.13580911808174,20.073856630160325,16.626221068814587,9.218198080922072
-36816296.95295851,-31915811.44704698,6583318.723839484,100.11750852495528,19.803866709429947,18.68380137165286,11.447232618024803
-37804295.1898606,-30721172.264583483,7106846.589185819,69.15878071474935,18.89956498946159,13.578527452576715,10.087971391331642
-38647907.90579975,-49240587.552900136,6236205.029086284,143.530218345704,19.21753372368344,21.974901364120974,13.488849405193795
-34713206.42949319,4717344.203234047,9134303.032583132,106.29540955243381,21.117868668822734,22.600892851484826,10.849226808875699
-36237843.07364343,23487707.49354914,12279496.030720368,135.3299035464454,21.493911585373592,25.975136158674268,11.525237882583097
-62095897.36156103,-53756289.76847342,16095667.654134884,50.4568590646649,11.037772869989663,3.153050072108022,11.647985898136408
-59727844.15401949,-34634598.53399654,16338899.606793866,82.16351623440332,15.697050348360792,14.716112146094563,12.027425683860416
-57779373.02821666,32744564.903283894,22970782.630387187,92.15921803077023,18.13459878169429,23.344009441547467,11.468442636934986
-15533586.415767226,43670361.19323766,6494185.474001229,144.36767700557584,24.194794862603274,28.13211287578234,10.73020704866642
-51884318.05780806,-260400.42143702507,16101521.92190586,141.94623622158545,19.21031319764668,24.459572618645232,12.638921773043212
-23038462.6481534,12274656.213599443,4828124.985109508,93.9587901225928,22.871696290190904,22.4925443248517,9.674830984167064
-25064630.042969625,52469179.20754427,12432214.351364449,100.5839876849412,23.27869780566751,26.427200861190105,9.97544871006457
-34325091.7465267,1424238.6471242756,8580610.633111477,141.7374852390355,21.230142442667542,25.15725947599166,11.925973408600983
-59470821.35818802,-15390918.593243495,17843814.588809997,133.15540037933943,17.844539680210975,22.54234161549603,13.012193836492386
-36708243.33534841,26502984.524906367,12932378.333244994,86.36487775733835,20.948539228899385,22.86930559711268,10.152306861434301
-35712219.99963127,-60530696.07139966,4359654.705184504,149.97082434942092,19.145430979718345,21.8927699864172,13.995862452810771
-62178939.83569068,-14425668.897160262,19103350.979787663,142.0044301100584,17.693670962384427,23.195114648869136,13.283302760771583
-52656972.30862349,48292906.20650017,23352736.20446755,92.82629777959477,19.17790811576258,25.06519106888132,11.232080097603705
-35142761.156052426,71415254.46583939,20756313.437785164,148.20461437766903,22.503497562888498,29.224717702371642,11.552177125325512
-38425264.52620566,-36565078.1734058,6952614.994279303,67.22251436108762,18.526936426130522,12.284972380682566,10.147172514725467
-33741152.046054855,8625926.880333394,9174501.613640234,99.79840760952739,21.273985650833303,22.372114614549663,10.53170924777104
-45854384.82607636,-34231419.78487253,10361893.299344376,50.93702129978536,15.517213199969746,7.9668873774711,9.943189543158104
