Delta-v Total [km/s],Initial Delta-V [km/s],Final Delta-V [km/s],Transfer Time [days]
1.6117626924073676,732.1669132530077,879.5957791543597,150.0
1.5447537058722427,715.129343700132,829.6243621721106,150.0
1.4826782319839054,701.0797324507502,781.5984995331553,150.0
1.4260998903022437,690.1999318987647,735.8999584034791,150.0
1.375630935707974,682.6408719935499,692.990063714424,150.0
1.3319320749824088,678.5128966781318,653.4191783042771,150.0
1.2957079725392613,677.8780388359336,617.8299337033278,150.0
1.2676931752836214,680.7454227260802,586.9477525575412,150.0
1.2486209875775744,687.0705585809371,561.5504289966373,150.0
1.2391682422914778,696.7586507687013,542.4095915227766,150.0
1.2398752017944332,709.671361504409,530.2038402900242,150.0
1.2510531810049983,725.6359555016847,525.4172255033134,150.0
1.2727074294449252,744.4555249550095,528.2519044899157,150.0
1.3045069900138444,765.9190706523332,538.5879193615111,150.0
1.3458178823937939,789.8105073333376,556.0073750604563,150.0
1.3957885204538583,815.9160420747288,579.8724783791295,150.0
1.453456349128674,844.0297318681108,609.4266172605631,150.0
1.5178442800023857,873.9572952311819,643.8869847712037,150.0
1.5880292797462938,905.5184145838924,682.5108651624014,150.0
1.6631806231497528,938.5478350014237,724.632788148329,150.0
1.7425741710869094,972.8955682120054,769.6786028749041,150.0
1.8255912998524675,1008.4264761182035,817.164823734264,150.0
1.9117097419207714,1045.0194573432111,866.6902845775601,150.0
2.000491222348078,1082.5664074188953,917.9248149291824,150.0
2.0915686991834552,1120.9710758229219,970.5976233605332,150.0
2.1846345922670363,1160.1479042267572,1024.4866880402788,150.0
2.2794305383385245,1200.020900415896,1079.4096379226287,150.0
2.375738761481592,1240.5225804295305,1135.2161810520615,150.0
2.47337493831815,1281.5929960707572,1191.7819422473929,150.0
2.5721823587722223,1323.1788545470106,1249.0035042252114,150.0
2.672027170379419,1365.2327303083496,1306.7944400710692,150.0
2.7727945106835064,1407.7123650702808,1365.0821456132255,150.0
3.210942987253491,1320.4882476814205,1890.4547395720706,150.0
3.1073175948721374,1277.8636642547779,1829.4539306173594,150.0
3.004307554404041,1235.7014906693066,1768.6060637347346,150.0
2.901978581211164,1194.0503479024514,1707.9282333087122,150.0
2.800405221997721,1152.965243949012,1647.4399780487092,150.0
2.699672227661932,1112.508501588771,1587.163726073161,150.0
2.5998761476435455,1072.7508100598461,1527.1253375836995,150.0
2.501127175460298,1033.7724054762207,1467.3547699840776,150.0
2.403551274808825,995.6643774018122,1407.8868974070124,150.0
2.3072926125354623,958.5300866288289,1348.7625259066333,150.0
2.2125163175528004,922.486659817895,1290.0296577349052,150.0
2.1194115716985906,887.6664976983744,1231.745074000216,150.0
2.0281950178826382,854.2186922544317,1173.9763256282063,150.0
1.939114441497913,822.3101924617268,1116.804249036186,150.0
1.8524526435609974,792.1264872525655,1060.3261563084318,150.0
1.7685313824821662,763.8714922163396,1004.6598902658268,150.0
1.6877152255971573,737.7662444629433,949.9489811342141,150.0
1.6104151386958303,714.045951106456,896.3691875893743,150.0
1.5370916738092406,692.9549383521803,844.1367354570602,150.0
1.4682577077665924,674.7391595497498,793.5185482168425,150.0
1.4044808161262248,659.6361902542818,744.844625871943,150.0
1.3463854314660613,647.8630866657617,698.5223448002997,150.0
1.2946546730117043,639.6030660219958,655.0516069897085,150.0
1.2500307086280236,634.9925464686012,615.0381621594225,150.0
1.2133102304357406,634.1104448986182,579.1997855371222,150.0
1.1853280265647121,636.9715612018229,548.3564653628893,150.0
1.166918052102715,643.5252870476302,523.3927650550849,150.0
1.1588416607197112,653.6598905966588,505.1817701230525,150.0
1.1616823389850193,667.2115574669186,494.47078151810064,150.0
1.17572726809511,683.9765672039823,491.7507008911277,150.0
1.2008778819528778,703.724675170969,497.1532067819087,150.0
1.2366328179217916,726.2119551264213,510.4208627953702,150.0
1.2821565979619596,751.1918661336747,530.9647318282847,150.0
1.3364058693803031,778.4239111825193,557.9819581977838,150.0
1.3982647677528575,807.6797756627063,590.5849920901512,150.0
1.466651635561147,838.7471860693078,627.904449491839,150.0
1.5405836411860858,871.4319081928946,669.1517329931912,150.0
1.6192044656225972,905.5583493602074,713.6461162623896,150.0
1.701787276641138,940.9691924557136,760.8180841854243,150.0
1.7877244241014094,977.5244141690921,810.2000099323172,150.0
1.8765117562026417,1015.0999556733951,861.4118005292465,150.0
1.967732071984774,1053.586236971522,914.1458350132518,150.0
2.0610398810730235,1092.886643217507,968.1532378555166,150.0
2.156148276299226,1132.9160635387486,1023.2322127604776,150.0
2.252818027903852,1173.599528595265,1079.2184993085868,150.0
2.3508487008763046,1214.870969663509,1135.9777312127956,150.0
2.450071493832414,1256.6721067345798,1193.399387097834,150.0
2.5503434910599276,1298.9514636503338,1251.392027409594,150.0
2.6515430521322134,1341.6635028605688,1309.879549271645,150.0
2.753566107923211,1384.767869598598,1368.7982383246126,150.0
3.164569525237118,1302.340934630056,1862.228590607062,150.0
3.0600504747296364,1259.0060974477192,1801.0443772819174,150.0
2.95608898242089,1216.090612359093,1739.9983700617965,150.0
2.8527465250830764,1173.6401146551711,1679.106410427905,150.0
2.7500932067069215,1131.706548980928,1618.3866577259932,150.0
2.648209185296705,1090.3491621555718,1557.8600231411333,150.0
2.5471863532691934,1049.6356512490465,1497.5507020201471,150.0
2.4471303130574746,1009.6434824450671,1437.4868306124076,150.0
2.3481626926105337,970.4613914726741,1377.7013011378597,150.0
2.250423846269603,932.191066759835,1318.2327795097676,150.0
2.1540759832312064,894.9489993010185,1259.1269839301876,150.0
2.0593067560182328,858.8684549136755,1200.4383011045572,150.0
1.966333322007277,824.1014805026471,1142.23184150463,150.0
1.875406858815237,790.8207910131532,1084.5860678020838,150.0
1.786817466888344,759.2212934988642,1027.59617338948,150.0
1.7008993308770144,729.5208882071109,971.3784426699035,150.0
1.6180359433338443,701.9600513208437,916.0758920130004,150.0
1.5386651397178603,676.7995734782664,861.8655662395939,150.0
1.4632836866315428,654.3157503153063,808.9679363162365,150.0
1.3924512457784726,634.7923726086195,757.6588731698531,150.0
1.326793716810539,618.5091391443134,708.2845776662257,150.0
1.2670061499691103,605.7266910733728,661.2794588957374,150.0
1.2138552908087776,596.6693302740831,617.1859605346947,150.0
1.1681807083214604,591.5074616867223,576.673246634738,150.0
1.1308904540842875,590.3425381595598,540.5479159247276,150.0
1.1029418569830338,593.1973703752363,509.74448660779734,150.0
1.0852921475508328,600.0138545507108,485.278293000122,150.0
1.0788033965879604,610.6586224912255,468.1447740967349,150.0
1.084101616354035,624.935378445556,459.166237908479,150.0
1.1014237427556979,642.601409695414,458.82233306028394,150.0
1.1305180363804026,663.3853409492586,467.13269543114376,150.0
1.1706555122216105,687.0036152684047,483.65189695320566,150.0
1.2207535581749291,713.1740780466648,507.5794801282643,150.0
1.2795540543042072,741.6260030978193,537.9280512063879,150.0
1.345786340527186,772.106650097529,573.679690429657,150.0
1.4182761670538264,804.3848833345173,613.8912837193091,150.0
1.495997990736226,838.2525487981907,657.7454419380351,150.0
1.5780866441758508,873.5242910024456,704.5623531734052,150.0
1.663826551261249,910.0363824732281,753.7901687880208,150.0
1.7526316527546546,947.6450018519787,804.9866509026758,150.0
1.844023560395017,986.2242675269852,857.7992928680318,150.0
1.9376114622694318,1025.664228157905,911.9472341115269,150.0
2.0330750217022207,1065.868932484322,967.2060892178984,150.0
2.13015039682318,1106.7546454872872,1023.3957513358931,150.0
2.2286190486879036,1148.2482413086789,1080.3708073792245,150.0
2.328298872148231,1190.2857803405595,1138.0130918076716,150.0
2.4290371932464154,1232.8112643704694,1196.225928875946,150.0
2.5307052388759104,1275.775556429712,1254.9296824461985,150.0
2.6331937574250133,1319.1354487392116,1314.0583086858016,150.0
2.736409536417896,1362.8528613296564,1373.5566750882394,150.0
3.1198251601394715,1285.418723722218,1834.4064364172536,150.0
3.014441789578448,1241.3963490654105,1773.0454405130376,150.0
2.9095571392775312,1197.7492896390438,1711.8078496384871,150.0
2.805227926385803,1154.5197409437023,1650.7081854421006,150.0
2.7015191638303397,1111.756020804249,1589.763143026091,150.0
2.5985056150331736,1069.5136057781283,1528.9920092550453,150.0
2.4962735310210586,1027.8563520279806,1468.417178993078,150.0
2.394922724346636,986.857928087039,1408.064796259597,150.0
2.294569041868186,946.6034860595761,1347.9655558086097,150.0
2.195347304884503,907.1915927480939,1288.1557121364092,150.0
2.097414788515462,868.7364299879522,1228.6783585275098,150.0
2.0009553095931683,831.3702495863538,1169.5850600068143,150.0
1.9061839793260245,795.2460262581486,1110.9379530678757,150.0
1.813352647861778,760.5401832791104,1052.8124645826676,150.0
1.7227560160909277,727.4551602135057,995.3008558774219,150.0
1.6347383106303217,696.221440993535,938.5168696367867,150.0
1.5497003124110922,667.0984617168452,882.601850694247,150.0
1.468106414219793,640.3735868489744,827.7328273708187,150.0
1.3904912998590326,616.3581314508103,774.1331684082224,150.0
1.3174658576317961,595.3793207561504,722.0865368756457,150.0
1.249722133705534,577.767280136454,671.95485356908,150.0
1.1880374636133426,563.8368205171806,624.2006430961619,150.0
1.1332780392800383,553.8650164592003,579.413022820838,150.0
1.0864011125752024,548.0671937310406,538.3339188441618,150.0
1.0484511807672665,546.5753991701745,501.87578159709193,150.0
1.0205375341374252,549.4239166452344,471.11361749219077,150.0
1.0037706265276314,556.545323826431,447.2253027012004,150.0
0.9991333603492631,567.7780971318238,431.3552632174393,150.0
1.0072886247562243,582.8838468961866,424.40477786003777,150.0
1.0283807262356484,601.5701620375751,426.81056419807317,150.0
1.0619337669219657,623.5145052087597,438.4192617132059,150.0
1.106918452577683,648.3854885728566,458.53296400482634,150.0
1.16195693994937,675.8594514981249,486.0974884512451,150.0
1.2255612823151645,705.6317982885995,519.9294840265648,150.0
1.2963157832759888,737.4236087542957,558.892174521693,150.0
1.3729748755497853,770.9845376127683,601.9903379370168,150.0
1.454493083228586,806.093107017383,648.399976211203,150.0
1.5400157694375542,842.555354515728,697.4604149218262,150.0
1.6288532822821993,880.2025725471472,748.6507097350521,150.0
1.7204515260404585,918.8886514406887,801.5628745997697,150.0
1.814364905236837,958.4873536608411,855.8775515759958,150.0
1.9102336237280346,998.8897113507085,911.3439123773261,150.0
2.007765473553172,1040.0016467516245,967.7638268015469,150.0
2.1067215460269817,1081.7418560299043,1024.9796899970772,150.0
2.206905129706617,1124.0399617107917,1082.8651679958255,150.0
2.3081531074937027,1166.8349194020977,1141.3181880916047,150.0
2.41032928009814,1210.073655011216,1200.255625086924,150.0
2.5133191636938896,1253.7099052230815,1259.6092584708078,150.0
2.6170259141650805,1297.7032340259098,1319.3226801391704,150.0
2.721367114077386,1342.0181998917924,1379.3489141855937,150.0
3.076779899060613,1269.7711412393135,1807.0087578212997,150.0
2.970567556501882,1225.088792082408,1745.4787644194735,150.0
2.864794673539201,1180.7372683517326,1684.0574051874685,150.0
2.7595127404297486,1136.754917052633,1622.7578233771155,150.0
2.6547810802915928,1093.1859067001276,1561.5951735914648,150.0
2.5506683002744115,1050.0812806957993,1500.587019578612,150.0
2.4472540479348455,1007.500219765053,1439.7538281697925,150.0
2.3446311400071753,965.5115531218228,1379.1195868853524,150.0
2.2429081438634144,924.1955620397642,1318.7125818236502,150.0
2.1422125057767065,883.6461208584637,1258.5663849182426,150.0
2.042694333076943,843.9732162056471,1198.7211168712959,150.0
1.9445309464702456,805.3058704667687,1139.2250760034767,150.0
1.8479323191279993,767.7954624505111,1080.136856677488,150.0
1.753147502710867,731.6193749573331,1021.5281277535339,150.0
1.660472096079693,696.9847890137125,963.4873070659805,150.0
1.5702567266277176,664.1322674734843,906.1244591542334,150.0
1.4829163758886503,633.3385071913931,849.5778686972574,150.0
1.3989401928976062,604.9172842144276,794.0229086831786,150.0
1.3189012372199627,579.2172071311454,739.684030088817,150.0
1.2434654730403243,556.6145500458631,686.8509229944611,150.0
1.1733994465332602,537.4994036467239,635.9000428865363,150.0
1.1095765221731075,522.2540212834664,587.3225008896412,150.0
1.0529820500577944,511.22387789654994,541.7581721612444,150.0
1.0047171117227967,504.6845696449775,500.032542077819,150.0
0.9659957727176487,502.81048226820286,463.18529044944586,150.0
0.9381188988057201,505.65263327465993,432.46626553106023,150.0
0.9223906438635516,513.1318167728826,409.2588270906689,150.0
0.9199396573666823,525.0490848445492,394.8905725221331,150.0
0.9314502501270545,541.1104863815757,390.3397637454789,150.0
0.9569052871836036,560.9593966186563,395.9458905649472,150.0
0.9955036997733762,584.2091510289135,411.29454874446253,150.0
1.0458277228070236,610.4705994763741,435.3571233306495,150.0
1.1061605159906884,639.3720656762881,466.7884503144002,150.0
1.1747843767249513,670.571636933797,504.2127397911543,150.0
1.2501633669321701,703.763120532984,546.4002463991862,150.0
1.3310117734246312,738.6774656237443,592.3343078008868,150.0
1.4162917220891422,775.081322498251,641.2103995908911,150.0
1.5051798981757625,812.7740371916009,692.4058609841616,150.0
1.5970269835366442,851.5839748231324,745.4430087135117,150.0
1.6913203316574026,891.3647284611543,799.9556031962483,150.0
1.787653174497399,931.9915263050526,855.6616481923462,150.0
1.8857004673234163,973.3579889587851,912.3424783646313,150.0
1.9852003771833657,1015.3732901859433,969.8270869974225,150.0
2.085940225189267,1057.9597189543679,1027.980506234899,150.0
2.1877458244125236,1101.0506122596098,1086.6952121529137,150.0
2.290473367366673,1144.588616267277,1145.884751099396,150.0
2.3940032182812008,1188.5242306071862,1205.4789876740147,150.0
2.4982351295472967,1232.814592783184,1265.4205367641127,150.0
2.6030845273314105,1277.422464001977,1325.662063329433,150.0
2.7084796046429616,1322.3153828143115,1386.16422182865,150.0
3.035503390448833,1255.4463976699035,1780.0569927789295,150.0
2.9285036963779643,1210.1366399151364,1718.3670564628278,150.0
2.821884490652647,1165.113365862025,1656.7711247906218,150.0
2.7156916484197358,1120.4107331602106,1595.280915259525,150.0
2.6099782855120957,1076.0683077560059,1533.90997775609,150.0
2.5048061703676154,1032.1321035598125,1472.674066807803,150.0
2.400247455259044,988.6558485967486,1411.5916066622954,150.0
2.296386805488231,945.702528722017,1350.6842767662138,150.0
2.19332402428506,903.346269552322,1289.9777547327378,150.0
2.0911772936053525,861.6746264610904,1229.5026671442624,150.0
1.990087176150412,820.7913589951258,1169.2958171552862,150.0
1.890221549686212,780.8197654426681,1109.401784243544,150.0
1.7917816665593962,741.906637433351,1049.8750291260453,150.0
1.6950095405291392,704.2268495228958,990.7826910062433,150.0
1.6001968448222228,667.9885023173795,932.2083425048432,150.0
1.5076954370851332,633.4383564476068,874.2570806375263,150.0
1.417929479545636,600.8669848553047,817.0624946903313,150.0
1.3314088703212072,570.6125886092199,760.7962817119871,150.0
1.248743348969739,543.0617553858701,705.681593583869,150.0
1.1706562730668586,518.6446809364326,652.0115921304259,150.0
1.0979969097510516,497.8218260341007,600.1750837169509,150.0
1.031750471437295,481.0592536082156,550.6912178290794,150.0
0.9730460616763044,468.7917968264154,504.25426484988884,150.0
0.9231627604923419,461.3772194853685,461.7855410069734,150.0
0.8835288017704319,459.0497937110621,424.47900805936985,150.0
0.8556912373331778,461.8854941774984,393.8057431556793,150.0
0.8412039611781323,469.7899167055809,371.41404447255144,150.0
0.8413717993343923,482.5131277247203,358.858671609672,150.0
0.8568657914285651,499.68630581016487,357.1794856184002,150.0
0.8873956006461612,520.8686587351799,366.52694191098124,150.0
0.9316944454807492,545.592632782014,386.1018126987352,150.0
0.9878576955228403,573.3995326722905,414.4581628505497,150.0
1.0538021864564846,603.8629023074345,449.9392841490499,150.0
1.127604274933837,636.600815783646,491.003459150191,150.0
1.2076501620878068,671.2799275106806,536.3702345771261,150.0
1.2926540502051762,707.6142786013837,585.0397716037925,150.0
1.3816160291195814,745.3612629789022,636.2547661406791,150.0
1.4737646945022689,784.3163974110817,689.4482970911871,150.0
1.5685041657429448,824.307890796612,744.1962749463328,150.0
1.665371253837141,865.1915451834327,800.1797086537083,150.0
1.7640027559367981,906.8462267758731,857.1565291609251,150.0
1.8641110813093078,949.1699747369095,914.9411065723983,150.0
1.9654662295249492,992.0767259737746,973.3895035511746,150.0
2.06788245560041,1035.493593129665,1032.3888624707447,150.0
2.171208350106304,1079.3586193103695,1091.8497307959342,150.0
2.2753194021063337,1123.6189335286765,1151.7004685776571,150.0
2.380112373512701,1168.2292378279512,1211.88313568475,150.0
2.4855010036534795,1213.1505663787646,1272.3504372747152,150.0
2.5914126986435293,1258.3492663956006,1333.0634322479286,150.0
2.697785956312625,1303.7961594802014,1393.9897968324237,150.0
2.9960643591341825,1242.4908011842017,1753.5735579499806,150.0
2.88832539126736,1196.591276738518,1691.7341145288415,150.0
2.780909024262379,1150.934708320185,1629.974315942194,150.0
2.6738552351023137,1105.55081404896,1568.3044210533537,150.0
2.567210529905081,1060.4742030686896,1506.736326836391,150.0
2.4610292786311434,1015.7453685851029,1445.2839100460403,150.0
2.3553753720473707,971.4119153161903,1383.9634567311803,150.0
2.2503242883140726,927.5300816826856,1322.794206631387,150.0
2.145965681473685,884.1666322379589,1261.799049235726,150.0
2.0424066355687196,841.4012135232363,1201.0054220454833,150.0
1.939775766926266,799.3292856856283,1140.446481240638,150.0
1.8382284032292313,758.065759895754,1080.1626433334773,150.0
1.7379531191025648,717.7494812949311,1020.2036378076338,150.0
1.6391799574177166,678.5486856296156,960.6312717881008,150.0
1.5421906985252418,640.6674999439091,901.5231985813326,150.0
1.4473315277713417,604.353409900952,842.9781178703896,150.0
1.3550283473840732,569.9053079213722,785.1230394627008,150.0
1.265804715460265,537.6811678954015,728.1235475648635,150.0
1.1803019077993075,508.1034575092906,672.1984502900169,150.0
1.0992998965546306,481.65907003713374,617.6408265174967,150.0
1.0237373499222535,458.8890831156053,564.8482668066481,150.0
0.9547286637606573,440.36287232315954,514.3657914374977,150.0
0.8935771922636873,426.632639082453,466.94455318123414,150.0
0.8417852579213325,418.1700387141325,423.6152192072,150.0
0.8010566710926833,415.29618231722526,385.76048877545804,150.0
0.7732620583490655,418.1252967431667,355.1367616058988,150.0
0.7602848476456137,426.5429132905558,333.7419343550578,150.0
0.7636417191861564,440.22759960801926,323.4141195781371,150.0
0.7839178885520481,458.70726212339423,325.2106264286539,150.0
0.8203689416758876,481.4291599221016,338.93978175378595,150.0
0.871075327646521,507.8233264021547,363.2520012443663,150.0
0.9335526602877005,537.3480965052792,396.20456378242136,150.0
1.0053586780267199,569.5160347092934,435.8426433174263,150.0
1.08441925877186,603.904198846297,480.515059925563,150.0
1.1691023924608528,640.1542150444309,528.9481774164218,150.0
1.258168099688791,677.9668620438407,580.2012376449502,150.0
1.350684849832894,717.0943881242904,633.5904617086037,150.0
1.445951755809463,757.3324530075201,688.6193028019427,150.0
1.5434372122853839,798.5126508707465,744.9245614146372,150.0
1.642733556192938,840.4960011328078,802.23755506013,150.0
1.7435243899509363,883.1674846986074,860.3569052523287,150.0
1.8455611702641797,926.4315552441112,919.1296150200683,150.0
1.9486463761757515,970.2084972138872,978.4378789618642,150.0
2.052621307487025,1014.4314905965525,1038.1898168904725,150.0
2.157357146994557,1059.0442522494832,1098.312894745074,150.0
2.2627483391264365,1103.9991412671948,1158.7491978592416,150.0
2.3687076282662147,1149.2556350721475,1219.451993194067,150.0
2.4751622989987103,1194.779100618972,1280.3831983797381,150.0
2.5820512964552313,1240.5398003024711,1341.5114961527602,150.0
2.689322998214034,1286.5120846723241,1402.8109135417096,150.0
2.9585300066509967,1230.948140942694,1727.5818657083028,150.0
2.8501063922451904,1184.5015433035035,1665.6048489416867,150.0
2.741949438020251,1138.255904021027,1603.6935339992244,150.0
2.6340930702410708,1092.2363638121528,1541.8567064289182,150.0
2.5265769317944136,1046.4723490921522,1480.1045827022615,150.0
2.4194476021815854,1000.9984857088863,1418.449116472699,150.0
2.3127601298061142,955.8557438566697,1356.9043859494448,150.0
2.206579968479934,911.0928802481477,1295.4870882317862,150.0
2.1009854397833565,866.7682636393808,1234.2171761439756,150.0
1.9960708824526767,822.9521954451169,1173.1186870075599,150.0
1.891950702145547,779.7298691828443,1112.2208329627028,150.0
1.788764602680619,737.205150560917,1051.559452119702,150.0
1.6866843652973893,695.5054012614812,991.178964035908,150.0
1.5859226448076396,654.7876050102285,931.1350397974111,150.0
1.4867443623122447,615.2460631319813,871.4982991802634,150.0
1.3894813688114303,577.1218631558676,812.3595056555625,150.0
1.294551077228188,540.7140996239626,753.8369776042255,150.0
1.2024796073598403,506.3922838641754,696.0873234956648,150.0
1.1139294960595698,474.60827688337264,639.3212191761971,150.0
1.0297310200344765,445.9041373842214,583.826882650255,150.0
0.9509146816192571,420.9094233701948,530.0052582490623,150.0
0.878741076571715,400.31848904632983,478.42258752538515,150.0
0.8147247952372869,384.8377536723534,429.88704156493344,150.0
0.7606519574206239,375.09932174761747,385.55263567300636,150.0
0.7185886638588035,371.5538351714529,347.0348286873505,150.0
0.6908424297793568,374.37614273867547,316.4662870406814,150.0
0.6797436417080028,383.42454034794935,296.3191013600535,150.0
0.6870581064326585,398.2738295247664,288.7842769078921,150.0
0.713137450470537,418.30567360535554,294.8317768651815,150.0
0.7564945322766495,442.8163305573008,313.67820171934875,150.0
0.8143289415750784,471.1063422884647,343.2225992866137,150.0
0.8835220390689843,502.5369937438103,380.985045325174,150.0
0.9613359281082621,536.5558493700107,424.78007873825135,150.0
1.045636385462193,572.7011241878067,472.9352612743864,150.0
1.1348454511468624,610.5946020169552,524.2508491299072,150.0
1.2278157447577822,649.9299145980578,577.8858301597244,150.0
1.3237114171056832,690.4600628688698,633.2513542368134,150.0
1.4219170962010064,731.9860139325244,689.931082268482,150.0
1.5219732951588991,774.3470251062748,747.6262700526244,150.0
1.6235317182724998,817.4127557591654,806.1189625133344,150.0
1.7263244216693159,861.0769775280963,865.2474441412195,150.0
1.8301423754587738,905.2526176411369,924.8897578176367,150.0
1.934820381235136,949.8678736398929,984.9525075952432,150.0
2.040226313173033,994.8631718044234,1045.3631413686098,150.0
2.146253333311905,1040.1887828385368,1106.0645504733684,150.0
2.2528141798025385,1085.8029470550953,1167.011232747443,150.0
2.359836919976856,1131.6703940461623,1228.1665259306938,150.0
2.46726175273121,1177.7611681599324,1289.5005845712774,150.0
2.5750385725437823,1224.0496917069104,1350.9888808368719,150.0
2.683125093298246,1270.51401369018,1412.611079608066,150.0
2.922965390518221,1220.85905495995,1702.1063355582708,150.0
2.8139182934190132,1173.9129952725914,1640.0052981464216,150.0
2.7050847756903265,1127.1281722121641,1577.956603478162,150.0
2.5964927134936513,1080.5251420229913,1515.9675714706602,150.0
2.4881748133130595,1034.1280770074982,1454.0467363055611,150.0
2.380169683463188,987.9655705184902,1392.2041129446975,150.0
2.272523194429154,942.0716581306615,1330.4515362984928,150.0
2.1652902192593153,896.4871222797946,1268.8030969795207,150.0
2.0585368778265956,851.2611709240605,1207.2757069025351,150.0
1.9523434540093145,806.4536124514574,1145.8898415578572,150.0
1.8468082176558482,762.1376918700183,1084.67052578583,150.0
1.7420524701759335,718.4038103458673,1023.6486598300662,150.0
1.6382272519143597,675.3644239116487,962.862828002711,150.0
1.535522309956504,633.1605072055089,902.3618027509951,150.0
1.4341781328530239,591.9700650989517,842.2080677540722,150.0
1.33450210861116,552.0192475490956,782.4828610620643,150.0
1.2368901173654374,513.5965895028298,723.2935278626076,150.0
1.1418550226175164,477.07057393125336,664.7844486862631,150.0
1.0500633331351836,442.90973092719247,607.1536022079911,150.0
0.9623803412904015,411.70219916433484,550.6781421260665,150.0
0.8799217914145652,384.1672780617043,495.7545133528608,150.0
0.804106660499146,361.1448067063469,442.96185379279905,150.0
0.736703099203049,343.54195299605544,393.1611462069935,150.0
0.679862364414847,332.2200390553672,347.64232535947986,150.0
0.6361388048052374,327.829169422312,308.3096353829254,150.0
0.6084494113564812,330.6443002701535,277.8051110863277,150.0
0.5997512247570131,340.48549286432893,259.26573189268424,150.0
0.6120838840680816,356.7706072838846,255.3132767841969,150.0
0.645266951803559,378.6680450689514,266.59890673460757,150.0
0.6966266228945603,405.26804205527344,291.3585808392869,150.0
0.7622518728084575,435.7092003547035,326.542672453754,150.0
0.8384272097342755,469.24364735057077,369.18356238370467,150.0
0.9222556641588986,505.2549987159909,417.00066544290763,150.0
1.0116620995039436,543.2501214020904,468.4119781018533,150.0
1.1051982028926934,582.8404499435047,522.3577529491888,150.0
1.2018508799064507,623.7216110486687,578.1292688577819,150.0
1.3009012539329086,665.6551776521286,635.2460762807799,150.0
1.4018296704862254,708.4536960270376,693.3759744591879,150.0
1.5042531959465548,751.9689266061666,752.2842693403883,150.0
1.6078844068244968,796.0828121335879,811.8015946909088,150.0
1.7125038636883136,840.7006111776345,871.803252510679,150.0
1.8179414091451755,885.7456941578098,932.1957149873657,150.0
1.9240632281747083,931.1555946890785,992.9076334856298,150.0
2.0307627338080696,976.8790019662972,1053.8837318417727,150.0
2.13795403725104,1022.8734574788026,1115.0805797722378,150.0
2.2455671947672453,1069.1035798788832,1176.4636148883621,150.0
2.353544696613308,1115.5396874879787,1238.0050091253295,150.0
2.461838838000723,1162.156721778239,1299.6821162224837,150.0
2.57040972568949,1208.9334000637166,1361.4763256257734,150.0
2.679223748944037,1255.8515438902743,1423.3722050537626,150.0
2.8894327989265,1212.260400150203,1677.1723987762969,150.0
2.779829791837535,1164.8671552130165,1614.9626366245184,150.0
2.6703910829540902,1117.5984525172462,1552.792630436844,150.0
2.5611386701262084,1070.4704009764837,1490.6682691497251,150.0
2.452098456790357,1023.5020223221118,1428.5964344682452,150.0
2.3433011484909803,976.7159243252737,1366.5852241657067,150.0
2.2347834021909527,930.1391642193868,1304.644237971566,150.0
2.126589313127421,883.804365794523,1242.7849473328977,150.0
2.018772356823766,837.7511778829099,1181.021178940856,150.0
1.911397951042249,792.0281964413581,1119.3697546008907,150.0
1.8045468706999264,746.6955216814979,1057.8513490184284,150.0
1.69831984809364,701.8281920834462,996.4916560101939,150.0
1.5928438357894952,657.5208372370419,935.3229985524531,150.0
1.488280620898094,613.8940317656416,874.3865891324525,150.0
1.3848387845253805,571.1030228345962,813.7357616907843,150.0
1.2827904298307815,529.3497437335297,753.4406860972517,150.0
1.1824946762038135,488.89927964524026,693.5953965585733,150.0
1.084430600305462,450.10208111166526,634.3285191937969,150.0
0.9892428975189111,413.4228361356566,575.8200613832546,150.0
0.8978034573010474,379.4750797002434,518.328377600804,150.0
0.8112900501570269,349.0554732626236,462.23457689440335,150.0
0.7312777227924783,323.1605775354832,408.11714525699506,150.0
0.6598296161265748,302.9514773053332,356.8781388212416,150.0
0.5995697730021219,289.6193956069161,309.9503773952057,150.0
0.5537293779215382,284.1325453604336,269.59683256110463,150.0
0.5261107930329139,286.93985193739843,239.17094109551545,150.0
0.5205858445472409,297.8054294669412,222.78041508029978,150.0
0.5394339170520039,315.89751849608325,223.53639855592064,150.0
0.5813430210152779,340.06343044058747,241.2795905746904,150.0
0.6418267220413169,369.1109726038056,272.71574943751125,150.0
0.7157391110150346,401.9822318454559,313.75687916957867,150.0
0.7989598626082188,437.815831988643,361.14403061957574,150.0
0.8886399363171681,475.9422507661376,412.6976855510305,150.0
0.9828932419696191,515.8525335546512,467.0407084149679,150.0
1.080467986612062,557.1627097588921,523.3052768531696,150.0
1.1805164817916194,599.5827913325343,580.9336904590851,150.0
1.282450096053121,642.8924505970384,639.5576454560826,150.0
1.3858497026773189,686.9228298855496,698.9268727917694,150.0
1.4904098363133724,731.5432236218481,758.8666126915242,150.0
1.595903138088496,776.6513987328508,819.2517393556451,150.0
1.7021571712508372,822.1665562299033,879.9906150209339,150.0
1.8090389393523796,868.0241883785768,941.0147509738027,150.0
1.9164443130259976,914.1722933108109,1002.2720197151867,150.0
2.024290657694148,960.5685645947802,1063.7220930993678,150.0
2.1325115947021547,1007.1782852230158,1125.333309479139,150.0
2.2410532135516883,1053.972734451073,1187.080479100615,150.0
2.349871289780652,1100.9279712138975,1248.9433185667544,150.0
