x0 [AU],y0 [AU],z0 [AU],vx0 [km/s],vy0 [km/s],vz0 [km/s],x1 [AU],y1 [AU],z1 [AU],vx1 [km/s],vy1 [km/s],vz1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
3,0,0,-0.0,17.196077467085647,0.0,2.5458645353045517,1.5292614109482492,0.0,-8.899545917801145,14.815673873831278,0.0,150,2068.8003,1887.4108
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.329261410948249,0.0,-8.119033204874945,15.57488800756099,0.0,150,2171.038,2020.8124
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3333430436013105,0.0,-8.135945320395741,15.559553628765345,0.0,150,2168.7644,2018.159
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3374246762543716,0.0,-8.15280222428621,15.544207579717874,0.0,150,2166.2139,2015.2245
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3415063089074326,0.0,-8.169603963699311,15.528850056570144,0.0,150,2164.3965,2013.0625
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.345587941560494,0.0,-8.186350586661476,15.51348125474898,0.0,150,2162.9915,2011.3075
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3496695742135552,0.0,-8.20304214206546,15.498101368953977,0.0,150,2161.5754,2009.5413
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3537512068666164,0.0,-8.219678679663218,15.482710593154987,0.0,150,2160.1487,2007.7643
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3578328395196777,0.0,-8.236260250058784,15.467309120589764,0.0,150,2158.7112,2005.9761
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3619144721727388,0.0,-8.252786904701173,15.4518971437616,0.0,150,2157.263,2004.1769
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3659961048258,0.0,-8.26925869587726,15.436474854437028,0.0,150,2155.0823,2001.4619
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3700777374788613,0.0,-8.285675676704702,15.421042443643632,0.0,150,2152.381,1998.0963
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3741593701319226,0.0,-8.302037901124846,15.405600101667844,0.0,150,2149.6682,1994.719
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3782410027849838,0.0,-8.31834542389566,15.390148018052844,0.0,150,2146.9922,1991.376
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.382322635438045,0.0,-8.334598300584672,15.374686381596517,0.0,150,2145.1724,1988.8539
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3864042680911062,0.0,-8.350796587561904,15.359215380349411,0.0,150,2143.341,1986.3202
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3904859007441674,0.0,-8.366940341992851,15.343735201612848,0.0,150,2141.499,1983.7753
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.3945675333972287,0.0,-8.383029621831442,15.328246031937,0.0,150,2139.6465,1981.2194
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.39864916605029,0.0,-8.399064485813012,15.31274805711906,0.0,150,2137.7827,1978.6519
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.402730798703351,0.0,-8.41504499344732,15.297241462201471,0.0,150,2135.8882,1976.0613
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.4068124313564123,0.0,-8.430971205011542,15.281726431470211,0.0,150,2133.602,1973.2365
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.4108940640094736,0.0,-8.446843181543292,15.266203148453096,0.0,150,2131.3044,1970.3999
3,0,0,-0.0,17.196077467085647,0.0,2.549946167957613,1.4149756966625349,0.0,-8.462660984833672,15.250671795918196,0.0,150,2128.995,1967.5514
