relative_r [AU],relative_t [AU],relative_n [AU],relative_vr [km/s],relative_vt [km/s],relative_vn [km/s],tof [days],m0_maximum [kg],mass_ratio
-0.10393071912734397,0.8597676949512588,0.0059417927624702,-190.75141932785698,-23.274357777492753,19.54294862971283,88.714055207,2669.8712434698,1.0459283289473469
0.006607966625390205,0.3991923382649368,4.18404812590459e-05,-68.99638852492374,-14.095142257353416,4.721147132153254,40.0176972477,2641.9789698146,1.0204261770476584
-0.29506507553062233,1.1461005847419683,-0.0065669820000669,-263.3182409926555,-110.41688804816692,-0.7910165790972464,109.333944695,2239.7432708508,1.0689603311006894
-0.07326681758474862,0.5529975960570769,0.0036835236723056,-136.39471164666423,-14.32948469706048,0.1804878673620402,54.54766441,1966.1549075202,1.0380596654265923
-0.11650719852455449,0.8738090675739004,0.0020868869821419,-145.20343897306043,-31.352581845613713,3.722271835542779,85.6296231157,2470.9360106745,1.0460648841102078
0.002043135659683948,0.0445637627630576,6.926868527201996e-05,-8.538337234127908,-0.14402733771771636,1.7423152149372143,4.1046657193,3521.5861443017,1.0015427418127005
0.003967418041610937,0.2781415482081232,-0.0002455171057988,-35.91854641917879,-3.1783551918684907,-0.738031226705949,27.805591531,2795.7249762485,1.0133188780046574
-0.05494488825458754,0.4529774464440098,0.0127854068609782,-105.72971642918593,7.77281957879984,31.40253342531695,41.4442636667,1767.5300824909,1.0319780092802955
-0.18916961595852122,0.7866493410258484,-0.0076823679406598,-167.53109297793986,-1.9502054553796597,-11.40693400201268,78.3156847053,3893.9335163249,1.0273050269686173
-0.25749209633936276,0.8940673715763487,0.024566271899336,-175.214400107168,-20.24940595863842,25.72514266105195,94.4896782526,2557.1402393998,1.0513397773378996
-0.13450056979501968,0.9109631287357584,0.0202275361787802,-155.18224449789892,-53.43757717431714,20.6087847727419,97.872304791,2992.1567646409,1.0451804251311896
-0.008535885723104375,0.2271804392795631,-0.0001120783053523,-39.598354405301585,14.54027350342426,-0.5678862112237016,20.5377320152,1979.0742962745,1.0139050104519913
-0.0010677207499321106,0.0235088196282135,-1.4159740845447548e-05,-5.537455857871514,0.08625828373328659,-0.6704444155372026,2.1786496175,3175.5079812199,1.0009075121329474
-0.07538492493859605,0.7790373882934868,-0.0102939197501589,-132.7735299366381,-4.689183173590777,-16.31163985741369,69.3416176682,3186.5624431861,1.0296092949787787
-0.14550974523971405,0.7614253810568541,-0.0058523288172096,-141.81124506246252,-13.520421541757628,-4.852523959997795,76.670609228,2475.0409333905,1.0426854800636973
0.00041140002871253856,0.0623387291894792,-0.0002709793513349,-7.888013516180423,0.18125938774483075,-4.620737082381022,6.0624668344,1548.2684420313,1.0052016401385662
-0.009545397041051285,0.2854731824633521,0.0020724885802591,-44.545236038755064,-1.9835773072248912,5.7488364092365005,30.9070436182,2903.658801642,1.0142674931339468
-0.04705947088998963,0.4760768338326224,0.0084782564833388,-110.76385545966626,-11.739799901456877,19.306233941031188,48.2240799237,3022.6842119606,1.0215381720458956
-0.07169298754894005,0.626079229118653,-0.0116393162939167,-87.9732689353794,-12.658971451142861,-11.710730950313827,59.2790450636,2086.2240271687,1.0390163474422995
-0.04553348542563418,0.6475879741137648,-0.0012818512361409,-102.78717790213852,-25.86939950083604,2.9058616308224745,66.4946976455,3215.8860869837,1.0280930457947033
-0.08629765658943489,0.5216386687104547,-0.0040929402719473,-110.20162671920663,-23.590774704507453,-7.705083419978293,52.8668824812,5225.4664850221,1.0135515257287266
-0.013063433018576376,0.3115183148168152,-0.0013753781198199,-47.765370718342666,-5.238810748103333,-4.642743934772222,30.6359888848,3766.3846405301,1.0108663775570117
-0.3411458704087007,1.420287997158694,-0.0011328655406488,-265.5020238509408,-85.62644859516536,7.996153283829425,139.4077171273,2693.7405898885,1.0734146016356858
-0.041014297985505266,0.327494687717367,-0.0052471751721993,-67.39532866888135,-4.959807973265242,-16.355869464840204,34.1814773037,2708.012045805,1.016964026283588
-0.3236752265379277,0.9736020578600382,0.0158371529946439,-201.06619650063342,-28.449728395503598,13.253607025167748,103.5495711034,4885.984694779,1.0288147711051043
-0.08526537938322587,0.6933644856117134,-0.0006624119965248,-154.77819695435102,-30.825239133346145,-1.7092262857570375,62.4372494259,5093.2151041066,1.0164675293595107
-0.9642898526709329,1.9704723598810023,-0.0328975349029172,-373.5698176587801,-161.76422080581642,23.099988642991775,217.6502577845,4337.5242751259,1.0710231039967009
-0.19114773424421028,0.9470931386956908,-0.0057294624914827,-179.87731575585568,-7.929714813459839,-15.876054578730866,103.8130933971,3943.470833731,1.034964231781605
-0.11808852287806193,1.0248847002020605,-0.0196043834414683,-221.4840714861083,-5.226766500278757,-9.772332547500744,104.2449394898,2848.0000335936,1.0508309603568988
-0.0038621209461284778,0.2296972537406776,0.0023204520044049,-37.394353989930266,3.1503518985449546,8.608777455877584,23.5060483484,2491.4820492244,1.0126256632738524
0.0005516760666743892,0.0311704057470214,-6.85341801840551e-05,-3.948665906684705,0.09205673929182012,-2.3348428411871804,3.0312334172,1540.2565815729,1.0026076017419905
-0.22525084471313628,0.9792438807867312,0.0165685541564971,-191.10122331354705,-11.793592828639134,18.132195006966256,98.426904869,5000.2678172906,1.0267086277044486
-0.00037879023533538003,0.3135652022613668,-0.0025877382472886,-69.0285502296123,-23.471480697353968,-8.808834818562286,31.2251392873,1786.1477077872,1.023649474939826
-0.16198118676790463,0.8943395907431351,-0.0351123431321147,-168.7630894621429,-42.343015215091555,-39.74382096575668,91.7704924342,3344.5389720756,1.0376263283945584
-0.3353659831921272,1.2929890104920037,0.0326728812526157,-289.06362034893084,-89.91970087311097,37.3475319929478,134.3385083589,3088.6907430566,1.06098433617265
-0.02645543206709622,0.2578705180050153,0.0009233622749017,-57.4281412677349,-0.8070115944210556,5.337100542810418,24.5949663929,4062.3353808295,1.0080656767215934
-0.011127731323984591,0.294191481381519,0.0039480854794897,-55.98421834335218,-2.9704569782070394,13.031135468953217,30.5721486129,1911.3839663237,1.0215941277039258
-0.39523912910726056,1.1955879796687596,0.0002824254457302,-238.2217013292087,-45.500485547321546,-2.1196489314954814,126.1743314914,5318.7072431437,1.0321685680955406
-0.44935203819536307,1.6983743356906518,-0.042265373127596,-317.36569483368305,-140.11182765033345,-24.290858490663503,174.4507150646,2982.9534535073,1.0837609412390619
-0.012064755129649107,0.4548815809719879,-0.0043101302688149,-100.38350512854947,-32.23595387985432,-11.438012551005256,45.4994886758,1793.2216756465,1.034695037382682
-0.04302362845600127,0.5054595272617387,-0.0131508537691514,-86.34095727353579,1.2604557514077896,-27.55365275283251,50.0750625627,2621.8396233821,1.0258941397434724
-0.19826955641062227,1.1158349343562648,-0.0012338260953675,-209.04902934790152,-46.31479227597458,-4.079384602011391,114.149095427,6273.3127749481,1.024639424407656
-0.3157870022586291,1.1498320795361492,-0.0041532295049715,-191.47197285783972,-40.158081685149966,5.740831244445072,111.0595381757,3740.6888682048,1.0408386405390664
-0.6380545820503531,1.658734661327008,-0.0526032157439342,-326.2929535843033,-94.18110593800174,-9.06325353883832,189.6221232802,2763.6126216315,1.0997185413935668
-0.07498050956372015,0.8982561439050949,-0.0088540034329449,-149.81160413964787,-23.67166489666988,-15.614758571317802,96.6765252817,2598.4509247657,1.0517112463265044
-0.10161138401527081,0.8531274441919489,-0.0004185031604668,-182.85489988355212,0.2671779603060713,-3.1859554222663418,83.651659117,2869.5772827042,1.0400683837712377
-0.10759610305768863,0.5498770650101122,0.0070472763554359,-122.95223227316336,12.899441523236987,14.714696493361608,54.6730609196,2285.4037114888,1.0326471651421059
-0.0067072520972386585,0.2397463146029513,0.0025144359998362,-46.70884819924677,-0.2862961108636455,11.390146088651449,21.4767348015,2545.4007174106,1.0112762412949927
-0.03952591971455588,0.3569146319715613,0.0019223913440284,-85.53136960030496,-8.003025848139202,5.516583044121029,37.4700448243,2610.9647653721,1.0193322684271198
-0.08935746225992558,0.9383665514191636,0.0019268736913878,-170.33019231249054,-11.878324145688168,7.3345623169687455,98.2517543201,3468.2915400046,1.038893604661901
-0.20926765208383813,1.0996922126814914,-0.0071395532594035,-234.45635925995035,-45.167876954089024,7.434656848459462,105.1851683005,3781.935849245,1.038158182380899
-0.1729077492408928,0.8423450761204245,0.0286467965336465,-147.4287847005342,-46.00117721775922,22.44301333580269,86.2569873368,2499.9966137879,1.0477752094118795
-0.15669437840095135,0.7728258883410605,-0.0204076467633017,-180.64008771956605,-25.53393502828675,-26.675570551245848,77.4793645073,2973.5738301709,1.0356622792182637
-0.2605349700200814,1.3288842763616413,-0.0097259792313882,-254.9963363551545,-78.21753296532427,7.483821525740697,139.1014343979,2748.8356692572,1.071666667880171
-0.022513766574380867,0.1851765141611193,0.0001661407145942,-37.829707550961004,3.636506232690749,1.2025362129812345,16.7597244061,4698.2070299307,1.0047366288560453
-0.00039755575196442905,0.0129776709226298,6.110388952052854e-07,-2.8682870856139804,-0.539455966347532,0.0477909616850971,1.3189760315,3036.5839966903,1.0005743613179048
-0.1611887030996746,0.9653720706891776,-0.0397048781670982,-166.01122311808558,-17.714318356764863,-33.92079404095966,99.7529681103,3365.5010223655,1.0407673424468262
-0.08706449887658785,0.8205279247464325,-0.0104949000935798,-163.35776863047946,-29.19786889256943,11.77126882686212,80.3049374976,2277.5483449001,1.0488736163897505
-0.0010989198342183926,0.0414583232631125,6.0567152002314406e-05,-8.178600923160738,0.12061942598757014,1.5252399156452328,4.0995820707,3825.6943692055,1.0014181718360662
-0.46266900306787306,1.3972453338921818,-0.0554728408711129,-310.24651217527315,-77.26538464565886,-25.540577734383273,152.1169335558,3021.4415984443,1.0712764739074176
-0.06526049696349778,0.4003573059938689,0.0002524675222901,-95.83383240691887,3.0517731778535335,-0.4794359796466195,43.7071029261,3047.8563647436,1.0193167661373512
-0.00425380250563423,0.1050201643030588,0.0002683992320327,-21.534590248227616,-5.57628182470296,3.020811702992338,9.7904831727,2519.4392385405,1.0051619965557073
-0.001229632196666941,0.2704708801588583,9.055299329647535e-05,-39.491467336326494,-9.244503234407944,0.4236202621890119,24.5839810858,2179.822274831,1.0151299265369234
0.002983908901914134,0.1262906022703045,0.0005702000278926,-25.445363666026058,-0.010799243322821894,4.840114243706056,12.1285735357,3714.4725800716,1.0043338578331564
-0.11085430260097473,0.7418194380069411,0.0258374553435707,-133.16387664458128,-29.71976823128489,37.63744824518979,70.2074438259,2755.1949857393,1.0348490869246305
-0.728111636861386,1.6468640152741183,0.0457285566882333,-322.61373129697336,-103.21634312496792,25.671824363700036,174.6377660448,8380.0419960204,1.0283206890792356
-0.1969832901948516,0.8685860372754313,0.0093476317456043,-176.23969761081727,-20.466751423563665,10.300419844125296,86.4661954537,3997.8030041784,1.0294240384020426
-0.083108213608734,0.783725745021258,0.0116759877549823,-159.5493943481015,-33.989782160757386,19.78183112041424,78.4978363841,3800.6458600081,1.028060959434973
-0.003518501020835174,0.1349704488382059,-0.0004702083595297,-22.42362244556952,1.8922535772207993,-4.188554325742088,13.5029562175,3898.0118534013,1.004598937522756
-0.09080752275494453,0.8577055703052396,0.0238987872808533,-183.2298915349086,-34.51701254313048,21.25874279142051,80.7250924803,3519.7779677823,1.0312567855856896
-0.011372487681765797,0.507754235922422,0.001614158194448,-108.62243756814264,-18.722066369184972,7.032027905221788,52.1630378992,2685.6445442018,1.0263432204043546
0.0015232432964342735,0.065176444305927,-4.343124697395052e-05,-12.527598293453098,1.5146054576301822,-0.7053005531518808,6.3108300275,5140.1169484084,1.0016251844763748
-0.08535242494501949,0.5032970991651293,-0.0106391383898752,-129.8896601049989,-16.441962099032708,-22.13252512536948,50.7162694814,1997.0403067882,1.0347272647624621
-0.20137270855873712,1.3178712474844965,-0.0279798813155797,-252.752623295504,-62.94413717375488,15.356423201665663,137.3823127095,2790.8822188412,1.0695759890228083
-0.010747970958677744,0.1847490228178248,0.0021179799727559,-39.61639531852416,0.6079158631654309,12.206235222727516,17.8155284201,2066.7337424705,1.011523169068902
0.004552070278008191,0.0619361176531085,-0.0001899758514985,-10.5241816043388,0.8579015511353418,-3.409911204439784,5.7586612387,2283.7269435146,1.0033435757670843
-0.010774419203525731,0.1002822760321385,-5.289289348401416e-05,-22.97198666091264,3.156451722308816,-0.5508275528899961,9.7258548752,2532.0752785728,1.005102043435343
-0.040137707846166215,0.578819150017611,0.0067032050825139,-117.09112993766965,-11.43537157907565,4.192279200139323,52.0593641122,2623.6801483396,1.0262193549797942
-0.03738989664516801,0.4136913597496844,0.0051572990735887,-55.61033970903664,-0.7653283245432476,10.50004929343242,40.9812606874,2019.3805230492,1.0275586081632193
0.012322570812659528,0.3266283188998156,-0.0040481826416538,-55.9654763110665,-15.583632851720438,-11.680491094260884,33.7512649404,2855.5793741525,1.0158676503641595
-0.08767781430755939,0.8039950199046614,0.023156466207241,-148.43459674503606,-3.5578724019499077,33.82597605176047,73.7727394929,2759.3409828506,1.0366264095215205
-0.16062047027980775,0.9928999988941384,0.037747274386506,-171.04903867581808,-52.09483635434162,20.666999711157896,101.4855302209,2394.9071473774,1.0570433855073689
-0.005922911814663756,0.278310236138982,0.0041853426616449,-55.107265075897004,-4.8100483040764175,15.83228336071054,27.2572068612,2623.0699248467,1.0139238358113924
-0.6066923752393363,1.5762402600485337,0.004815540369992,-331.1909421773633,-100.1925569810931,-0.1647119273265512,156.5165856629,8630.286693435,1.0245557679601147
-0.06384603810556744,0.4106410812314972,0.0047475732117024,-63.38217812445963,13.15608348248503,8.377040666532647,43.9492359326,2449.9145950635,1.024283113774926
-0.06689775825679334,0.6338062373746164,-0.0188879485762309,-131.02990928251657,-11.639323491858022,-36.35238540071982,64.7713544434,2208.2422427332,1.0403264478313423
0.0021170013653191155,0.0294401061177789,-2.0647253431555063e-05,-3.8628675584628027,0.7418561569988924,-0.7244951631330759,2.9281241889,2641.9789698146,1.0014668321766682
-0.1438301762248635,0.6654690183831762,0.015130571687682,-118.38538779457164,4.83672094645334,19.01482234391574,68.8670945943,3029.3989414786,1.0309732239740892
-0.13334287645983522,0.7109352494789413,0.0114906529254805,-159.8370935884693,-48.78728879768727,10.975903060987498,79.5057323076,2419.8391377655,1.0428957315730742
0.00666128706897684,0.1310779537291906,-7.151772220432442e-05,-19.53943318734432,-5.867408551091387,-0.4242026806882893,13.4135309269,1991.2747758171,1.0089819680923535
-0.006385007476599203,0.3164346960563761,-0.0004740097659087,-50.52676359472224,-24.125383861008515,-1.4560231930849694,33.9931884987,2369.8894297786,1.0193223158873408
-0.7675783087697874,1.835132553367102,-0.0244982502659306,-357.3546144215648,-147.28402186212685,2.9592818399148144,180.2410722279,2800.0565072432,1.0929726273438212
0.0047944616260116035,0.2277502330185317,0.0004116098692738,-37.18767482779656,-7.089305336474524,4.102177330411566,23.3031081357,2741.5607487754,1.0113603775459894
-0.0019201663237833344,0.0637909765660087,-0.0001802453597646,-7.193622360399379,-0.8218717554487966,-3.0188840915368056,6.1796308567,1580.4065914319,1.0051943088173005
-0.3507088450666642,1.301328101960968,-0.01694031935634,-251.51507480047445,-32.264424074262195,-10.356269849616709,152.3462597376,3121.9887224931,1.0689334866557045
-0.28140132278760266,1.4593392513799832,0.0153489638396658,-339.85876431974043,-115.60794843024127,12.574906504929665,141.5102881169,3067.8535609196,1.0649161766596287
-1.0002435844133688,1.8320625885801047,0.042079382855516,-384.899624226968,-142.0200580314987,15.458092233122514,212.5491196332,4954.407664287,1.0601033328405411
0.0017145095065091986,0.0549493967582915,7.572496754764207e-05,-8.341421218080892,-3.089940190722757,1.3856462404240806,5.7306505244,2148.8103231501,1.0035368994835348
-0.12733622301029257,0.8444454428737563,0.0282092085251855,-193.7959627851923,-15.837740707266448,11.06604304895892,79.4289793915,1803.5616677921,1.0617973760633033
-0.04892097209662083,0.4393000358006622,-0.0047624729613286,-50.973232075718805,-5.259897651028723,-16.752174628836695,42.693927925,1731.208805069,1.0336891821676812
-0.015177264513876576,0.3307060727494589,-0.001082341054883,-76.06757457789234,8.32121817594168,-1.7181177641675636,30.3130197983,2460.6456658392,1.016549721017036
0.004724036425472811,0.1701913944892311,-0.0001033192416681,-22.083034447669625,-1.295989990392627,-0.5797615930607688,16.9923059356,2795.7249762485,1.0080973748923998
-0.15476502042338414,0.8871598790661616,-0.0027056623818622,-174.36525192800278,13.192134016515013,-5.838686664779778,89.2539457676,2320.6196787115,1.0535503520048772
-0.09098060646624306,0.5745073970655601,-0.0039222350430575,-105.33869321839933,-20.038592305119778,-5.967156267281261,57.8392315228,2480.3737716344,1.031796460858401
-0.12494226601307057,0.6729760943199247,0.0171050095999606,-143.17630190049948,-34.65944194586359,28.57082718407107,68.9435364311,2816.7740856516,1.03342749227278
-0.14339454951605335,0.956997716325826,0.0281958102471066,-179.54408583688314,-58.08887997175481,28.4862883236749,103.8130933971,4066.9456079475,1.0349116462440369
-0.05259494684125254,0.5727358461858068,0.0024960226506043,-111.2608498008774,2.9694052652669143,8.048493477768298,50.2725320236,3125.772220546,1.0217163513138552
-0.05177376807435552,0.5935391674800362,0.0135946469911805,-108.7834820313524,8.618831950237734,20.2112843364516,59.9708100079,2731.7271034803,1.0298791826726412
-0.005914758106308593,0.1132538159381663,-0.0008837457724631,-22.545785062114554,-3.26370797571974,-8.3517895501532,11.1328185869,1947.6068588221,1.0076116818545724
-0.010258296600241135,0.1381117676527403,-0.0002259362802782,-28.188730415297336,-8.590077405189504,-1.8308944360401331,12.729623267,2449.9251808867,1.0069141538831965
-0.0146085320216085,0.266881734506319,-0.0018455509226487,-37.18973057761833,-3.45390152723985,-4.218565907803028,26.4484918783,2614.7741057326,1.0135485843323042
-0.6622735549959868,1.5774009201400356,0.0802999918133528,-301.9422945107324,-96.99267729957745,42.92740613234064,165.9044607215,2300.3526473777,1.1053527124997737
-0.016196439149465114,0.23142828588608,0.0023937165991797,-48.78842480015157,-1.200937854150311,11.205391934962982,22.0776894867,2915.8995684242,1.0101072434505842
-0.12846928949913883,1.0443153613724665,-0.0548795072084796,-184.39898115591308,-18.016314210230405,-55.74179400835586,101.6393143552,2535.596806501,1.0559373557942928
-0.0016442863431427313,0.064197071741507,2.4395498311546933e-05,-12.614339742212856,-1.5094597675472414,0.4223262207470437,5.9579091887,5456.6875025353,1.0014450265208419
-0.030172071503292486,0.2509965657116574,0.0028070357420088,-54.282854369422495,5.343743460620431,10.256421606445544,25.3747159293,2417.834587,1.0140644522542162
-0.12596139763084135,0.9326112737227424,0.0065539463766584,-162.07328889502912,-35.497880975010844,-6.480328427028503,88.3653763543,3044.9168823582,1.0378127180292367
-0.15401090366275128,0.9925357027920556,-0.0413563583520047,-221.08772231720496,-78.62329752837394,-34.19988557617426,98.113279258,1993.5237480431,1.069566133311172
-0.11238105189752146,0.7573746950571121,0.0051212977316559,-123.35742161834798,-40.17927276269984,2.8859407744709817,69.3339704331,3187.1522488433,1.0296000086430073
-0.26449316323737726,1.0159228987617326,0.0113929603024149,-243.26165212168013,-48.30588240262932,0.6066603395862445,97.7227103767,2966.1573229382,1.045521513995721
5.7329667179306654e-05,0.037420974959899,-4.671460795079909e-05,-7.706747967787649,-0.7493176276839222,-1.2967020615656697,3.7056118798,3734.576008483,1.0013130206501766
0.00924379986409507,0.2478064518459378,-8.63452797741174e-05,-35.59669826581597,-2.305739886992342,-0.3866793873074355,23.2987199497,2867.4026622192,1.0108546592074457
-0.1071411926520387,0.7175492405025028,0.0185885885158255,-139.20046065085435,-13.739347526941515,27.160126929894204,71.7426862379,3852.7834141457,1.0252294626545968
-0.36210427866362105,1.210759973155,-0.0049348960823302,-194.8676987337193,-37.48958718333182,8.24044204253021,119.7092607407,1851.8039404994,1.0934112541348897
0.017914024115683436,0.1887072135292956,0.0002825594213991,-29.32252088708261,-10.051878163660604,1.7274682301059678,18.4379858144,2085.0627293223,1.0118245101776284
-0.5935995526738052,1.6331631345491384,0.0155457808732183,-330.4116213606094,-93.20929413881538,21.93506213517409,176.7876253238,2855.1717168967,1.0891209179444858
-0.06766473357707925,0.5145336776835051,-0.0006394228278193,-61.989055993284055,-21.741481747074317,-0.2763330416987256,50.9975245757,1990.1144352672,1.0350523444847677
-0.04932954384899624,0.4392434561673473,-0.0045153990534618,-50.81882252464795,-4.4509415066777365,-16.284324871350726,42.693927925,1732.1188405233,1.033670885962711
-0.06847524911534197,0.739088192548833,0.0115561038432973,-128.3372377126597,-24.59337871916216,0.6306606443125966,69.7608277033,2841.7057004593,1.0335301930724174
-0.030625859275930534,0.4108972656750458,0.0069892655233707,-86.42662339749998,3.1358415515982756,17.18972263858854,42.3645897728,2756.1130603813,1.0207349386500242
-0.048221420847898155,0.4280792286790582,-3.295066125141538e-05,-103.50969337117263,4.860057615238816,-0.5448686021470078,41.0010116329,2565.3267328432,1.0215778174317927
-0.03772411280069887,0.2616349561620846,0.0002929699465237,-58.70477058079939,4.017889856787008,1.1203015597192916,27.4051119027,3046.4554299185,1.0120313480913725
-0.09986524177966727,0.639849712965454,-0.0114766089995191,-116.65037859826172,-14.154207748538226,-14.003778431632506,67.7910725523,3446.0122638048,1.026691880836043
0.0116647829575931,0.1426171564792202,-0.0001115010626163,-17.737651690097543,-3.5476737599277612,-0.8391878813356021,13.2374319072,1756.1417299994,1.0100617935223528
-0.002276501078353199,0.5445343055518176,-0.0060769053941356,-129.84207518512824,-20.44802627175875,-1.0217657892994425,51.8279511487,2217.7704514227,1.0318680263052755
0.011213990547130237,0.2803980959645422,-0.003439740583124,-40.28854037370267,-5.388650239453682,-13.192733023781823,27.7381275727,2336.939213865,1.0159359799693228
-0.00857373864650679,0.1871178308452006,-0.0023926851529029,-41.74126063782538,-1.3488502648484655,-12.133734992501042,18.004148838,1860.5460795235,1.0125063000780847
-0.011686607301341745,0.2198060255184594,-0.0003274114892584,-38.1014361711642,-16.136942988253338,-1.6252042798075257,21.8547920012,2248.5934709844,1.0130116946020666
-0.02212837389171396,0.4973799851358748,0.0018721318333749,-84.9748678802062,6.43730843695505,-3.7463759076370353,57.7625022451,2540.3413525706,1.0309802967906105
-0.01937972622170081,0.4148662795034076,-0.0070148840036857,-85.82148587119326,-3.6411402268291226,-21.853189099031823,41.8399338122,2289.7110552619,1.0247462599711188
0.0035746578014181907,0.1269196323179634,0.0005709856589377,-25.335142792115317,0.06482517910910701,4.858083660831936,12.1285735357,3790.0356700929,1.0042470867663364
-0.053152686888537026,0.5274254881585384,0.006864399776309,-88.21534414489882,-25.928520849415747,13.154690305942028,53.996972818,3448.2676293929,1.021131690290636
-0.0040854178926474916,0.0675578140167011,-5.795350786827612e-05,-14.39834904684701,-4.157621978556335,-0.9378234201647332,6.3648116335,2412.9149340376,1.0034981903764348
-0.16085254255787973,0.8108563553512557,0.0191098477138301,-172.70405002809105,-13.926439073537551,4.2883982726217935,82.3658856321,2732.9145278928,1.0414815114643958
-0.053050242765546596,0.6519762685744734,-0.0164683246972295,-146.90220885989078,-43.90278053113724,-22.65962348303144,63.1916035899,1980.3378598712,1.0440266466914385
-0.009234642262380799,0.5242449404241352,0.0156917984734196,-78.55889256998634,-5.203794015219728,30.74926692609973,52.92158831,2371.2127421034,1.0303912558555886
-0.2559327855660416,1.1460177810883396,0.0085273982643089,-187.5311054695608,-35.10956544486817,-12.575342101738446,119.6602627216,2661.5753725434,1.0631677116015015
-0.20299606356340805,1.0993525650497904,-0.0494489125335731,-198.89933698695714,-34.08767416127648,-36.27575999220765,102.8401485758,2478.460412219,1.0580163626589367
-0.47720005103865537,1.5402133205766868,0.0705436631767812,-257.6401360954093,-79.27202748050325,10.412352648298302,161.2510564062,2785.8344830974,1.0828307031246498
-0.01440395071464895,0.4238447160813711,0.0061397371513683,-71.27956767202137,2.649700935147962,16.31538689871667,38.8883715572,2790.330577507,1.0187638029087327
-8.218498418521847e-05,0.3711829357192456,0.0008330162018312,-75.86677242312271,19.88571470196507,1.9156415090802172,35.3205718535,2089.8520648169,1.0228457290848871
-0.12261839798348895,0.67896696207498,-0.0045578895303764,-121.56216978200058,-16.131789678730286,4.093998345516779,67.176005489,4262.9519988302,1.0212679616630496
-0.5064161812947976,1.6788558107771927,0.0249791434753764,-334.258734779871,-125.52327044431792,34.751304495588265,178.1297056408,3836.5553615639,1.0653700719168377
-0.04234288721825141,0.5465678340191231,0.0015911216626615,-109.16095603559596,-37.177030375732386,2.9417746520558867,55.84796485,3189.0499075855,1.0236918326059736
-0.8141601576942754,1.7910393461162657,-0.0590337849268978,-361.5305867802693,-137.38295680376154,16.921990146373982,189.8689658328,3142.0122194017,1.0846841954938937
-0.1861444756687085,0.8501541126754752,0.0131012537455381,-194.97302918231887,-42.35045617416938,11.503914938682252,79.0596965092,5115.8235264117,1.020848908876882
-0.09899047191104593,0.6893081062503928,0.0133330694053823,-126.6612859780709,-26.48087649739142,11.490136297284788,69.5427338231,2646.8207951261,1.0359715145000963
-0.020539399100965472,0.4478717218799179,-0.0043890125925708,-79.77867138463283,-27.692346356288397,-13.315871411284917,45.1848586744,2553.6807249158,1.0239434244044483
-0.01973310136975659,0.3381930157956911,0.0028983133134996,-61.37467887478092,7.078364515481439,7.145774612386829,37.3335472904,3613.0850597437,1.01384437487432
-0.1066633893154405,0.6143948507004814,-0.0055338154036522,-114.07561942721159,-3.607903481438143,2.7787491281006496,62.0476276421,2819.0991359724,1.0299571850523361
-0.11387145563225687,0.8169188556830059,0.0111864228514064,-145.50321274726986,-38.92535233651364,9.357767935471964,80.6199570456,3316.7760513779,1.033188458253911
-0.01674846429023935,0.20849148943733,0.0015130365250359,-31.320599278592574,-10.722125023570129,7.724081519231188,20.4906303437,2042.9278222919,1.0134332479221668
-0.15022490934155242,0.8904365036887267,0.0437473488937151,-170.11894228146895,-58.55904257427585,54.563552856126414,83.5373748773,1857.8562024995,1.0631764748363286
-0.0852319595622908,0.7335724569721012,-0.0007878123035586,-148.08839776566163,-13.011268081542198,4.793664443105592,65.2834245074,2364.7054764471,1.0378653369497786
-0.22390796446956607,0.946871347965493,0.0008224231613732,-179.95993683963266,-40.490433094653326,7.362570903073879,96.451922252,5344.3430368544,1.0244333961108623
-0.01788943846466795,0.4201940078532816,-0.0035774544090484,-93.01793090041815,-0.22018725504301528,-9.051000725798453,39.4444381127,3803.1731286115,1.0138968904113987
-0.03743667108161031,0.4271489029632446,0.0054317732904262,-73.1932135965211,19.98240998492429,9.73684077934954,47.573071974,2407.5886646507,1.0268135444400774
-0.08818035821361958,0.6880027719384799,0.0110163057108107,-130.96963763774312,13.735811176808113,13.136712764725669,70.8467730538,2950.4181041192,1.0327737182982566
-0.04002425618795069,0.5907574683980537,0.008749960605212,-105.26755956508393,-0.9039707300937607,9.84603193265082,56.9650669427,2715.7192768927,1.0285105641765218
-0.06748250072767581,0.8499633853614148,-0.0069694770991689,-179.03157957420615,-31.343156825850883,7.148843599104975,90.0033731745,2851.8623821373,1.0435224056108068
-0.577820786897826,1.4571717148943222,-0.0295191416276962,-261.3287733313359,-55.708844126610984,-23.07966510635229,151.2403709871,3025.2871523078,1.0707401128242435
-0.0020366753707357077,0.0810321167483808,0.0001447045878634,-13.925981915334145,1.327366045126496,1.9751567868284732,7.5721736133,3535.441106115,1.0028385171167853
-0.0800842660962906,0.5755161013701141,0.0067230535783329,-123.43383467089502,-6.833594547594203,16.778578437380126,55.1448864827,2860.7838102508,1.026140215493932
-0.7140424239831678,1.7421386410803386,-0.0384680286008328,-280.73991433746414,-110.91952411749168,-12.345212185809872,176.8418686893,3833.837860383,1.0649155930592455
-0.03489342579801269,0.2948188407632929,0.0017522223123004,-69.45684093316375,-1.716282688170395,6.47210387737,28.2558467022,3156.307302953,1.0119724085820132
-0.061698570059260494,0.8510310641891279,-0.0025311306364125,-134.46776625297665,-56.65570833660564,-3.4225242412977717,82.3522667006,2679.8388517888,1.042330749143073
