r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days]
3.0,0.0,17.196077467085647,2.5785175965290414,1.4843634517645756,0.0,-8.614815608403246,14.964969402011343,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.488445084417637,0.0,-8.62963400206292,14.949603017857171,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.4925267170706982,0.0,-8.644400692608754,14.934231355728343,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.4966083497237594,0.0,-8.659115750135848,14.918854579575374,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5006899823768207,0.0,-8.67377924534602,14.903472852607583,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.504771615029882,0.0,-8.688391249541533,14.88808633729239,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5088532476829433,0.0,-8.70295183461887,14.872695195354716,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5129348803360043,0.0,-8.717461073062507,14.857299587776373,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5170165129890656,0.0,-8.731919037938704,14.841899674795544,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5210981456421266,0.0,-8.74632580288934,14.826495615906278,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5251797782951881,0.0,-8.760681442125746,14.81108756985801,0.0,150.0
3.0,0.0,17.196077467085647,2.5785175965290414,1.5292614109482494,0.0,-8.774986030422557,14.795675694655174,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.329261410948249,0.0,-7.997768917445344,15.538728252583772,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3333430436013105,0.0,-8.014585160278395,15.523733038156127,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3374246762543716,0.0,-8.031347740593104,15.508725726699684,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3415063089074326,0.0,-8.048056699960245,15.49370650866272,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.345587941560494,0.0,-8.06471208080343,15.47867557381954,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3496695742135554,0.0,-8.081313926392399,15.463633111267916,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3537512068666167,0.0,-8.097862280836386,15.44857930942658,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3578328395196777,0.0,-8.11435718907743,15.433514356032722,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3619144721727388,0.0,-8.130798696883733,15.41843843813961,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3659961048258,0.0,-8.147186850843003,15.403351742114204,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3700777374788613,0.0,-8.163521698355797,15.388254453634858,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3741593701319228,0.0,-8.179803287628902,15.373146757689078,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.378241002784984,0.0,-8.196031667668683,15.358028838571329,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.382322635438045,0.0,-8.212206888274466,15.342900879880847,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3864042680911062,0.0,-8.228329000031932,15.32776306451962,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3904859007441674,0.0,-8.2443980543065,15.312615574690287,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3945675333972287,0.0,-8.26041410323672,15.29745859189419,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.3986491660502902,0.0,-8.276377199727712,15.282292296929429,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4027307987033513,0.0,-8.29228739744455,15.26711686988897,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4068124313564123,0.0,-8.308144750805736,15.251932490158843,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4108940640094736,0.0,-8.3239493149766,15.236739336416342,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4149756966625349,0.0,-8.339701145862785,15.221537586628292,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.419057329315596,0.0,-8.355400300103696,15.206327418049405,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4231389619686574,0.0,-8.37104683506597,15.191109007220607,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4272205946217187,0.0,-8.38664080883699,15.17588252996751,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.4313022272747795,0.0,-8.402182280218362,15.160648161398845,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.435383859927841,0.0,-8.417671308719436,15.14540607590502,0.0,150.0
3.0,0.0,17.196077467085647,2.5825992291821027,1.439465492580902,0.0,-8.433107954550843,15.130156447156658,0.0,150.0
