r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
3.0,0.0,17.196077467085647,2.5744359638759806,1.3659961048258,0.0,-8.177453836818506,15.411706648406511,0.0,150.0,1727.6330763218573,1531.3834927719388
3.0,0.0,17.196077467085647,2.5744359638759806,1.3700777374788613,0.0,-8.193809570127792,15.396526387842016,0.0,150.0,1793.7881165470396,1597.651997682983
3.0,0.0,17.196077467085647,2.5744359638759806,1.3741593701319228,0.0,-8.210111674605459,15.38133583480437,0.0,150.0,1864.279487124068,1668.3200555481626
3.0,0.0,17.196077467085647,2.5744359638759806,1.378241002784984,0.0,-8.226360200658354,15.36613517489209,0.0,150.0,1939.3306602298649,1743.62256713251
3.0,0.0,17.196077467085647,2.5744359638759806,1.382322635438045,0.0,-8.242555199490496,15.350924592996265,0.0,150.0,2019.1231338719265,1823.7514981918632
3.0,0.0,17.196077467085647,2.5744359638759806,1.3864042680911062,0.0,-8.258696723096369,15.33570427329846,0.0,150.0,2103.762152876646,1908.8263573358015
3.0,0.0,17.196077467085647,2.5744359638759806,1.3904859007441674,0.0,-8.27478482425419,15.320474399268754,0.0,150.0,2193.233686324485,1998.8508458552828
3.0,0.0,17.196077467085647,2.5744359638759806,1.3945675333972287,0.0,-8.290819556519214,15.30523515366372,0.0,150.0,2287.355789539953,2093.6609169772623
3.0,0.0,17.196077467085647,2.5744359638759806,1.3986491660502902,0.0,-8.306800974217039,15.28998671852455,0.0,150.0,2385.7012845069107,2192.8510343959997
3.0,0.0,17.196077467085647,2.5744359638759806,1.4027307987033513,0.0,-8.322729132436924,15.27472927517519,0.0,150.0,2487.5043256404547,2295.68843792272
3.0,0.0,17.196077467085647,2.5744359638759806,1.4068124313564123,0.0,-8.33860408702512,15.259463004220528,0.0,150.0,2591.565195318424,2401.001219681821
3.0,0.0,17.196077467085647,2.5744359638759806,1.4108940640094736,0.0,-8.3544258945782,15.244188085544645,0.0,150.0,2696.121975098188,2507.0592086292295
3.0,0.0,17.196077467085647,2.5744359638759806,1.4149756966625349,0.0,-8.370194612436421,15.228904698309115,0.0,150.0,2799.2163434252584,2611.3789139065743
3.0,0.0,17.196077467085647,2.5744359638759806,1.419057329315596,0.0,-8.385910298677075,15.213613020951366,0.0,150.0,2900.7499104363524,2710.683257104446
3.0,0.0,17.196077467085647,2.5744359638759806,1.4231389619686574,0.0,-8.401573012107871,15.198313231183048,0.0,150.0,2994.404253443468,2801.720792840551
3.0,0.0,17.196077467085647,2.5744359638759806,1.4272205946217187,0.0,-8.417182812260334,15.183005505988522,0.0,150.0,3075.850058502468,2880.629582955033
3.0,0.0,17.196077467085647,2.5744359638759806,1.4313022272747795,0.0,-8.432739759383184,15.167690021623343,0.0,150.0,3140.9626207035417,2943.3541173276303
3.0,0.0,17.196077467085647,2.5744359638759806,1.435383859927841,0.0,-8.448243914435764,15.152366953612816,0.0,150.0,3182.6743987891114,2984.4416432659364
3.0,0.0,17.196077467085647,2.5744359638759806,1.439465492580902,0.0,-8.463695339081477,15.137036476750584,0.0,150.0,3193.263910990382,2997.290552293259
3.0,0.0,17.196077467085647,2.5744359638759806,1.4435471252339631,0.0,-8.47909409568121,15.121698765097308,0.0,150.0,3181.0112861723555,2987.293203664062
3.0,0.0,17.196077467085647,2.5744359638759806,1.4476287578870248,0.0,-8.494440247286814,15.10635399197934,0.0,150.0,3147.137789994378,2955.0859661349905
3.0,0.0,17.196077467085647,2.5744359638759806,1.4517103905400863,0.0,-8.509733857634552,15.09100232998748,0.0,150.0,3093.6228649381997,2902.5776576399985
3.0,0.0,17.196077467085647,2.5744359638759806,1.4557920231931474,0.0,-8.524974991138613,15.07564395097578,0.0,150.0,3023.432546454006,2832.759051220711
3.0,0.0,17.196077467085647,2.5744359638759806,1.4598736558462084,0.0,-8.540163712884599,15.060279026060376,0.0,150.0,2940.1634788675456,2749.287719565739
3.0,0.0,17.196077467085647,2.5744359638759806,1.4639552884992697,0.0,-8.555300088623055,15.044907725618389,0.0,150.0,2847.5796548013004,2656.011963475076
3.0,0.0,17.196077467085647,2.5744359638759806,1.4680369211523308,0.0,-8.570384184762997,15.029530219286851,0.0,150.0,2749.1836411864183,2556.5515664057216
3.0,0.0,17.196077467085647,2.5744359638759806,1.472118553805392,0.0,-8.585416068365475,15.014146675961715,0.0,150.0,2647.94465523748,2454.0272243063832
3.0,0.0,17.196077467085647,2.5744359638759806,1.4762001864584535,0.0,-8.600395807137133,14.99875726379687,0.0,150.0,2546.2356549199826,2350.9510858129142
3.0,0.0,17.196077467085647,2.5744359638759806,1.4802818191115146,0.0,-8.615323469423803,14.98336215020321,0.0,150.0,2445.8676188560307,2249.230497325851
3.0,0.0,17.196077467085647,2.5744359638759806,1.4843634517645756,0.0,-8.630199124204113,14.967961501847784,0.0,150.0,2348.1702715670285,2150.241762166021
3.0,0.0,17.196077467085647,2.5744359638759806,1.488445084417637,0.0,-8.645022841083106,14.952555484652946,0.0,150.0,2253.084216036314,2054.851419799416
3.0,0.0,17.196077467085647,2.5744359638759806,1.4925267170706982,0.0,-8.659794690285878,14.937144263795574,0.0,150.0,2161.7278826409633,1963.495206934181
3.0,0.0,17.196077467085647,2.5744359638759806,1.4966083497237594,0.0,-8.674514742651244,14.92172800370634,0.0,150.0,2074.7216395747946,1876.4888917632784
3.0,0.0,17.196077467085647,2.5744359638759806,1.5006899823768207,0.0,-8.689183069625415,14.906306868069,0.0,150.0,1992.2161469741045,1793.983871416469
3.0,0.0,17.196077467085647,2.5744359638759806,1.504771615029882,0.0,-8.703799743255688,14.89088101981974,0.0,150.0,1914.2742931001887,1716.0416391220465
3.0,0.0,17.196077467085647,2.5744359638759806,1.5088532476829433,0.0,-8.718364836184183,14.875450621146587,0.0,150.0,1840.86116210413,1642.628363347496
3.0,0.0,17.196077467085647,2.5744359638759806,1.5129348803360043,0.0,-8.73287842164156,14.860015833488822,0.0,150.0,1771.8543107406945,1573.6215311869005
3.0,0.0,17.196077467085647,2.5744359638759806,1.5170165129890656,0.0,-8.747340573440782,14.844576817536469,0.0,150.0,1707.064021428627,1508.831311997689
3.0,0.0,17.196077467085647,2.5744359638759806,1.5210981456421266,0.0,-8.761751365970895,14.829133733229805,0.0,150.0,1646.2625463722952,1448.0299268608535
3.0,0.0,17.196077467085647,2.5744359638759806,1.5251797782951881,0.0,-8.776110874190818,14.813686739758944,0.0,150.0,1589.205749731501,1390.972930210014
3.0,0.0,17.196077467085647,2.5744359638759806,1.5292614109482494,0.0,-8.790419173623173,14.798235995563411,0.0,150.0,1535.561940259855,1337.4119534910476
3.0,0.0,17.196077467085647,2.5785175965290414,1.329261410948249,0.0,-8.012778972324389,15.543286976560475,0.0,150.0,1305.0831841141105,1109.392248350474
3.0,0.0,17.196077467085647,2.5785175965290414,1.3333430436013105,0.0,-8.029607382353271,15.528249858862546,0.0,150.0,1344.6666837894966,1148.7762213912868
3.0,0.0,17.196077467085647,2.5785175965290414,1.3374246762543716,0.0,-8.046381938724773,15.513200695161371,0.0,150.0,1386.7035686389866,1190.6286673626053
3.0,0.0,17.196077467085647,2.5785175965290414,1.3415063089074326,0.0,-8.063102683685392,15.498139676611794,0.0,150.0,1431.4011902564296,1235.1595625959972
3.0,0.0,17.196077467085647,2.5785175965290414,1.345587941560494,0.0,-8.07976966033706,15.48306699368854,0.0,150.0,1478.9855102256336,1282.598544962121
3.0,0.0,17.196077467085647,2.5785175965290414,1.3496695742135554,0.0,-8.096382912630402,15.467982836183634,0.0,150.0,1529.7056499789458,1333.1954930666343
3.0,0.0,17.196077467085647,2.5785175965290414,1.3537512068666167,0.0,-8.11294248535802,15.452887393203904,0.0,150.0,1583.8245509520757,1387.2217727781183
3.0,0.0,17.196077467085647,2.5785175965290414,1.3578328395196777,0.0,-8.129448424147766,15.437780853168505,0.0,150.0,1641.6302880730336,1444.968920220215
3.0,0.0,17.196077467085647,2.5785175965290414,1.3619144721727388,0.0,-8.145900775456028,15.42266340380649,0.0,150.0,1703.4364185652494,1506.7521587851477
3.0,0.0,17.196077467085647,2.5785175965290414,1.3659961048258,0.0,-8.162299586561033,15.407535232154512,0.0,150.0,1769.5640288095854,1572.901531668408
3.0,0.0,17.196077467085647,2.5785175965290414,1.3700777374788613,0.0,-8.178644905556139,15.39239652455449,0.0,150.0,1840.344058357696,1643.7567967866676
3.0,0.0,17.196077467085647,2.5785175965290414,1.3741593701319228,0.0,-8.194936781343134,15.377247466651363,0.0,150.0,1916.1164852108195,1719.665606075542
3.0,0.0,17.196077467085647,2.5785175965290414,1.378241002784984,0.0,-8.211175263625567,15.36208824339092,0.0,150.0,1997.2050521092224,1800.961547412232
3.0,0.0,17.196077467085647,2.5785175965290414,1.382322635438045,0.0,-8.227360402902056,15.34691903901767,0.0,150.0,2083.8942829497646,1887.9441496237455
3.0,0.0,17.196077467085647,2.5785175965290414,1.3864042680911062,0.0,-8.243492250459628,15.331740037072738,0.0,150.0,2176.4110518115413,1980.8511012300144
3.0,0.0,17.196077467085647,2.5785175965290414,1.3904859007441674,0.0,-8.259570858367054,15.31655142039186,0.0,150.0,2274.8529719484864,2079.8008895659673
3.0,0.0,17.196077467085647,2.5785175965290414,1.3945675333972287,0.0,-8.275596279468203,15.301353371103392,0.0,150.0,2379.1498851518336,2184.737705295123
3.0,0.0,17.196077467085647,2.5785175965290414,1.3986491660502902,0.0,-8.291568567375394,15.286146070626412,0.0,150.0,2488.949833357545,2295.334191916639
3.0,0.0,17.196077467085647,2.5785175965290414,1.4027307987033513,0.0,-8.307487776462771,15.270929699668825,0.0,150.0,2603.5064465829787,2410.8830007452007
3.0,0.0,17.196077467085647,2.5785175965290414,1.4068124313564123,0.0,-8.32335396185968,15.25570443822555,0.0,150.0,2721.5360491213737,2530.142129623755
3.0,0.0,17.196077467085647,2.5785175965290414,1.4108940640094736,0.0,-8.339167179444065,15.24047046557678,0.0,150.0,2841.1647454058416,2651.1820244276046
3.0,0.0,17.196077467085647,2.5785175965290414,1.4149756966625349,0.0,-8.35492748583586,15.225227960286226,0.0,150.0,2959.6710334947934,2771.1538770489233
3.0,0.0,17.196077467085647,2.5785175965290414,1.419057329315596,0.0,-8.370634938390412,15.209977100199492,0.0,150.0,3075.8386575125855,2886.092475659864
3.0,0.0,17.196077467085647,2.5785175965290414,1.4231389619686574,0.0,-8.386289595191904,15.194718062442435,0.0,150.0,3184.062489077952,2991.6416093328367
3.0,0.0,17.196077467085647,2.5785175965290414,1.4272205946217187,0.0,-8.401891515046799,15.179451023419633,0.0,150.0,3277.9397743041377,3082.884487214726
3.0,0.0,17.196077467085647,2.5785175965290414,1.4313022272747795,0.0,-8.417440757477276,15.164176158812818,0.0,150.0,3352.1005628521148,3154.542202516082
3.0,0.0,17.196077467085647,2.5785175965290414,1.435383859927841,0.0,-8.43293738271471,15.148893643579475,0.0,150.0,3398.033339351812,3199.8005898630863
3.0,0.0,17.196077467085647,2.5785175965290414,1.439465492580902,0.0,-8.44838145169315,15.1336036519514,0.0,150.0,3406.584643864159,3210.7857348161424
3.0,0.0,17.196077467085647,2.5785175965290414,1.4435471252339631,0.0,-8.463773026042803,15.118306357433315,0.0,150.0,3387.4392562892754,3193.957129806229
3.0,0.0,17.196077467085647,2.5785175965290414,1.4476287578870248,0.0,-8.479112168083544,15.103001932801613,0.0,150.0,3342.379271675394,3150.503077493132
3.0,0.0,17.196077467085647,2.5785175965290414,1.4517103905400863,0.0,-8.49439894081844,15.087690550103009,0.0,150.0,3274.3781209152494,3083.338851048659
3.0,0.0,17.196077467085647,2.5785175965290414,1.4557920231931474,0.0,-8.509633407927284,15.072372380653382,0.0,150.0,3187.6408520400373,2996.713340715993
3.0,0.0,17.196077467085647,2.5785175965290414,1.4598736558462084,0.0,-8.524815633760149,15.057047595036584,0.0,150.0,3086.999379476632,2895.5543386854906
3.0,0.0,17.196077467085647,2.5785175965290414,1.4639552884992697,0.0,-8.539945683330949,15.041716363103305,0.0,150.0,2977.2451229259445,2784.772313331984
3.0,0.0,17.196077467085647,2.5785175965290414,1.4680369211523308,0.0,-8.555023622311033,15.026378853970009,0.0,150.0,2862.569118419291,2668.7455707558256
3.0,0.0,17.196077467085647,2.5785175965290414,1.472118553805392,0.0,-8.570049517022778,15.011035236017896,0.0,150.0,2746.3606356790615,2551.0496705532205
3.0,0.0,17.196077467085647,2.5785175965290414,1.4762001864584535,0.0,-8.585023434433207,14.995685676891917,0.0,150.0,2631.2168912194174,2434.409343848908
3.0,0.0,17.196077467085647,2.5785175965290414,1.4802818191115146,0.0,-8.599945442147618,14.98033034349984,0.0,150.0,2518.9578912138777,2320.7759208628545
3.0,0.0,17.196077467085647,2.5785175965290414,1.4843634517645756,0.0,-8.614815608403246,14.964969402011343,0.0,150.0,2409.5549218354126,2211.322388985302
3.0,0.0,17.196077467085647,2.5785175965290414,1.488445084417637,0.0,-8.62963400206292,14.949603017857171,0.0,150.0,2304.94383213025,2106.7112245020317
3.0,0.0,17.196077467085647,2.5785175965290414,1.4925267170706982,0.0,-8.644400692608754,14.934231355728343,0.0,150.0,2205.6103878589183,2007.3775963112332
3.0,0.0,17.196077467085647,2.5785175965290414,1.4966083497237594,0.0,-8.659115750135848,14.918854579575374,0.0,150.0,2111.772248706076,1913.5395253387064
3.0,0.0,17.196077467085647,2.5785175965290414,1.5006899823768207,0.0,-8.67377924534602,14.903472852607583,0.0,150.0,2023.5191752929447,1825.2863801776616
3.0,0.0,17.196077467085647,2.5785175965290414,1.504771615029882,0.0,-8.688391249541533,14.88808633729239,0.0,150.0,1940.7922250770216,1742.5595383079772
3.0,0.0,17.196077467085647,2.5785175965290414,1.5088532476829433,0.0,-8.70295183461887,14.872695195354716,0.0,150.0,1863.4009429348416,1665.1686182257918
3.0,0.0,17.196077467085647,2.5785175965290414,1.5129348803360043,0.0,-8.717461073062507,14.857299587776373,0.0,150.0,1791.0759503695735,1592.8431789477368
3.0,0.0,17.196077467085647,2.5785175965290414,1.5170165129890656,0.0,-8.731919037938704,14.841899674795544,0.0,150.0,1723.5015987787776,1525.2699162314232
3.0,0.0,17.196077467085647,2.5785175965290414,1.5210981456421266,0.0,-8.74632580288934,14.826495615906278,0.0,150.0,1660.358026984799,1462.1276729845945
3.0,0.0,17.196077467085647,2.5785175965290414,1.5251797782951881,0.0,-8.760681442125746,14.81108756985801,0.0,150.0,1600.989240417406,1403.0958978708763
3.0,0.0,17.196077467085647,2.5785175965290414,1.5292614109482494,0.0,-8.774986030422557,14.795675694655174,0.0,150.0,1545.060783786197,1347.883288908833
3.0,0.0,17.196077467085647,2.5825992291821027,1.329261410948249,0.0,-7.997768917445344,15.538728252583772,0.0,150.0,1323.648718278737,1127.8200011075774
3.0,0.0,17.196077467085647,2.5825992291821027,1.3333430436013105,0.0,-8.014585160278395,15.523733038156127,0.0,150.0,1364.8216984078142,1168.7709789025748
3.0,0.0,17.196077467085647,2.5825992291821027,1.3374246762543716,0.0,-8.031347740593104,15.508725726699684,0.0,150.0,1408.6358375201914,1212.3806983314971
3.0,0.0,17.196077467085647,2.5825992291821027,1.3415063089074326,0.0,-8.048056699960245,15.49370650866272,0.0,150.0,1455.3348741610132,1258.8883119370637
3.0,0.0,17.196077467085647,2.5825992291821027,1.345587941560494,0.0,-8.06471208080343,15.47867557381954,0.0,150.0,1505.176825169621,1308.557340190311
3.0,0.0,17.196077467085647,2.5825992291821027,1.3496695742135554,0.0,-8.081313926392399,15.463633111267916,0.0,150.0,1558.4452825641315,1361.677931838957
3.0,0.0,17.196077467085647,2.5825992291821027,1.3537512068666167,0.0,-8.097862280836386,15.44857930942658,0.0,150.0,1615.4594494138214,1418.5695271932625
3.0,0.0,17.196077467085647,2.5825992291821027,1.3578328395196777,0.0,-8.11435718907743,15.433514356032722,0.0,150.0,1676.564716041937,1479.580909092027
3.0,0.0,17.196077467085647,2.5825992291821027,1.3619144721727388,0.0,-8.130798696883733,15.41843843813961,0.0,150.0,1742.1342146244542,1545.0923107363428
3.0,0.0,17.196077467085647,2.5825992291821027,1.3659961048258,0.0,-8.147186850843003,15.403351742114204,0.0,150.0,1812.568161938548,1615.5120789583664
3.0,0.0,17.196077467085647,2.5825992291821027,1.3700777374788613,0.0,-8.163521698355797,15.388254453634858,0.0,150.0,1888.2954473937464,1691.2740614630843
3.0,0.0,17.196077467085647,2.5825992291821027,1.3741593701319228,0.0,-8.179803287628902,15.373146757689078,0.0,150.0,1969.7599471682772,1772.8317622084382
3.0,0.0,17.196077467085647,2.5825992291821027,1.378241002784984,0.0,-8.196031667668683,15.358028838571329,0.0,150.0,2057.4086041581945,1860.643134579827
3.0,0.0,17.196077467085647,2.5825992291821027,1.382322635438045,0.0,-8.212206888274466,15.342900879880847,0.0,150.0,2151.6705246756446,1955.1493678798072
3.0,0.0,17.196077467085647,2.5825992291821027,1.3864042680911062,0.0,-8.228329000031932,15.32776306451962,0.0,150.0,2252.9193126804676,2056.740791391681
3.0,0.0,17.196077467085647,2.5825992291821027,1.3904859007441674,0.0,-8.2443980543065,15.312615574690287,0.0,150.0,2361.422630239711,2165.7025663445543
3.0,0.0,17.196077467085647,2.5825992291821027,1.3945675333972287,0.0,-8.26041410323672,15.29745859189419,0.0,150.0,2477.269302047953,2282.140974869379
3.0,0.0,17.196077467085647,2.5825992291821027,1.3986491660502902,0.0,-8.276377199727712,15.282292296929429,0.0,150.0,2600.245369654115,2405.8691844823575
3.0,0.0,17.196077467085647,2.5825992291821027,1.4027307987033513,0.0,-8.29228739744455,15.26711686988897,0.0,150.0,2729.6973990774823,2536.259554562543
3.0,0.0,17.196077467085647,2.5825992291821027,1.4068124313564123,0.0,-8.308144750805736,15.251932490158843,0.0,150.0,2864.321223670034,2672.0482496105774
3.0,0.0,17.196077467085647,2.5825992291821027,1.4108940640094736,0.0,-8.3239493149766,15.236739336416342,0.0,150.0,3001.9977985572823,2811.1020129928515
3.0,0.0,17.196077467085647,2.5825992291821027,1.4149756966625349,0.0,-8.339701145862785,15.221537586628292,0.0,150.0,3139.5117675484316,2950.1296155986456
3.0,0.0,17.196077467085647,2.5825992291821027,1.419057329315596,0.0,-8.355400300103696,15.206327418049405,0.0,150.0,3273.967240294281,3084.3731497538015
3.0,0.0,17.196077467085647,2.5825992291821027,1.4231389619686574,0.0,-8.37104683506597,15.191109007220607,0.0,150.0,3400.210227768451,3208.0392163204706
3.0,0.0,17.196077467085647,2.5825992291821027,1.4272205946217187,0.0,-8.38664080883699,15.17588252996751,0.0,150.0,3509.5894651986946,3314.6854303831983
3.0,0.0,17.196077467085647,2.5825992291821027,1.4313022272747795,0.0,-8.402182280218362,15.160648161398845,0.0,150.0,3594.8461347039583,3397.325768865363
3.0,0.0,17.196077467085647,2.5825992291821027,1.435383859927841,0.0,-8.417671308719436,15.14540607590502,0.0,150.0,3645.4084253324304,3447.1762838792415
3.0,0.0,17.196077467085647,2.5825992291821027,1.439465492580902,0.0,-8.433107954550843,15.130156447156658,0.0,150.0,3650.53323490493,3454.9606838854006
3.0,0.0,17.196077467085647,2.5825992291821027,1.4435471252339631,0.0,-8.448492278618025,15.114899448103245,0.0,150.0,3621.706451581731,3428.4931584827527
3.0,0.0,17.196077467085647,2.5825992291821027,1.4476287578870248,0.0,-8.463824342514785,15.099635250971774,0.0,150.0,3561.5981433825064,3369.879432505926
3.0,0.0,17.196077467085647,2.5825992291821027,1.4517103905400863,0.0,-8.479104208516876,15.084364027265488,0.0,150.0,3474.7119239264944,3283.586740691962
3.0,0.0,17.196077467085647,2.5825992291821027,1.4557920231931474,0.0,-8.494331939575565,15.069085947762623,0.0,150.0,3367.0261731270148,3175.6710755148615
3.0,0.0,17.196077467085647,2.5825992291821027,1.4598736558462084,0.0,-8.509507599311245,15.053801182515222,0.0,150.0,3245.0121451721857,3052.748647207687
3.0,0.0,17.196077467085647,2.5825992291821027,1.4639552884992697,0.0,-8.52463125200705,15.038509900848007,0.0,150.0,3114.672473306387,2921.0201442795383
3.0,0.0,17.196077467085647,2.5825992291821027,1.4680369211523308,0.0,-8.539702962602467,15.02321227135728,0.0,150.0,2980.949066004695,2785.680061657951
