r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days]
3.0,0.0,17.196077467085647,1.9115547680641731,2.06614089254635,0.0,-13.03117392308421,12.056197491665651,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.0743041578524726,0.0,-13.040957249529043,12.017766977947328,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.0824674231585947,0.0,-13.05055916244824,11.979471234677572,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.0906306884647172,0.0,-13.05998141350989,11.941310284772293,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.09879395377084,0.0,-13.069225741518842,11.903284139075204,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1069572190769623,0.0,-13.078293872423368,11.865392796597718,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1151204843830844,0.0,-13.087187519324464,11.827636244755707,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1232837496892074,0.0,-13.095908382487805,11.790014459603146,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.13144701499533,0.0,-13.104458149358184,11.752527406062653,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.139610280301452,0.0,-13.11283849457645,11.715175038152967,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1477735456075746,0.0,-13.1210510799988,11.67795729921333,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1559368109136967,0.0,-13.129097554718374,11.64087412212483,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1641000762198193,0.0,-13.136979555089114,11.6039254295287,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.172263341525942,0.0,-13.144698704751752,11.56711113404162,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.180426606832065,0.0,-13.152256614661916,11.530431138467996,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.1885898721381873,0.0,-13.15965488312025,11.49388533600926,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.196753137444309,0.0,-13.166895095804534,11.457473610470265,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2049164027504315,0.0,-13.173978825803625,11.42119583646262,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.213079668056554,0.0,-13.180907633653312,11.385051879605257,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2212429333626766,0.0,-13.187683067373897,11.349041596721964,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.229406198668799,0.0,-13.194306662509469,11.313164836036142,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2375694639749213,0.0,-13.200779942168904,11.277421437362667,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.245732729281044,0.0,-13.207104417068374,11.241811232296916,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2538959945871664,0.0,-13.21328158557541,11.206334044400998,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.262059259893289,0.0,-13.219312933754502,11.170989689387218,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2702225251994115,0.0,-13.225199935414023,11.13577797529873,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.278385790505534,0.0,-13.230944052154625,11.10069870268753,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2865490558116566,0.0,-13.236546733418871,11.065751664789676,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.2947123211177787,0.0,-13.242009416542178,11.03093664769784,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.302875586423901,0.0,-13.247333526804972,10.99625343053122,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.3110388517300233,0.0,-13.252520477486,10.961701785602806,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.319202117036146,0.0,-13.25757166991676,10.927281478584002,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.327365382342269,0.0,-13.262488493537017,10.892992268666728,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.3355286476483914,0.0,-13.267272325951325,10.858833908722907,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.343691912954514,0.0,-13.271924532986574,10.824806145461467,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.351855178260636,0.0,-13.276446468750416,10.79090871958278,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.360018443566758,0.0,-13.280839475690646,10.757141365930693,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.3681817088728807,0.0,-13.285104884655397,10.723503813642038,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.3763449741790033,0.0,-13.289244014954164,10.689995786293764,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.3845082394851262,0.0,-13.293258174419623,10.65661700204764,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.392671504791248,0.0,-13.297148659470158,10.623367173792609,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.4008347700973705,0.0,-13.300916755173086,10.590246009284757,0.0,250.0
3.0,0.0,17.196077467085647,1.9115547680641731,2.408998035403493,0.0,-13.304563735308587,10.557253211285015,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0089980354034926,0.0,-12.91807784865041,12.343997637386858,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.017161300709615,0.0,-12.929314604036716,12.304736560113254,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.025324566015738,0.0,-12.940357452000748,12.265608177425568,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.03348783132186,0.0,-12.95120822021869,12.226612616671307,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0416510966279824,0.0,-12.96186872380146,12.18774999134641,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.049814361934105,0.0,-12.972340765277051,12.14902040135454,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0579776272402275,0.0,-12.98262613457618,12.110423933263265,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.06614089254635,0.0,-12.992726609021087,12.0719606605571,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0743041578524726,0.0,-13.00264395331748,12.033630643887518,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0824674231585947,0.0,-13.012379919549508,11.995433931319797,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.0906306884647172,0.0,-13.02193624717765,11.95737055857684,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.09879395377084,0.0,-13.031314663039485,11.919440549279912,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1069572190769623,0.0,-13.040516881353218,11.881643915186256,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1151204843830844,0.0,-13.049544603723954,11.84398065642376,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1232837496892074,0.0,-13.058399519152523,11.80645076172248,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.13144701499533,0.0,-13.067083304046912,11.769054208643196,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.139610280301452,0.0,-13.075597622236115,11.731790963802927,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1477735456075746,0.0,-13.08394412498643,11.694660983097451,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1559368109136967,0.0,-13.09212445102004,11.65766421192084,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1641000762198193,0.0,-13.100140226535846,11.620800585381993,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.172263341525942,0.0,-13.107993065232517,11.584070028518283,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.180426606832065,0.0,-13.115684568333622,11.54747245650621,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.1885898721381873,0.0,-13.123216324614807,11.511007774869126,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.196753137444309,0.0,-13.130589910432992,11.474675879682136,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2049164027504315,0.0,-13.137806889757416,11.438476657774,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.213079668056554,0.0,-13.14486881420262,11.402409986926298,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2212429333626766,0.0,-13.151777223063144,11.366475736069646,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.229406198668799,0.0,-13.158533643350015,11.33067376547718,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2375694639749213,0.0,-13.165139589828865,11.29500392695516,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.245732729281044,0.0,-13.171596565059682,11.259466064030857,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2538959945871664,0.0,-13.177906059438127,11.22406001213766,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.262059259893289,0.0,-13.184069551238329,11.188785598797446,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2702225251994115,0.0,-13.19008850665715,11.15364264380023,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.278385790505534,0.0,-13.195964379859818,11.11863095938117,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2865490558116566,0.0,-13.201698613026943,11.083750350394842,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.2947123211177787,0.0,-13.207292636402766,11.049000614486946,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.302875586423901,0.0,-13.212747868344708,11.014381542263337,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.3110388517300233,0.0,-13.218065715374074,10.979892917456484,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.319202117036146,0.0,-13.223247572227912,10.94553451708938,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.327365382342269,0.0,-13.228294821911971,10.911306111636888,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.3355286476483914,0.0,-13.233208835754713,10.87720746518455,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.343691912954514,0.0,-13.23799097346233,10.843238335584958,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.351855178260636,0.0,-13.24264258317473,10.809398474611603,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.360018443566758,0.0,-13.247165001522452,10.77568762811032,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.3681817088728807,0.0,-13.25155955368444,10.74210553614827,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.3763449741790033,0.0,-13.255827553446672,10.708651933160588,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.3845082394851262,0.0,-13.259970303261614,10.675326548094612,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.392671504791248,0.0,-13.263989094308386,10.64212910455182,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.4008347700973705,0.0,-13.267885206553702,10.609059320927404,0.0,250.0
3.0,0.0,17.196077467085647,1.9197180333702957,2.408998035403493,0.0,-13.271659908813469,10.576116910547585,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0089980354034926,0.0,-12.8788066086749,12.358802732800042,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.017161300709615,0.0,-12.890175212796947,12.31965322786598,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.025324566015738,0.0,-12.901350050232756,12.280634870514142,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.03348783132186,0.0,-12.912332934672431,12.241747800800312,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0416510966279824,0.0,-12.92312566750028,12.202992144920204,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.049814361934105,0.0,-12.93373003777402,12.164368015465952,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0579776272402275,0.0,-12.944147822207375,12.125875511679563,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.06614089254635,0.0,-12.954380785155834,12.087514719703366,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0743041578524726,0.0,-12.964430678605533,12.049285712827476,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0824674231585947,0.0,-12.974299242165156,12.011188551734149,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.0906306884647172,0.0,-12.983988203060829,11.973223284739248,0.0,250.0
3.0,0.0,17.196077467085647,1.9278812986764182,2.09879395377084,0.0,-12.993499276133813,11.935389948030634,0.0,250.0
