r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
2.9525311109859627,1.5467332191158256,470.2950416512621,2.944851410649668,0.19490537130432903,-0.00183601984718623,-39.29699182439103,470.68171381314846,-6.316002083517564,21.4685592782,2570.9592307768,2542.5875886357
2.7569086802029457,-0.5721274690905365,531.2479497039905,2.7558271400998127,0.09534933647766404,-0.00043234242861654243,-11.46518427709449,529.6134411935707,-4.8453663816328225,9.269446285,1561.350960212,1549.1009140427
2.7571797908252167,35.06703238623628,535.1357147500595,2.617863235905973,1.009039223004112,-0.03626655275939177,-169.29020555479127,496.2200206037764,-5.470501603188753,99.2002169088,2308.7621489568,2177.6658090175
2.7077059547501023,-34.589896165864715,537.5786975598928,2.519772478997828,0.8505448262205151,-0.018671755425627837,-200.60683373029298,511.84670114720336,-2.6311319972471647,83.0676725519,3088.6913715833,2984.5294996013
2.918990460333596,46.35245931075062,490.83304717367963,2.916557675372922,0.42441683188708235,0.002592807053011693,-51.81838826720215,484.85427006123746,9.991863657303828,45.0016865872,2816.5511480529,2757.0796524666
2.8122267361434043,-7.33185269106214,530.4160142337505,2.7836164948373057,0.3466630417673858,0.007571688485378544,-80.82289767528746,530.1189944627456,23.18341849438024,33.6515536823,2092.893832369,2048.4217163755
2.792463656935726,-15.463436341288403,525.7576308715217,2.766081838053183,0.30744645275908755,0.004406433825103191,-73.21247010362742,514.4681578602452,14.978594948462405,30.4585328767,2762.1565346228,2721.9040445811
2.893341819805932,-34.04988011027707,511.4755748876791,2.8261772022898697,0.42748930853142986,-0.0019458344356314836,-127.27425722872597,513.4250550499622,-4.852732122344035,42.9473109674,3913.9654148973,3857.2083831697
3.010848609603852,-26.021128677287436,488.4143988806332,2.9938543600429686,0.18066431370029898,0.0013485415658545056,-65.95697733227986,488.2132621580137,7.2500735782659005,19.0746317477,2783.5700495957,2758.3620246961
2.577935744509446,14.796088446862013,581.2942629482106,2.543227097903444,0.5102858928255013,-0.010017808268655426,-92.44687401036626,562.6464474427818,-22.39629920126236,45.8568451102,2951.4681870274,2890.8660260081
2.8077044480520925,50.70393237693355,525.2724137172539,2.7283447612696206,1.0008962583407623,-0.03799351317108958,-125.99519270195512,492.6050092042916,-12.850903849300506,100.6398432719,2866.6625474868,2733.6623728015
2.7074702090091827,14.66075353726553,542.3892778529778,2.68043876601339,0.5176182522579272,0.002995028773304652,-68.96460818707745,520.6895546625532,3.97765321546066,50.0923971199,3346.6951722761,3280.4956699771
2.7765500621857857,-38.3656252721038,531.5917025694251,2.6873738010867356,0.540676891184125,0.004293785488154473,-130.79524338977407,526.0073156211893,5.332039189948071,52.4467087178,3941.6049063837,3872.2941364215
2.8558535107377034,10.175047330807601,535.3855465777154,2.8108097755881576,0.5165137563353519,0.0022532124432610395,-100.90419737453487,509.0917532616938,6.502526437525115,50.8669040505,3124.3070811257,3057.0839385518
2.8110046993658226,-5.7920330215138724,538.1930787501523,2.5922878727933245,1.092882726132666,-0.004095111727963077,-209.2760375757743,517.7959785738782,-10.142265944597206,104.2771161226,4545.5559545777,4407.7489027473
2.767090477381055,0.3125697619664085,545.2710483665422,2.7504358571662175,0.3212867336073709,-0.0016625904350766009,-57.20151301308995,553.1067226277539,-5.756338656816327,30.1377730091,3621.63626105,3581.8076630843
2.6689145103699796,49.80339575915293,517.1998941958076,2.679271502782099,0.37743880311521005,-0.003786247451094029,-23.23751580875591,502.6668243134131,-12.391873395980124,38.2940594044,2862.0576594549,2811.4509598894
2.78540221172134,-8.162577210886724,516.4434263865884,2.6150673460426,0.8265142654638422,0.0107482914232912,-199.88048035319494,499.4215900842223,17.266187596648606,83.3762672953,3688.0531866288,3577.8672419992
2.8267624576414123,7.139207874554472,534.7540019986089,2.5363763289856056,1.2295457754469719,0.043199957356436086,-256.72507717744224,496.44630372996903,15.709574519931197,119.2197139143,2645.5388414598,2487.9860058194
2.5819517728988814,-18.85589602249525,556.4451081305712,2.424121822164488,0.8302934434825116,-0.0009599621867054886,-186.21794693722984,539.8949234014948,-7.0650073345875555,77.4088416278,5237.9027678347,5135.6032970078
2.8364736904374634,8.246605568105194,521.6836895569779,2.3030963424663935,1.4987506481707844,-0.015658414918593412,-310.18386951104867,443.31414196842,-3.087135268433692,159.2881757735,2632.1393799934,2421.6320567227
2.864876831852562,-14.687237675122205,510.2254181699351,2.757725276138234,0.688259022129098,0.022439691909648098,-137.10647840832584,467.963484852411,32.186609396221975,72.1940547991,2638.0536131354,2542.6456891592
2.8079806489918546,-4.459732539507419,498.16313959890863,2.69060642665585,0.7882910536059363,0.008097139623786768,-141.97161987469448,497.12399892398014,3.484002191408363,82.2309394992,2921.421123158,2812.7495441067
2.7755873326544873,7.271593501226733,547.6410826888371,2.7504766563390115,0.48839927063679733,0.0035577033122275617,-71.78688937708117,533.729875771815,8.472157035619828,46.2357511566,2770.7404730111,2709.638427149
2.704801418610956,60.183858508248036,529.1850278579234,2.4100897166882946,1.5539316572643163,0.08640661941719137,-243.73097326183932,411.5003715369349,52.24590282265256,168.0378306646,3469.1627471114,3247.0927132356
2.8783599797502375,33.45049849935465,549.2068295536512,2.8762962277788864,0.3775562639353318,-0.002663378411393066,-35.657887976091914,539.9844772629615,-8.765993732742588,35.3205718535,2048.360663578,2001.6843925297
2.7475940110553103,-12.26189886977729,533.4999554195115,2.495228218120188,1.0221042283362285,0.006799986109430732,-236.58668233392908,484.75757992698703,7.201293644897588,102.8904261227,5641.860386376,5505.8861046732
2.6380046455700255,-21.606094068067076,555.1666560360588,2.2312037410591086,1.2768258882471386,-0.0077210921780295275,-287.48840829428696,498.57967036450606,-18.401442255079775,123.354896705,2932.2830779938,2769.2637609398
2.7982974504334024,15.52839045406082,520.5142088076277,2.799162160180356,0.21812830828143479,-0.0007327666542194062,-11.254915988052238,512.1555702211253,-1.8520372892550803,21.7728142525,1965.4723035609,1936.6985227537
2.8005457324900145,22.590273460633426,517.9712981564896,2.7745931698439925,0.4712884741339854,-0.0043911212567528096,-79.642246668299,494.27290093254595,-9.243023086513134,47.9500474844,3513.1445753221,3449.7761280518
2.7592415254582816,14.927504917239153,523.4163891192666,2.7532029574341594,0.2787565578031224,-0.0017219764284697025,-37.69301934105031,524.2944925530303,-6.290496263011953,27.4305303799,5560.2984054386,5524.0475709535
2.7809921379068943,12.53490597744745,537.1880861245762,1.908350910750794,2.0639582814596333,0.010997140516482403,-381.57322642319184,368.9710383027815,-10.86335229722888,213.124516055,3193.7455305883,2912.0917692045
2.769044108292075,20.347972222093222,520.5561301427033,2.616833067673812,0.9979744895719711,-0.005331854862623738,-187.40150953168592,487.4491600947101,-8.884603029054594,102.1648719297,3555.6634546385,3420.6483230364
2.8274416606209147,31.901502193726987,510.7290942596441,2.8047721043727933,0.5231617880869569,-0.0014835442543935308,-82.01899439285604,498.6545482284598,6.7393488204473275,53.5980750209,2667.4287404671,2596.5981555957
2.8796460938958193,-29.975521893126395,537.4528249390028,2.8016103345777137,0.5425569121997665,0.005094163802324585,-121.05523137410391,531.5658840402531,7.4055301095175965,51.9475331253,4899.0974368349,4830.4465145528
3.011703927605873,-47.759442247454444,493.87821833312915,2.917818113860452,0.4677809204519857,0.0009782049849931672,-152.3179348826394,499.13211401340936,2.1621498287249663,48.4859672124,3032.5257262935,2968.4491388235
2.8119660262661097,-6.257913574019689,505.3517612575489,2.7603462310583122,0.525752978728993,-0.005133672051126505,-92.04058076811792,500.84737218380593,-8.295928343281746,54.636980003,2205.2701778998,2133.0651706271
2.749851764962211,12.576921371842241,548.3930249703718,2.6126890634815734,0.9407815643285122,0.03586824875787999,-171.00619091500036,501.6341192570554,38.35542583640848,90.8325790883,3086.047737293,2966.0079204051
2.636660765223803,38.53369273059666,563.723071561194,2.334779182894317,1.5987995590470254,-0.03043773810976522,-237.01875972746546,480.78552185765795,-15.6120842291893,151.2348104419,4622.3587665188,4422.4951920335
2.835255489330208,-5.961673757509728,518.3396808035853,2.7881666939188965,0.47345023202459824,-0.00952601007723291,-95.53643348021826,502.5885568159612,-20.674793086150338,47.7206560658,3332.4110258824,3269.3457124162
2.7740634883879047,5.296494506078633,540.9635368460954,2.7099962484256523,0.7030037914076185,0.007311728556399158,-116.4372095898789,517.241223652511,16.352168219636436,67.8509697783,2837.936631523,2748.2682959347
2.7594265061749264,3.195713114340622,537.1402551534683,2.4801977801683055,1.2260612388909966,0.03897626350824919,-255.65922086482615,457.80001373766606,13.917045507555487,124.5803067833,2846.4896618243,2681.8504763208
2.6771453403911143,6.903761859785337,559.2263691354459,1.8718443765177823,2.004928986349136,-0.06668141068004049,-381.79091818349576,376.59306671263727,-40.772605781401914,202.1472953061,3574.5294768532,3307.3824781676
2.6635920668351045,8.155804690555522,556.9404291308017,2.568187425908895,0.6838218721492779,-0.0015041525075741265,-162.26340120081215,545.8484398805755,-2.5426151712292535,63.63162358,2791.004345623,2706.9120353546
2.612550469309479,11.458754723506182,570.7151440825523,2.4362313448924615,0.97273919219228,0.020376909156106078,-214.7067563051012,555.3145184367158,24.828010496976532,88.1546021689,2902.1435331613,2785.6426853671
2.75367986337512,9.064902876940202,520.5836612337962,2.5478316546249764,1.1070624349597855,0.014768241162073642,-210.79799530984596,481.0139262825163,-13.340655322555904,114.4018704308,2355.8908829054,2209.5800187346
2.7018181902499925,-32.74790943098639,555.3907573615157,2.413096265860387,1.076415445633254,0.002383223651636942,-248.2790934313653,530.8445912163443,0.8944525319854384,100.3916761175,4190.0897202531,4057.4177597627
2.810344122199441,23.67876766203731,520.0531918985638,2.5861196993357476,1.207106822272901,-0.015884354771640605,-225.3056068382132,464.31515259622574,11.49254577550208,125.6782448766,2708.9513076965,2542.8630527772
2.7707875320840176,30.97010178936304,534.9801191717654,2.7745603540043713,0.09809776984520947,-0.0005463863801409012,10.209594798537767,535.8555785476593,-5.964320175368873,9.4476397056,2280.6697235323,2268.1842128107
2.7474653671647076,9.089656738389111,545.0915355517647,2.744506066002938,0.20097869326421655,0.0010614768458982065,-25.51317412150692,549.1288322540735,6.579578850936575,18.9234539767,3101.0526883206,3076.0444405377
2.7023661369035117,-20.366922334275895,540.7171997024828,2.6814015430339238,0.27205502687510025,-0.0025902048584324905,-65.19824268839533,533.5791894006858,-12.974202813348086,26.1467578203,2181.5165601395,2146.9622952355
2.7391010884834914,-45.73946186513852,533.3412375428568,2.621775785486568,0.6070184837221821,0.0011143478795999956,-155.33639609701083,527.1701436846951,0.1043489438072984,58.7251685566,4897.24102785,4819.6330950527
2.8881853890150233,-45.305229358672975,495.836982266834,2.8178635846323634,0.43382648098200666,-0.003790138143631886,-117.91216830596507,503.4274709295128,-9.957230419135975,44.7030817896,3421.7033189463,3362.6261687934
2.9516084466365156,-1.526022348212021,508.06285224838086,2.6820533040225594,1.3297875731321118,0.04054794279757766,-203.8090572406992,449.0405556448732,0.10036382681354378,137.8569211066,2828.0459695611,2645.8611843152
2.8559753760563495,18.527421411075387,540.2863133699067,2.857676479166963,0.0883329306125604,6.113922834595517e-05,2.3655087785977487,542.2398014505467,1.0594409010693915,8.4144400367,5087.2964694421,5076.176469498
2.5869501560515493,27.516916493161,566.4474920761817,2.4341053547637768,1.0959340309715746,-0.008007856471457948,-184.78389492295477,506.3942176575196,4.643593692269418,104.334162457,4130.8033160497,3992.9208634153
2.7746360984128615,27.08078267522286,527.4779810174401,2.778108420996754,0.09996766611156996,0.00022468965645233295,9.36530973989166,522.7306512229244,2.286935078106087,9.8162280769,2896.4882369943,2883.5156007816
2.792404273283865,-3.0532745103958088,522.6841142891504,2.7791392518519937,0.28235353163413995,0.0012054557095115676,-45.03734094765294,502.2868955759256,4.757030070469445,28.388423712,1953.229554193,1915.7128164629
2.668280982146593,-7.857253787508277,553.1668382204293,2.00860147725139,1.6218774574050367,-0.06933419996043051,-382.4874824914163,434.179882257768,-25.31532232884425,163.3987213095,3241.7295613768,3035.5908924035
2.780456854702141,16.58798140108722,557.0901581397487,2.705495882232304,0.8056433804367509,-0.023802244386885916,-115.84586990396012,512.4631110151857,-30.496858734799623,76.7747213389,2756.0202120211,2654.558788837
2.721448437031151,-37.708125096925855,525.9770950877183,2.720043029015717,0.01850893451780799,-9.77738113416476e-06,-42.116492566124684,525.2830696062534,-0.5554205367392485,1.8159512725,2545.3068429066,2542.9069748581
2.673706733967959,-7.1607719164088754,544.9382642985503,2.6405658009803674,0.3824951947488339,0.004920959631317781,-82.93343178699233,531.1650646398286,15.193692257512389,36.952440649,2125.8095268293,2076.9749834105
2.9515639438681527,-1.2362686903036013,508.5146068511942,2.9452492541148723,0.19740247025295532,0.0016082231901718704,-31.363508017510377,512.6168481773769,8.317653403511635,19.9311211238,2825.8509689693,2799.510963552
2.679302414970496,-12.329484280700715,547.5038697294534,2.387647983800417,1.1351331165193161,-0.0081138107963277,-247.43909873825493,502.1874335905005,-8.259521788445717,110.1591732729,6891.9447839258,6746.3639808853
2.7507258435538837,62.30474801184697,509.43031094100724,2.625531937471977,1.1492267816675263,0.05239342210861656,-171.26030999496754,445.3404294374024,42.756447465411085,123.8173489108,3418.5150695568,3254.8846314009
2.807543830226699,-1.0313132174552044,527.9707038733995,2.804136010471702,0.1295299858081121,0.0006470252367751808,-26.753007073351075,528.0724243196129,5.279865064673009,12.6486951924,3581.4336408058,3564.7177452523
2.6709131118236984,-17.560976052964115,540.0510526877728,2.017334914958385,1.799651920130406,-0.03872931535502138,-335.3459383050716,429.38562556035237,-32.38231954466124,184.6508207547,4272.1672523031,4028.1416844688
2.786900703442503,32.50655433044307,531.4358246683248,2.7917705171267677,0.3508099966086529,0.0017752511982080028,-19.182493348157724,523.8923617501831,7.173316679760684,34.2070567335,3013.6799446232,2968.4736889227
2.7510892875845734,-28.98583154667997,538.4522519963851,2.678246914166575,0.4658217826523175,0.004455536418865896,-139.01933502859686,532.9995343575272,10.475156135394158,44.7384239451,3156.307302953,3097.1832205181
2.881274729728536,10.9478727387639,510.28747750332917,2.744819400998616,0.9887652097889642,0.004914684756703446,-173.23586891085964,474.93296606722083,-6.680776036672133,103.2253666934,2561.0185965322,2426.4198530233
3.026301697857824,8.436065949927828,448.7428132320628,2.9800699068757486,0.5046334435128221,0.002100547317954957,-88.19846313916112,429.1474805022789,10.526578031903696,60.0091567369,2823.129956384,2743.8251753608
2.6022681305224946,46.69420837258773,584.1480413515483,2.5217258571244656,0.98978800565579,-0.018574930085798223,-149.7187473083801,528.259841619383,-12.121163726691893,90.1441029687,3110.9606590909,2991.8308015595
2.733018777233449,-15.417444791050258,541.0073619391916,2.72216121064337,0.17777888791099716,-0.0013303412324141538,-49.93466187993508,529.4686275120972,-8.375435030538819,17.1274132106,1987.2176794356,1964.5829205163
2.984316541655951,13.66848541760283,495.0489786570367,2.9851190666702667,0.07834096208866652,0.0003135777210779309,-3.5105689663369057,495.4289486475086,3.9747163019495724,8.1574411672,2455.0109373067,2444.2304617514
2.73250825735566,-15.329479840397132,540.0054798495712,2.7021407558041006,0.3339964589939868,-0.005383608635736786,-80.70430252157895,518.9690885189628,-18.65884829276276,32.5420851001,1984.9542033595,1941.9481745151
2.655093896629254,18.82647884576893,555.2980744464622,2.4731406737862858,1.1098851480593157,-0.033197554850045934,-194.52846902036384,510.6412792291335,-31.42444918557179,105.6993323672,4833.9145824505,4694.2274768736
2.74831530769007,-4.7913086719538445,527.9811846326777,2.705289559803951,0.39972342309407594,0.0006990906470202398,-108.31328725801205,526.3752565078148,-2.2608533437635647,39.3955354072,1950.9364198757,1898.8731771038
2.8162206782208767,-11.080788793218238,521.793488001808,2.7395382787371285,0.5699558788158763,-0.0048032814461260185,-113.54713238653763,522.2791734206179,-9.734669801696084,56.4261076731,2362.8306128055,2288.2608529777
2.963874604002968,-42.61871119793578,495.46521741922004,2.9609436764686947,0.03130115352573641,1.882061831342555e-05,-50.16258690662337,495.3774476896559,0.5983755365738042,3.2582647673,2552.8342794157,2548.5283199934
2.800059046072379,-25.623655118012994,510.8086915429783,2.735484650450652,0.4120177472514268,-0.005642846228940078,-131.3964002930167,488.18480671705595,-14.678496698795332,42.4831159337,2105.1862495436,2049.0427883232
2.661576300503637,-10.397911459998278,501.91626746129117,2.4896783128141142,0.8911106125329475,0.015472741474221603,-186.1084936013918,495.2632841671182,19.455015155338167,92.4735270924,2794.0674592891,2671.8590341638
2.6883957175582376,-5.25475935545367,578.8988308420173,2.606057385754924,0.6695461934237794,0.008132646501346678,-136.44295003893782,561.9888897598659,17.698374999043434,59.7051780599,3220.0728397339,3141.1698433678
2.833902894510014,-10.403813821890271,511.65404054846516,2.454743734119766,1.342945442617146,-0.007602317155916379,-265.4476151224882,432.85231505017384,26.658261510884824,146.523649366,2741.7207532721,2548.082483432
2.9208010962888817,35.48648867015509,516.6830261787969,2.9299213362800165,0.24568827075407443,-0.0013870599158067446,3.5535574427296,518.844038696707,-4.632175500946184,24.4010349072,2653.5879663608,2621.3408406842
2.777308129607475,-0.026807278752834812,536.059300397111,2.7543980330724858,0.34142420732377254,-0.0002136818272333625,-72.55858181303692,545.2217030840371,-0.643594906969578,32.529285427,3254.7396318693,3211.7504905017
2.8087711735890513,-5.353419034686505,532.7612523370875,2.807468891219889,0.05709872713459375,-6.9481401991807215e-06,-18.987994678028283,534.4812977055799,-0.12058824780214895,5.5180496835,2451.6135328397,2444.3211538851
2.6418779389934097,18.580959275899744,562.6161091726684,2.2972633109799014,1.481834434093599,-0.02095263532840798,-268.03202751927887,464.1564762902183,-0.9440011337591274,144.1861807748,5238.782227228,5048.2340907176
2.837777242551113,-25.899762109784078,534.2754400128761,2.7982987002388313,0.4179380727339907,-0.007471962738211616,-78.09753467069679,518.6198587349219,-21.636315202937023,40.6280927028,1716.6482419505,1662.9561454428
2.7205145599459506,27.965284118708887,559.7253770967394,2.5861967582469667,1.0460998629883214,0.029478619266709055,-167.2085468962881,518.6636275491768,16.890218212669343,97.293601853,3087.2695136553,2958.6916077922
2.646513880146189,-42.0765544658704,559.2688880397034,2.609957302742997,0.291393051112381,-0.005919035377159628,-96.86395318567533,554.610202448297,-22.520027892493587,26.9528030317,1820.5943734316,1784.9749017846
2.933514034026382,-52.39590510712967,495.4998326195759,2.911551936253657,0.15443006989998018,0.00028974973261157786,-88.60198729293005,495.47837382262946,1.8287732281213138,16.0715419079,3188.823709176,3167.5844352505
2.9214777198113873,15.355500942686152,505.2068571727887,2.6166755042322913,1.2739543934065682,0.009139334735203905,-236.93676778757302,467.965469951721,-2.894138137095324,129.4466189467,2731.2612598188,2560.191799112
2.8063297252090984,50.73645278771528,525.5932805312764,2.810411757518408,0.49496337922667155,-0.012504948444792644,-41.06428352318131,515.3264051843942,-26.38868983315364,48.922146035,2868.5097801688,2803.8566596695
2.652062954520817,-35.55169607404948,549.8474915469895,2.6191312868374017,0.2884735124909536,-0.0028768634472934643,-89.43070706246354,543.4176470789699,-10.926474547605167,27.1886913794,3347.712498949,3311.7812598887
2.6586211575922714,19.199484828775564,546.9985774199598,2.468375807670259,1.193933355469973,-0.004184914707811665,-194.4230052679813,495.6722225256134,0.2651281755817285,120.7217783419,2062.1812877927,1902.6426101111
2.7797873780951603,-36.59221025497527,527.7306221774685,2.491499062126242,1.0152805474026467,-0.0046762156188216875,-240.22523764991712,499.9302488160506,13.71393198286011,100.5137701717,2904.3894330247,2771.5566655532
2.8053946920049824,18.721185900559476,533.9045735449145,2.807765438494768,0.11537890614803466,0.0001684550760933048,3.1419916556179737,533.4893612786561,1.8629178162416475,11.1466460832,2738.1287587368,2723.3979622827
2.750322464112535,-32.82568758123983,569.9251495240758,2.649994227967951,0.6761252803149697,0.006531061407415505,-136.78998550585902,549.7645846476597,7.58517573922253,61.4100880979,3205.4778667321,3124.3220871692
2.721555070657784,-40.54405226613494,534.9057117259496,2.5709364709192846,0.7334224032565461,-0.016797395781306606,-171.49635626960134,524.0394324071722,-26.612560807123266,71.9992589645,2360.3171647086,2265.166772449
2.9058219459734462,34.15497884637486,511.3130312908804,2.84711860620439,0.8616968318485162,0.0334642312268957,-113.6476189236259,484.5431934159837,15.51121985133368,88.2026471834,2351.7853466454,2237.4918836133
2.671900583646927,-8.071601511349794,537.0093648871302,2.6716293443994985,0.015076604774088691,7.247870064232495e-06,-11.232036253625157,536.0783554641498,0.5209403141829688,1.4491153196,2109.5313373809,2107.6162565208
2.8583168955472296,-6.162370655351137,514.4886176219956,2.7563760002224234,0.7364057124894414,0.013847676498879012,-130.32583482421592,472.3107213658346,18.729017679337133,76.4957114921,3445.2943051388,3344.201314626
2.792409463014338,-29.253551035223104,526.8319646385922,2.623981221933912,0.7907842419234313,0.00838695362597314,-179.09927535940847,511.53075640637513,8.388114621654584,77.9613237697,3973.4504850765,3870.420865931
2.8179433298467194,8.93305756216506,515.8420554113603,2.781993027799592,0.47784213133752507,0.01838287492333051,-90.39512618680425,513.637748918962,39.553444302853144,48.1210883603,1694.2971647491,1630.7027174987
2.5119475263333904,-25.84492784433812,574.4935075163063,2.3939789960752376,0.6875760286188526,-0.010185848848393998,-168.9633989914516,560.0913179545165,-16.6852109835997,62.1183329715,4996.4166230958,4914.3241091399
2.9902151281714424,-4.039497231468158,496.1766354909132,2.903153100430616,0.6596594052704938,-0.0067818702555669,-111.99102178368834,483.293630683791,-1.0256578520742294,69.0233291184,3103.1716708837,3011.9544116503
2.898152633036134,-21.927160733639443,515.0738323795956,2.60852332959494,1.0927085843695081,-0.022444900755366207,-230.02742622317433,475.70118160124645,-38.998738678092444,111.4361982081,2697.6981493255,2550.4300764633
2.8180451591475757,-1.7368357133094043,525.3565980776833,2.7235074849511545,0.646316577801922,-0.0026878951661860827,-132.0315254203174,516.269923436981,-7.953332820646685,64.3455613816,2382.4542920469,2297.4185712546
3.007439296333925,12.770166801700451,501.9546784032809,2.928622306296778,0.6769871770870954,-0.011610710115827205,-126.25199346796663,474.22677024180274,-16.85572427648538,71.1614681751,3714.3413358065,3620.2977748857
2.879062883302637,19.812453985757234,502.84236879512787,2.822707978591748,0.6663403519354881,-0.0022717610148150105,-92.71651899447892,497.20723227038985,12.440745092163295,68.8723333917,2262.1129168095,2172.58664805
