rel_dist_x,rel_dist_y,tof,v0_x,v0_y,vf_x,vf_y
-0.10230770680654071,0.7250171228138116,45.123112388242234,6.3861003,30.283751,-12.5083156,23.5154646
-0.11334057455629674,0.7499350413164417,65.33582270256267,10.8500276,23.2785309,-14.4070183,13.9041886
-0.11582320675122337,0.893490363023786,41.87822977084168,4.4877852,39.5829692,-11.8360487,32.686013
-0.25393394881210424,0.8521978090775433,69.6204527927103,8.5233696,25.6410657,-18.1600212,13.3689296
-0.2890900204757767,0.780215657308718,70.17130695325514,8.2719979,23.6925419,-20.1231291,10.9634375
0.04706896285019529,0.9098003679301613,61.71701932510377,13.373928,28.6438119,-7.4366874,20.7774871
-0.70927937108891,0.8252920143406226,78.87528087278292,2.7943197,25.9124146,-30.1973345,2.1349351
-0.5250290169486402,1.000573319652311,50.37717977380071,-5.9581537,39.3442743,-26.7733267,25.9970227
-0.37949183311519613,0.8683101512674097,64.46457894070896,4.3686868,28.1901199,-21.8604933,14.496627
-0.3382537336292694,0.8677375930043382,55.90109009730129,2.4458731,31.0778499,-20.8108373,19.3997621
0.03839609549808855,0.8431854796143934,68.96127671342157,14.3525002,24.4384645,-9.1030389,16.0168373
-0.52490331817184,0.9579273775643982,71.92827727314621,3.2482266,29.3450875,-24.4396553,11.9184268
-0.7375727429380884,0.863597176567435,47.24333322828976,-14.0033709,37.5746832,-37.0628078,20.1832211
-0.24153176889402672,0.9682461000221476,57.04222221984003,4.9670363,33.4112635,-16.4316122,22.8581045
-0.2257253823744624,0.9304885891535113,76.1817182609678,10.20821,25.9369126,-16.7191081,13.1489692
-0.3199749946469866,0.9895660150772867,46.249720662319795,-1.3985388,40.7665812,-19.7504769,30.9840117
-0.7209606539382442,0.8795530589086172,68.71533597666743,-1.5431822,29.5632177,-30.743537,7.8279625
0.020196663758284505,0.8611656366162056,55.99229076469479,11.9937753,29.4970104,-7.8890991,22.1415073
-0.42900055601284165,0.8900955030539148,56.122739027359486,0.0381652,32.1653743,-23.7301414,18.9808392
-0.018694566219888655,0.8224612242461189,51.283918497001565,10.1950037,30.4687593,-8.9815073,23.4095644
-0.08140000055158399,0.737235466001711,53.947304283713464,9.2073767,26.4736891,-12.3196464,18.8023016
-0.3633393603672749,0.8084219886760139,48.66593451965831,-0.9826056,32.5451572,-22.9399643,21.7251676
-0.5180930710111169,0.8953483139167944,55.93638595249342,-2.4312722,32.9098385,-26.717097,18.1765147
-0.20964933657083054,0.9523752114917461,76.35360885570502,10.4476454,26.3700614,-16.0614837,13.7625635
-0.458524009757975,0.8841675829198925,58.601258681366815,0.3214433,31.128188,-24.5596368,16.9778265
-0.387345706501281,1.0755331688486434,71.39217243632484,5.2947765,31.7241659,-19.5407204,17.1057634
0.09625433198470319,0.8917031905612256,65.23395042163716,14.9950545,26.740239,-6.4532148,19.0338378
-0.31831267354990767,0.9755120900728221,56.63617692385434,2.7839742,34.1597826,-19.0020051,22.6555769
-0.3036533303455621,1.0368001315507456,56.335438108296394,2.8279749,36.2072613,-17.9767573,24.9791935
-0.7168066187783051,0.9348078201003338,55.279048126505025,-8.4025255,35.7444732,-32.6398516,17.4723597
-0.5514390156982287,0.8975098493481124,61.472186120492864,-0.8375617,31.0351055,-26.9898243,14.6153563
-0.10373083013870524,0.7251418472403311,77.84338346565917,13.4438679,19.8515119,-15.4105491,9.5011203
-0.45805321397711296,0.9207560873852585,74.35701166672212,5.4891236,27.3681983,-23.0964749,10.7829944
-0.15909007610967676,1.0459316902525393,65.81994952828188,8.9097802,31.7830896,-13.3482915,20.9936123
-0.3317238064158128,0.8691892772190333,71.28790970306191,7.3309957,26.0602654,-20.3202476,12.2450466
-0.7057621923603448,0.8328726060824193,47.09342984018696,-12.8841534,36.2968818,-36.4285507,19.3472696
-0.30772220317751353,0.8546647616560528,50.09688991023521,1.1390279,33.2491885,-20.1097967,22.9706276
0.009957773027867878,0.9547072360347773,57.31796411076032,11.6740112,31.9710452,-7.8470876,24.1169641
-0.40944033187058515,0.8775578064057753,78.01461468216279,7.5853358,25.1830045,-22.3461637,9.0104499
-0.08186473244510484,0.9086669000305015,60.07464863241443,9.9782247,29.6494738,-11.5855586,20.6749055
0.04576357107129667,0.9014681053902134,49.01094730244683,11.5851,34.4191744,-5.6562194,27.9407595
-0.33492182080543803,0.9647568372327634,49.753252345462464,-0.2625057,37.5508841,-20.1696645,26.9549107
-0.15992190926392968,0.7035649182827988,47.915335965211284,5.4079316,28.1430324,-15.3769101,20.4803565
-0.5666022352388675,1.0387016240482139,70.59089856573681,1.5091739,32.0536495,-24.5735903,14.4318135
-0.33649233382715776,0.9592565532821685,62.883330366139425,4.4372782,31.1568078,-19.5305648,18.422948
-0.27230214487517496,0.8934192141069833,57.124926799048055,4.4791228,31.1005078,-18.1791858,20.1855326
-0.20169703841450595,0.7339645719867636,42.547746753913394,2.0181393,32.5281695,-16.9317081,25.033391
-0.08065097069838037,0.7264239284589323,51.7944049665777,8.7649843,26.9779794,-12.1615647,19.6104444
-0.7170614570564359,0.8479877927275038,59.58045270242201,-5.4824718,31.3825832,-32.8685682,11.3023293
-0.6192345104073382,1.020100513887702,49.67688451040763,-9.3896047,40.9776807,-30.0941546,26.3986025
-0.5857585933796241,0.8315634796785206,42.4142609481388,-12.344027,38.463426,-33.4704225,25.1631278
-0.37214685417948995,0.7925780464765727,48.86359451038777,-1.0942284,31.8886154,-23.4577068,20.9055036
-0.296961442463541,1.0705090086884406,79.34198215014126,8.9941487,28.9256605,-17.2200125,14.6059966
-0.11942261671978585,0.7562389499625679,66.60920775125037,10.9600807,23.1511709,-14.6597081,13.5310996
-0.7252615247521801,0.895262617186052,62.75636550972949,-4.403313,31.7593985,-31.6586557,11.2751782
-0.49963033228908177,0.9485657863364922,45.02845187124498,-8.0198426,40.8533476,-27.6614799,28.8337095
-0.5341230401078729,0.9820047420472743,74.54842395553764,3.7581439,29.3306802,-24.1695268,11.4132791
-0.09327129299723444,0.9853455529193792,73.53718044183412,11.9817857,27.4384475,-12.3765157,16.6256882
-0.1513640713704202,0.8000210227553393,57.101154964310965,7.9203656,27.5949127,-14.6993886,18.4925031
-0.18313068017051926,0.8125352775141712,71.2381126657805,10.4404569,23.8378694,-16.4760664,12.5787839
-0.24175427967112165,0.9630090948246277,71.85387487219815,8.8316932,27.9533582,-16.6963786,15.4029638
-0.4561062630142388,0.8766564826389177,55.13028330863987,-1.0432366,32.2986868,-24.9397669,18.7995314
-0.11953812270603449,1.013006106862634,61.422998493306046,8.9983258,32.4065417,-12.1499349,22.654913
-0.244075626250824,1.0353611661624795,73.73486457029703,8.9098782,29.3006388,-16.1075815,16.4344432
-0.1122584722864968,0.8070182153515605,78.5320514492601,13.1264417,21.8361929,-14.9016607,10.8583378
-0.4934180829966792,0.820617712876831,60.85711090001239,0.7090877,28.5671847,-26.3603344,13.2190154
-0.4801700754356064,0.828494855291177,55.625421915849714,-1.222632,30.6347048,-26.3503818,16.5125552
-0.18043267038217198,0.7293018142764073,70.44751312697953,10.6392856,21.7211557,-17.234526,10.9625074
-0.5170197335369773,0.9489411818387118,44.431563979005446,-9.0115768,41.3976383,-28.5394596,29.2480831
-0.24502026672763993,1.009527977674064,77.26509220193914,9.7540392,27.724432,-16.4685954,14.4267844
-0.08768473320864442,0.8867296548013949,43.444641329632965,5.9959298,37.9757682,-10.6890089,31.1194841
-0.3726488683981896,0.9182392207412153,59.13231295174397,2.5061458,31.5291711,-21.2796953,18.7950533
-0.6953011433137904,1.0337690764112981,62.9137214888464,-4.4502808,35.3623409,-28.9919426,16.7428656
-0.48907716007198754,1.0412305838048035,58.35027567934824,-1.3304657,36.2567443,-23.7748271,22.0796211
-0.11722954648085565,0.7472486760569541,77.01526834041883,12.9939814,20.622863,-15.5299939,10.0288663
-0.020598394404183706,0.9167006027960304,63.65058998548577,12.0604726,28.3601887,-9.8380647,19.6093318
-0.21418110209770577,0.7990661704517917,43.40553480607872,1.7079443,34.7487222,-16.9633428,26.8132562
-0.1676473373601346,0.9270422063871856,50.336671129890384,5.1974484,35.2020147,-14.0103054,26.5257927
-0.034688015430877926,0.8010532125353379,79.93550734567316,14.6756388,21.1215856,-12.8319593,11.0700362
-0.6446992783063883,0.8503128229910134,52.326112958774885,-7.5970181,33.8220755,-32.3392716,17.0636069
-0.5648085569369704,0.9367207181079356,49.814123308340385,-7.1839721,37.6373031,-29.0347899,23.4827235
-0.4072274837630118,1.0214405331017635,47.85995192543416,-3.6466834,41.1780542,-22.6994325,30.0602177
-0.014497893143681584,0.9068721148978732,59.90611918510539,11.6108609,29.4384813,-9.2955988,21.1872931
-0.5274904925791721,1.0434265263217855,49.452400828964876,-6.748246,41.4582672,-26.6591389,28.4413102
-0.7010679700148492,0.8615035078888753,47.183511202700174,-12.8392347,37.2781142,-35.8027829,20.6574376
-0.30238372646870626,0.8995046107799588,40.81024500027481,-3.0737152,41.3472339,-20.4405505,32.7208305
-0.15271408997048036,0.7312974555382894,58.22706817547825,8.4014307,24.9618799,-15.4367573,15.9722758
-0.35883394019133374,0.8393980652331692,60.6209547944433,3.7132065,28.4723441,-21.6641438,15.7357724
-0.09315626092361609,0.8689155901887686,73.8736929112336,12.4509248,24.3406741,-13.3933505,13.8274446
-0.247378011628273,0.9153092828812168,71.51547965852414,8.8398708,26.8137908,-17.3362866,14.2843155
-0.3908000711237221,0.9788136546864749,67.82935335163224,4.6441049,30.3044776,-20.7819057,15.9882062
-0.3891035176019286,0.8990032260886511,67.79994156885758,5.0493603,28.1147516,-21.6749753,13.7591497
-0.17174377085767897,1.0021635606545842,58.301354562601055,7.0048882,33.6327778,-13.8062091,23.7152697
-0.3687422114530103,0.8216547618280238,74.26386119984376,7.6302582,24.3137043,-22.0302089,9.4755326
-0.19886976373066376,1.0595925916084112,59.2422106255901,6.3497521,35.0792421,-14.2865976,24.6895445
-0.45043310386020746,0.8772195896990885,68.83836053672977,4.2037577,27.5769939,-23.7089934,11.8908662
0.005606438594574975,0.8339471484133042,45.88941371269519,9.9361714,33.8843379,-7.1974011,27.6298216
-0.33960159720668465,0.8382051676552011,79.37349788563611,9.3121124,23.5396545,-21.0304388,8.5997699
-0.31620656104806766,0.8917141908847798,60.41278292886598,4.434859,29.9460163,-19.6465112,17.8992964
-0.29151651845995746,0.7605227872914143,57.33210041826581,4.5925368,26.7865191,-20.2756576,15.8019652
-0.29493279167658826,0.7776453096262105,78.75638672027583,10.2051053,21.8987028,-20.5857749,8.0484168
-0.303316887577851,1.0315578843571274,65.8508673306575,5.7513389,31.9885982,-17.7575399,19.3398907
-0.49226527990863034,0.8516391198505567,49.73650950180086,-4.5810571,34.217936,-27.3829956,21.0595793
-0.25918407518636416,0.8360202109643637,43.00555190297754,-0.1915272,36.7309333,-18.7239086,28.2738555
-0.6782599094012478,0.940406615788855,70.4261487910537,-0.3361389,30.3539052,-28.5659285,9.8565599
-0.6531703440303425,0.825418037515014,63.61567424802273,-1.8644166,28.9528968,-30.7498966,9.4205688
-0.5763038818909184,0.845939328692052,46.026062272132855,-9.4642594,36.5897945,-31.6462004,22.6630392
-0.19730939007818035,1.0120503077329188,69.52529492716343,9.0183269,29.7452652,-14.8959964,18.048921
-0.67662839076538,0.922952509851172,59.37188659064938,-5.0399864,33.3981125,-30.6362893,14.9522713
-0.5716561406839615,1.1288542253554876,69.31705095669146,0.4834791,34.797038,-23.8389471,17.7933166
-0.1093777140381951,0.8981689990275584,58.69447296063152,9.0365157,29.9677869,-12.5020793,20.8813152
-0.55628216239481,0.9384124489331451,59.06744055031129,-2.2217645,33.1927557,-26.9215568,17.3128988
-0.040456122822802934,0.7963192437130712,45.45085953294686,8.3792632,32.7859877,-9.3435512,26.3090804
-0.12191050736193262,0.7551247424106083,48.22565249677978,6.5335885,29.8412472,-13.3583624,22.3640362
-0.01250825537568691,0.7855718748808408,75.67798830179937,14.4918314,21.4812468,-11.8786886,12.1565911
0.009224617340562973,0.9009768626279732,43.49927920638811,9.4779059,38.2697315,-6.3392478,32.1664879
-0.391191218068329,1.0193957039123245,62.416298094680734,2.73224,33.3598892,-20.6151362,19.9338704
-0.2777954530076108,0.818639683061783,50.73199668641756,2.4147952,31.491773,-19.2469625,21.5743146
-0.3611673015558428,0.9701880306767375,48.642738230579134,-1.5890905,38.5575135,-21.2528049,27.8181199
-0.47396208285183355,1.0735747875308155,65.91301285783969,1.744682,33.9899449,-22.1988568,18.862391
-0.12360842987104018,0.8543806161756211,72.39718378699648,11.6601422,24.4345565,-14.3200472,13.7303483
-0.5586078423006197,1.0446959317034705,54.26764936350522,-5.1179377,38.7842622,-26.6342641,24.3193975
-0.33696028576899983,1.0437655625717672,69.37802834269218,5.9328422,31.2799854,-18.5487268,17.6571734
-0.1744450797359523,0.8662818045876257,74.95768478287924,11.1545093,24.35511,-15.872312,12.6249881
-0.35661052561277257,0.8600761313541135,53.512848332632544,1.0714147,31.9648842,-21.6993417,20.3946344
-0.0929033100156411,0.7373509647505277,50.623322895944334,8.0963877,27.9268791,-12.4691601,20.5242742
-0.6258607475071841,1.0870167979094183,60.777360277359264,-4.0042788,37.2991273,-26.9484201,20.7074559
-0.40767383009811575,0.7891465873048479,72.56617162128666,6.6100185,24.0431997,-23.6501638,8.6786394
-0.37992993139534026,0.8825086292897075,75.7311022795693,7.5081159,25.622741,-21.5076028,10.3278853
-0.332625522485954,0.8097909750036182,55.48867130506637,2.6904247,29.3001571,-21.2684896,17.8289138
-0.5687813494863699,1.0603188795868537,63.55412777586255,-1.2705653,35.0554218,-25.2039339,18.7308761
-0.4769346663467135,1.0935054831983047,56.082383684739824,-2.2162457,38.9463325,-23.2044391,25.5486232
0.09783699967853367,0.8819278905585713,52.41927190296218,13.6359376,31.6839714,-4.3310544,25.2904305
-0.6873037674584929,1.0533857647877904,69.38658375749074,-1.6093213,33.590257,-27.4296728,14.0455567
-0.6777058578999621,1.0599466030695877,61.46858869839387,-4.8414284,36.5538285,-28.5226492,18.7538783
-0.1285235602118573,0.7235827496333002,42.62257082486349,4.718613,31.8127989,-13.5693175,25.1183701
-0.7552026619960492,0.8369279699467059,50.91563255310612,-11.6818632,34.8248169,-36.6394637,15.7837813
0.03515659996771133,0.8869640308483449,42.00513994581161,10.22379,38.8142819,-5.0143418,33.1138368
-0.1879918662415907,0.750512112810625,57.88930498765086,7.3757172,25.8330238,-16.5479884,16.3369546
-0.17511630790292856,0.8375164386751135,79.19590429793716,12.0617386,22.7370057,-16.4393429,10.6445946
-0.7238498884718652,0.9473593056073973,73.6268293638349,-0.1177033,30.0571726,-29.0254418,8.0272547
-0.33958353286900417,0.9494494625486076,53.551680583223735,1.1877245,34.9081061,-20.167554,23.5971769
-0.16728493915863862,0.7613076815273842,63.91415999149024,9.3315616,24.2114568,-16.040152,14.2239507
-0.6183675547138119,0.8208535326176859,52.269835649705975,-6.6982771,32.6609957,-31.8972427,16.3074942
-0.5274472990424997,0.9619108898678336,66.10852708884049,1.1799932,31.1710255,-24.9329633,14.6667823
-0.6297074230556504,0.9826385286122559,79.53678266145268,3.4730322,28.8298988,-25.9275943,8.1856696
-0.4781377830871987,0.8845536736099554,62.52909413202103,1.3791453,29.8419645,-24.8290211,14.6452587
-0.06099512068937412,0.8581545298883984,45.15888820914708,7.4490755,35.5049781,-9.8288285,28.7161965
-0.1899816131808023,0.7598252428898128,63.03261481061472,8.6235455,24.5098896,-16.7891545,14.3136871
-0.3611780455871775,0.8011405437405333,49.15262625970167,-0.6632395,32.0088996,-22.8841247,21.142592
-0.16087967764868583,0.696011268015873,68.54438754129825,10.7331106,21.1204401,-16.808177,11.0411616
-0.21734349062449512,0.829387559416348,55.96029294094062,5.7964608,29.2632729,-16.8112222,19.3780782
-0.07044658281817903,0.9012784723920932,79.98798651966224,13.7391617,23.7033828,-12.954771,12.7557085
0.008195939182338269,0.9178574675339873,70.0976710262577,13.6703826,26.2568077,-9.6304563,17.1349917
-0.15030280751216923,1.032622700469264,67.77253760149793,9.5632452,30.6851066,-13.2822431,19.7713669
-0.7060004118452529,0.8617600634592114,48.12602271088259,-12.3038047,36.7828373,-35.6165144,19.8157913
-0.10000912271892638,0.8361411524912286,77.49513594764286,13.0589987,22.7256032,-14.1828568,11.8868022
-0.423816033323402,0.8375085486103493,46.98686817870461,-3.8493606,34.8736204,-25.3230406,23.4072269
-0.07840996234054337,0.7858023980676718,55.6071340083512,9.5113267,27.4550903,-11.994479,19.4282175
-0.14196508390753781,0.7316733933366433,41.82779291945993,3.9401896,32.7227233,-14.1176393,25.9758648
-0.4933114894422397,0.8190866431412229,78.45723878101157,6.5465363,24.1793189,-25.4176258,6.0752693
-0.250362949371905,0.8958033120113019,50.68767354800246,2.9261305,34.1840521,-17.4640973,24.531065
-0.7165631635484286,0.9100835810085096,75.772563861013,1.0415902,28.606924,-29.1778875,6.0003056
-0.4995991893819582,1.1000951237758105,70.6377777811901,2.6185969,33.2037727,-22.2165919,17.0089984
-0.03526384259655161,0.9250973397675413,45.086280214139094,8.14944,38.1616297,-8.3324841,31.4582639
-0.613835379670319,1.1331901573490646,55.15340756403152,-6.6670996,41.4260708,-27.342836,26.4345194
-0.4244105962000981,0.9305736186929945,79.76112533221566,7.4935295,26.2012445,-21.975268,9.5420786
-0.2842292887080604,0.7530383171717411,42.53959935946418,-1.0231848,33.6354048,-20.643688,25.0874433
-0.4232526830134648,0.8943555497730036,73.71168860032418,6.1033691,26.6388957,-22.5513402,10.7902998
-0.14565183115888622,0.7987645336687824,55.1008360192951,7.5618152,28.3222949,-14.3804666,19.545982
-0.4423445472879774,1.052440916673685,63.61499923136255,1.7803285,34.1021099,-21.7117151,19.777134
-0.42437365611398425,0.9826033332389816,56.67661691393449,-0.0434631,34.8699301,-22.4958039,21.8238801
-0.7436877230335598,0.918414057675422,68.50674398136908,-2.3809955,30.8116036,-30.6724194,8.980425
-0.1726994866920782,0.6991746497398957,64.6755198318406,9.6143451,22.1719319,-16.9107381,12.3232925
-0.21899378008071935,0.9713094426084583,48.47193954477217,2.8567532,38.1530932,-15.6945962,29.1530154
-0.2594226286173971,0.9653694014415588,75.47488103654626,9.2912714,27.1444064,-17.2545901,13.8822928
-0.19174485021286528,0.8281568740900561,79.06715423214,11.7928952,22.6043421,-17.0069276,10.3042611
-0.08164416260419592,0.7787900745620493,59.395738894463506,10.2544801,25.8404444,-12.5248082,17.3728293
