rel_dist_x,rel_dist_y,tof,v0_x,v0_y,vf_x,vf_y
-0.718004320027343,0.9072376973696726,79.63543647038196,2.3393902,27.7545009,-28.813825,4.434493
-0.3052933177379288,0.913217064345597,60.44016215695017,4.6163333,30.5431495,-19.0587758,18.6454929
-0.6060964781380414,0.8293810716236947,58.872932890305385,-2.942052,30.2426285,-30.0521227,12.811856
-0.30685347651750294,0.7946331738251499,51.79413859630344,2.0696349,30.2465264,-20.6011599,19.7841304
-0.6759803259320735,0.861646832568282,66.69398247663557,-1.2858268,29.2715974,-30.2705907,8.8615974
-0.6824284469479477,0.8461178229522006,73.67508011331793,1.3825661,27.2192537,-29.7980441,5.2412856
-0.5429349277511574,0.8851174566540906,62.79704332574465,-0.023819,30.1678888,-26.7543554,13.6298011
-0.7231255616394778,0.9370866040348234,77.04504141858718,1.1835025,29.0206168,-28.7275991,6.3091274
-0.2120619114422822,0.7756007569787335,51.23645368504566,4.6681738,29.4384456,-17.0225408,20.4273424
-0.5985434981170176,0.8997012397851087,60.4317654515217,-2.4447208,31.7756405,-28.5084353,14.594664
-0.3008041524702108,0.7679712739075303,56.024764399870776,3.8848305,27.5488639,-20.5481783,16.5873756
-0.6731752232387789,0.9159562257725217,71.29227868756821,0.2498748,29.4674529,-28.7053502,8.7255799
-0.43818641102108,1.000256543246503,66.08570959948229,2.9606058,31.7189282,-21.9741363,16.9253181
-0.7065102825560885,1.066671333044104,74.03183392779653,-0.3400886,32.6841732,-27.0209283,12.0643063
-0.1959330698464259,0.8462410063041933,53.6308692384094,5.6238219,30.7593516,-15.8105984,21.434309
-0.5899939550402711,0.9765165338627043,66.60036405308108,-0.1069664,31.8084063,-26.3756852,14.0882749
-0.35593294190315694,0.8852619149009258,54.74157752154471,1.4631091,32.2510745,-21.3206469,20.4847622
-0.3754802563068278,0.9832660455244903,64.20597336251527,3.8453385,31.5658835,-20.4254434,18.0487941
-0.4901780629434279,0.9140329727399256,69.27998748110836,3.3327515,28.6940487,-24.292686,12.2266155
-0.3690180073532115,0.8979908348440303,63.71836210787676,4.2269301,29.2381698,-21.1968155,15.8405036
-0.4207070566235304,0.8886528511711518,65.32003881111841,3.6393454,28.7363596,-22.8413801,14.1752821
-0.4242023417733933,0.9057778005049293,58.516965744827665,1.0449748,31.650481,-23.1696935,18.1553688
-0.36001326558355945,0.8964036764036716,62.043188249750095,3.900172,29.7146891,-20.984492,16.7220127
-0.5576283877777118,0.9655458572911412,74.10545142763773,3.2522066,29.1875928,-24.9865578,10.7955164
-0.572163587041671,1.111925595693021,77.08005335731642,3.0944542,32.0288052,-23.2863934,13.6742863
-0.23593755827986518,0.7382517761711537,45.312408952891175,1.9178378,31.1405191,-18.403192,22.8051781
-0.5850228994384723,0.8755390947175588,62.90988123854044,-0.9011552,30.1289909,-28.1132687,12.6329314
-0.38298282730866495,0.9617732092926935,69.34123149634286,5.3334345,29.3414105,-20.7067568,14.9130556
-0.5055622400540029,0.8890193227979762,64.96521895843698,1.6386451,29.3557671,-25.3876786,13.2158024
-0.36820610150498206,0.9598453021391354,63.55294469266651,3.9106536,31.0887002,-20.4816693,17.7621564
-0.5416228332940423,1.0159079117087193,73.66348608568128,3.1524215,30.4479069,-23.9788939,12.6771927
-0.6276177638340035,0.9386407592047539,79.9577961778648,3.8995743,27.710784,-26.4981891,6.746197
-0.6635474089367108,0.9195326749102553,69.7143200720236,-0.1697338,29.8981795,-28.6275494,9.6881973
-0.682260018505514,0.853292318920288,67.78456409679039,-0.9176757,28.802419,-30.4104877,7.9591234
-0.706867799875806,0.9469113168600702,70.77437578139511,-0.8466129,30.6408868,-29.0693227,9.5035171
-0.3925670169896354,0.9905739970867412,70.3323234167106,5.284595,29.8659586,-20.6173622,15.1690143
-0.6821450013805951,0.8352979263395885,62.93980470281809,-2.9047966,29.6592661,-31.4750704,9.6150512
-0.49109083163899264,1.0036084605439854,66.3096439790321,1.8433615,32.0334884,-23.402931,16.3121176
-0.336589056465454,0.9352658545699567,62.028636566667835,4.2727405,30.7626903,-19.8081228,18.1493651
-0.5940292028323141,0.9245964082958522,67.47899282911843,0.4357594,30.1634562,-27.0870431,11.9090359
-0.4975189059990343,0.8404525143455381,65.80924758950269,2.3840652,27.6754117,-25.7906918,11.4368207
-0.6225949690581384,0.915769785570073,70.65216469373219,1.0608967,29.2546864,-27.5876691,9.7705036
-0.30643716912012225,0.8325714784513941,59.18512808849206,4.5293924,28.5104332,-19.9798656,16.8613927
-0.49697838153005736,0.9446946140527587,71.00110377404486,3.5867312,29.0766674,-23.9552806,12.2957481
-0.3034873891210972,0.8029974726942942,47.61392933328264,0.4415131,32.6521306,-20.6077028,22.903311
-0.6932863636242157,0.9239221225831993,70.35427553260065,-0.5787197,30.0650052,-29.1664758,9.1000436
-0.6338155001511816,0.9304830880832463,72.30299568632765,1.3347057,29.2893122,-27.4564937,9.3708318
-0.5619442179291948,0.8559104591387323,65.46344642084212,0.763364,28.633353,-27.4579718,11.0915745
-0.7377511030710098,0.9030558020571801,72.43117645098766,-0.5686778,29.3702634,-30.1668353,6.7728443
-0.3827032601452273,0.9366084680630063,64.58995256676084,4.0176137,30.1356933,-21.1409454,16.395721
-0.5668686838656454,0.9375723416835384,68.60843363641325,1.3631752,30.0025326,-26.0746339,12.1864848
-0.5017612648922883,0.8094984019395344,61.529075334090834,0.842056,28.0655021,-26.7365784,12.4005622
-0.6329190703919791,1.057255562898685,77.13236607560556,2.2349135,31.1385751,-25.227172,11.3289624
-0.5364954020887985,0.8132607354340171,56.041812889133844,-2.4258814,30.3083026,-28.4696457,14.9200692
-0.488440061320245,0.8646581157019262,59.21200219704088,-0.0732125,30.4622635,-25.7338063,15.5992631
-0.21162765000423023,0.7267960946682988,43.398834338122484,2.0251934,31.7185065,-17.4389006,24.0037488
