start_pos_x,start_pos_y,start_pos_z,rel_dist_x,rel_dist_y,rel_dist_z,tof,delta_v
3950108.3971303953,4978977.742597958,-442792.6034094002,17075.75667004191,186683.65596717072,862268.5128336156,161.33324508841673,11171.894804391142
-6323555.060894007,-95254.41717406538,-770207.1071151114,2680.248627809023,395103.21586097195,-452050.3086129379,6.158293586726926,11059.89086165913
4018863.4708919334,3058391.929796245,3883891.8890833785,733706.9627261241,-879852.4242703307,257408.82061170932,36.46922253396201,11147.716799671049
-903040.8607842977,259609.6506229399,6301330.100308774,-972165.4680048435,624592.6974011518,998343.4790307716,159.08392166750818,11171.760362260418
-3202802.971312528,-1189679.8961610356,5377393.036743912,-243895.38493044727,-900812.3873193077,-818350.7550848137,153.8188081368168,11171.434394682146
-2510575.5173424217,5523155.362346797,-1944583.866821036,561870.7290011576,938037.1058594057,390788.6570035084,142.29026196104255,11170.649642539254
-2498211.1722061676,1226025.729011855,5731094.385094808,-811007.2237396182,309568.4449843505,488437.5890088628,98.28115193481901,11166.314242531822
1573825.1276253727,687533.947353399,-6135145.681961564,649802.1422288256,-329452.92784702993,-818696.0628260713,130.06415108077672,11169.693079704119
-4357697.384294567,-1377920.2005521492,4438631.594063942,-679828.2499669781,944544.6167481723,-535172.9863011747,16.258994419933504,11120.225231397959
-3913937.5372167462,2001587.5199737966,4611331.841740612,-282586.30431203026,431858.0477029192,260229.26958662886,127.56072791285045,11169.478442142095
-793236.756560516,6010013.330170363,1959631.6539635446,624172.3943868915,381155.5173421881,-414802.57920481224,66.54844605501353,11160.422092597206
913878.2468422623,-59091.98352702234,6304837.483030895,391307.04160235496,260313.5321727532,-392176.4151169287,83.13885995718928,11163.972921467692
-3445545.082618769,5189275.579303152,-1337639.3556147884,-383086.87547738996,169781.25049908453,-725544.6452553733,39.9680641755179,11150.001539244013
518670.7837451409,-1556378.254886004,-6156160.194943533,968001.2434534308,965946.0431660283,-874881.9375723846,154.01923171517095,11171.447235133362
2390538.849003938,1398177.7892718338,5737600.881988034,896279.3143614647,804634.5081275326,246756.7170623246,87.26353718515689,11164.677721697926
-2254721.1932134884,-5783845.666442716,1432830.292688485,749862.2125272023,359533.1086353484,644566.6054551667,56.99156436186226,11157.621364704368
1934402.1387339348,-1038749.5060424806,5980696.349870814,672071.6773991318,-565326.2175506855,165180.61260578464,106.6811446920497,11167.368642813057
-34601.95553775679,-2615089.4486150136,5809453.578471506,879548.8338802963,687580.5599954796,-190906.21823922006,141.40034447520657,11170.585219702367
-643736.2567973009,5605519.944252068,2958612.983524017,-49486.3838572599,-490964.16609686357,3504.4694727808246,80.03954779472366,11163.403883202664
-2224934.6209519035,1944006.6617586862,5644479.163884605,-748089.5361841185,-945169.0171504032,-118606.61226359892,4.593705237466383,11032.645212166974
4468432.69959327,-3853356.5578801115,-2402996.763844666,67073.04014522575,-893846.167371765,643593.2177224386,125.45912887981436,11169.29284810015
-3019385.226690108,1374777.5190403466,-5439020.189885932,-390930.10228219937,-643490.521598054,-184155.7297117209,102.30787754083015,11166.838138029541
-1803015.1674046211,5981242.188371596,-1250407.6096028257,-614096.7445963727,-958805.8014959513,382099.18362880725,121.73201968038083,11168.951182230274
2890982.8613368766,-5283856.716901298,2076708.2825263382,917397.2922252745,-652968.6761167462,473258.19031937444,91.49711630897761,11165.345444970602
1853405.0683601615,5694910.250372325,-2173137.798847804,-859576.5612956677,294891.4887435896,-725106.4808454091,47.53212876705104,11153.949454449039
1558826.2652053183,-6118638.550156897,849684.6282238783,-91771.88098992972,-640625.1684288495,380253.3483575785,181.7041944032004,11172.980311312467
-3628838.8820863306,-3425976.1562137255,3960284.9322887682,-784095.0224130001,-449145.2840114134,-994638.1200276122,2.04358974325769,10921.204171485271
3581128.4500472504,2958672.710142654,-4360208.231096229,-575987.0673424181,-576137.026282207,-183669.18158942892,53.82731059824564,11156.510468580149
1382802.501576414,-3758180.512741347,-4955156.654969164,292113.9039042444,17400.685664883174,936840.5482482858,116.23143405206015,11168.412825736812
3748820.5693754447,-4198245.1730942195,-2985083.3832941176,399882.2123426844,-584995.7535888597,-381087.5400360223,164.48908112183136,11172.077181667733
3277454.5780278435,-188918.07586604758,-5460058.832061739,-626572.7159009773,-903927.1659333166,-360281.44570195983,129.57107808555335,11169.651364018848
-233761.51475919897,1903072.4345715316,6075632.63068065,313468.6932094233,318949.9693927389,-346864.3260146025,0.3937574425274537,10372.228085030763
785024.213950353,3664237.477165968,5152353.025021094,-580967.7586432786,-535519.9616411505,273738.97303324,45.92021685829706,11153.199390742308
5886755.192003385,-268371.60665545287,2421514.1936735283,291097.91615960636,411963.9766247347,279256.72541595105,88.88739844533123,11164.94000796069
-4041045.1753743505,-516918.1809363885,4898202.781102585,515688.45806637476,-815431.73595711,-43975.820738549664,124.10649458263524,11169.17127464007
-289341.2026687139,-3255726.4590313034,-5468653.206448706,-786208.1959950866,521383.9507477551,784493.6028362694,133.8007434096723,11170.00086961729
949297.4706124787,2377113.6555684255,5834192.830272142,-294827.21596133144,597054.2917130708,-526387.1232007282,33.10685184959083,11145.159157111433
5462418.185356938,-1826350.2360044506,2723246.8459044066,515712.19761147845,-787679.7170786769,393057.01817600825,149.2715421966354,11171.136644841792
-1234760.748635265,-596036.3380388558,6221715.806541384,804103.3344514742,-946267.4809452735,642019.1082400633,26.13513569738768,11138.151014967962
3106215.5803828556,-235896.04063897175,-5557465.143948062,-340753.20396523876,-780669.0835943717,385023.77600279305,90.63838891169785,11165.212831709296
-13309.383233323691,4426822.146132835,4581780.172250282,797380.9746820262,-443975.4053685556,63469.59965995791,127.90754740691379,11169.50861722209
-805796.9686313933,599338.3471672486,6291353.255934631,145068.1273243779,515169.0474213637,693120.763101321,178.37109861587274,11172.816844035528
-36756.68424463669,-2487432.6661248594,5865233.897949707,-382590.94828506914,13758.34791685615,-391902.8119481633,58.563186057481566,11158.13187357315
442612.16633896553,1133026.0419664448,-6253797.84278598,-181356.0942582999,-11991.853928633667,180528.98301914212,23.422984081201914,11134.506587987735
-4272442.074710449,-1614780.8522290962,-4441662.134552577,-746720.962802975,-243113.04786896604,-677810.633937862,94.56715864929622,11165.796959520592
224358.31732571407,3087381.065231047,-5568427.291749402,152542.4783078342,-162340.58783980453,-610870.2174320169,93.07484744018436,11165.579875711988
63869.162411175435,-1259770.792336072,-6244881.046174525,-515269.13900519465,-780538.9123360682,-170549.40076527637,56.274064499332695,11157.37668884212
3281420.0155421607,1731953.013128048,5179021.378785375,-13059.783280593429,849716.3396912324,80420.88614193421,28.437544817922046,11140.781335159416
398061.70335927344,4484587.37055166,-4507733.798285705,-608701.452259736,882119.8671632935,-99888.46200546298,57.19389812281506,11157.689102975857
-5417532.357234889,-577460.0952296354,3302502.686861946,-838891.8607069164,832467.5202359648,-972082.9654433111,157.56891720743505,11171.668302927856
2075933.088146044,1382611.5759194184,-5862467.743508194,619428.3355527046,956151.8047852542,-140602.12351304526,0.11714302006171629,9376.342352948705
2260184.8622913756,-348162.08219757513,5946426.536398879,-199381.2369884893,-359996.4763090511,-92085.16232122843,17.615648787519977,11123.66149074819
-38881.061946960275,2098.0757452651505,-6370881.011375118,623827.874594221,908619.5091883631,982493.5805397923,25.26022886359758,11137.036816327422
-5248534.454051881,-2205564.7047000453,2859722.2623904804,-931583.322500736,292324.402959548,-333118.0191960603,69.63163008013085,11161.187743302657
-5929094.3089682115,2330856.7267176923,-50878.23577574931,49953.81483076988,349222.5245141518,194658.7339570045,105.41266426209805,11167.218199221477
3963337.1440743594,-4855499.2352106515,1142684.0592522826,518070.4895973496,-130749.20781457511,-893008.1090228064,111.3358558110048,11167.896755148442
2441203.0257110503,-2483582.440874403,-5334977.698794959,-796013.319431548,327195.0715295129,-238569.28507329323,7.3161627015193575,11073.660734605342
-696830.8918613376,-3576567.1997729857,-5226110.865036807,-99063.99520762643,-558792.4309956343,583789.4959351553,85.27419108744105,11164.344827982693
1443304.4634162846,2253799.760756044,5781600.112797376,275650.3032316424,-422203.44037436816,-145019.2116158726,108.07623647030707,11167.530580997662
1481609.0134804877,2381959.610732499,5720204.904023321,-70891.88002464386,779220.6014941607,315865.5480395627,32.29595101110139,11144.475750428466
5258615.425963023,2300103.310613537,2765163.568819824,145635.90302212836,-291810.60115723347,-749081.2194547141,84.15025564757738,11164.149684894337
6233746.292057127,1254812.557055376,-394326.7844316125,919160.4841123864,-134323.35553968346,-964677.1244875783,107.88308106823897,11167.508465819601
328827.6101562704,269132.89860771765,-6356813.73690357,377793.1312224865,-396418.91085628857,-776710.3736206662,24.650107591925206,11136.227566051313
-4400352.260146035,-3347334.9355460405,-3165736.8519668016,-892195.605383159,679180.656635428,-74115.33697847772,97.20575596013148,11166.167036005778
653875.4931017197,6293950.184828782,-740458.581160827,-970467.0163647684,-117493.66459069077,-322063.85404818103,100.62235912214234,11166.623020720162
5507823.55862757,1992778.7714300891,2506462.3306893557,-129422.45628194549,330647.11004026304,218375.37806824848,61.51775354243838,11159.0393922417
-514218.53363884165,4030748.877609369,-4906962.786216453,-539026.6781540223,351163.20809967583,538593.8673090846,66.54638239904465,11160.42358188342
-4228740.283800129,1038345.3697164663,-4650724.191494737,250023.77199047364,705782.3949931196,632293.8334040345,142.42818174136275,11170.659631426443
-4519299.446257839,-598483.8477458338,-4450549.47158673,442898.7433370024,-680308.4648558539,-13979.60406049914,58.052570156036595,11157.970307716654
684075.7650119399,-667515.8059652809,6298897.046031936,350092.0469445843,32565.803188797425,-488965.106841315,75.31248127476498,11162.461477971237
2149564.92744894,5698417.681872173,1870039.4502811984,-51404.194787827204,-690255.5174687227,-925952.87306093,137.4850196910631,11170.290620118494
326512.0576475162,924773.4185759412,-6295063.542213546,263648.58982731,-864993.4398642229,-689602.506237933,192.90393391530625,11173.494865682587
5310811.872235752,3472650.813500304,570626.4848528121,-820486.478199105,780951.752583811,-270579.090992632,89.0461975002793,11164.96514838644
-6106288.775493239,1024072.3771653286,1501384.080311309,-971094.9866534793,-38541.6237869125,-631606.0002440491,65.42974365361998,11160.13182807453
1220282.3873715866,1421078.6492778654,6089424.222998206,-567113.5955718702,-547413.1424948332,-472181.6046038516,47.455405165889644,11153.91425442211
-2088555.163894657,-694835.1352591253,-5978694.043198598,646119.036840825,-853396.3609662601,230325.9678794467,38.83447379004457,11149.300244791144
96664.19474050397,-711613.0906864671,6330395.235893161,956295.6551632107,-144361.99138009132,-630782.1985099682,63.01310059605703,11159.470067453289
2069876.546150237,47541.91903636678,6025196.4158549635,-388399.0536001842,-269362.5137250211,-977562.0974985752,81.6500970088837,11163.70273110611
2249412.9794377564,-1317604.7690515849,-5813234.892941234,-151002.83234389676,930337.3657376686,-735998.5607856299,178.7312768539121,11172.835172570743
-1912511.3195194225,-4750763.63454738,3789747.530030496,-129911.24718481561,383224.2064735787,-699730.8778152935,144.22146038790174,11170.788261629763
5010207.285719828,378512.9857933437,3917166.3066183133,-606772.278104401,695417.4559173813,-155470.87290694405,66.62348862365175,11160.44334350829
-1993118.0564830506,5596294.084195183,2301871.833122607,253054.38640996214,-480097.0195248129,-770777.5058866027,14.705100521313463,11115.644908983877
-1838860.3195012799,4925028.992113711,3598933.6131975334,-407993.6132823245,47088.384221968925,934173.6077070455,8.134716656172492,11081.448837928396
-224544.17916248392,5042579.625621977,-3887365.6415195065,-777388.9480098777,-144935.153333414,-765728.4350279212,15.302076780629115,11117.521096754721
280679.4720271586,-178936.38458310263,6362298.468655403,-260611.6815775892,-592920.5860439133,28652.60741564901,78.89763928927928,11163.183376507228
-563501.0044113394,-3110731.621149448,-5531315.97354629,333384.3263875276,-339869.01315847674,-977804.8304046592,136.5398505027412,11170.218208120412
4095398.136066537,-3832824.6662077517,-3021061.102528741,873315.9661693879,978393.8873057829,924844.8941573697,2.9254099784659093,10978.406906964059
109125.84662317515,-477338.90120161325,-6352155.549339012,730915.4568663309,-517559.3767290656,853296.6111906844,44.37191195373779,11152.436285434942
-3023180.2794225225,4516298.902831019,3324615.198545254,-419150.00071465137,653975.7544108018,760982.6279088912,58.75630990456959,11158.193541440138
940088.6804635983,57475.842463704284,-6300997.603586063,-690569.2458788021,-807044.2518876973,-83083.80553065575,90.20994848724118,11165.14659951134
21643.51972624943,536231.548555859,-6348356.345101246,492355.0942569006,-489187.48707288026,724065.1828351779,117.4369675851964,11168.533693023954
-1311769.3052288226,-6230222.602806551,-230713.26216288513,555794.6108005012,-111758.44284787307,4018.404706917167,111.25019649593504,11167.887349207389
2108117.844093163,-1231916.403040458,-5884544.343561008,498587.70055600157,-959878.9367177598,474413.8792131649,62.621477549818394,11159.356869798808
2694909.5336149307,3518011.212964293,-4577193.540925363,-114024.81627725081,-865949.6473326796,-453206.6468488909,13.1899242035447,11110.327516475114
-350687.5975031983,-1300674.9202732772,-6226949.811964886,-899664.8522186287,-207858.08329859813,-876248.9306173151,89.46848584251444,11165.030728935668
2043824.5341733058,5709109.133753258,1954097.0222602554,707877.8620916853,824137.9561289017,-387724.94526095566,31.159776220886283,11143.459989326973
4840039.273433659,2147667.126036435,-3542765.4095864394,-361781.99824607547,969607.2655944114,793256.7476166652,103.70170067478091,11167.011514126816
-5127886.847492887,-571692.007358137,-3737323.337367572,338418.16206768784,528131.1782145854,215366.584993832,132.08896553815842,11169.861626414804
-5772873.320650957,2644946.1272026827,517527.39822344005,249468.47908796798,176327.63057344581,-488717.3838592447,102.80960712031717,11166.899963731794
-3492730.819674027,1629225.5582766728,-5073075.645164112,844180.6245394825,-995046.9559394001,688887.1038698268,97.03983772629121,11166.145146054809
-4514070.354556877,-3444497.5765592656,2889333.189368803,265562.4477336891,-300778.8241444169,-745242.9837819807,146.98843390249394,11170.982132977137
-4751117.975823244,-2176800.6390318545,-3643906.9633732066,-159545.44860182062,-878809.7646935955,-829502.5093614323,1.3353737411447852,10834.51540409176
4028790.967030451,1577667.415235076,-4676478.362066836,405643.7449402275,-161249.12883453013,-886662.1568015973,158.26128760170843,11171.710522608922
-1571360.2785014475,5871469.458476832,1909532.4750633675,-663516.3673689195,-922756.3316501257,891106.0050611055,83.99506646616007,11164.12393861221
-5478169.341737273,1823452.4033690484,2693385.0441215136,809419.2414047375,868598.9273005241,110185.4114895906,80.18746182149106,11163.430520130525
-2788435.570592589,1394053.7421628495,5556157.146141183,474196.2346813713,-61579.13415512018,599829.358862457,83.27831328596747,11163.996329799682
-3588551.8733117776,-4882255.686237337,-1968632.9944288058,323530.4242805135,752601.3686818305,-301454.8745472219,57.93655081643389,11157.930163511206
-3698320.7126235156,383319.67743026634,5173502.771959695,-880341.9342873464,-340504.2812040673,-69262.63345887595,43.84742978544476,11152.168365502686
-1863715.406124044,2386028.693843945,5605628.685270659,-400530.0117263879,197411.49316645612,-681692.3415354255,17.609056518859244,11123.664868224992
-1829313.3414302166,-5397803.357900632,-2847274.5930630025,-99206.25640120084,-472267.05208452535,-58320.69819974506,30.443204322615493,11142.799309835442
1386310.886869335,-1380304.142878712,6063212.316759114,-158245.17420079888,-762486.7136073414,952665.6068553298,99.27079800396999,11166.445192834475
-945679.0479490337,403445.68091894494,-6287492.641810251,-58883.6341331378,-262102.60213789804,631521.6231299115,19.849224505671724,11128.468115548421
639588.6958962558,2146735.578705038,-5964234.5405930905,-347763.19122793997,857720.3441561876,281372.41079846874,149.44821643391026,11171.148997137663
-302877.2606870834,993478.7646837584,6285770.1444676705,455483.7499530282,-192187.57272972842,137191.58768233552,157.36635842252156,11171.655817239169
6242673.5521403905,-983664.3554387997,-806890.5484922031,425168.9706528969,-392034.3700879172,435385.85284778965,115.08365951036149,11168.294330788609
1959093.5742214988,-1661668.827549963,-5830132.938020605,-704900.6632080999,205309.374173295,-59919.60437262333,136.97311731486107,11170.251108169432
-4113862.305425696,-1718112.3284917602,-4551249.054785092,-794157.1928302065,-835462.9003394847,811324.933286492,129.5961501719668,11169.654166466215
-2686945.112754013,-875778.9795014485,-5709901.762737317,650443.9744871067,-663529.938482075,861255.0322615138,78.52522024997232,11163.11220849741
3060251.6707774247,5587812.155837682,29257.863500585936,302672.40235557803,-167350.6039301602,-350071.0830818485,58.77964885892173,11158.200737075598
1553181.2514848204,1863403.8398045173,-5891094.561271091,461666.97188909247,729326.0969884783,-7285.417782550985,46.269802747661124,11153.365949485858
-220069.2577552237,-4298242.046707056,4697480.796098116,167484.67505587405,403528.45052477514,791410.7868002105,100.49320568644482,11166.606353559642
-6005935.558338528,798495.7094641423,1969970.4746650972,33516.44752519278,-392975.95866580994,-715542.6676854522,157.17804471170103,11171.644739458117
-1128637.684867474,5012973.325259243,3766419.575211486,-540026.2693548077,-583084.8165067422,418842.8090492851,41.12528652344827,11150.68318611288
-2919481.330573018,2271705.3723790427,5187063.182721009,681214.2629538074,89886.39536720356,-503726.3487031325,48.718503024764544,11154.471147766168
-3151532.1061728434,-5437076.111619736,-1046751.99556331,832114.1593215371,-794626.1533214281,199268.70011914975,95.66100802608113,11165.953573065035
3163176.6838598424,-4889577.453816007,-2583793.0624993197,37132.55495050993,489877.7167725799,378596.8035378571,106.04694880330989,11167.294703811735
-2130798.249405738,-2020851.3913735547,5653803.98265743,-306978.0595990093,711923.3207387967,-910117.28558537,162.1440204494953,11171.941890201979
-958353.2996454892,-4656937.820245485,-4240769.98803588,574870.9600358017,681111.4435981674,-434113.10032874526,4.55357330258177,11031.735072719615
2631170.9508344247,-5128588.8069764385,-2713698.081298113,515293.63452619757,289112.2917426303,507716.9810606559,30.753661692474065,11143.091306035652
-4839811.762561093,3671685.5139930253,-1919528.2205034266,777492.0437376112,599698.1079976562,651220.6739123986,86.87702114203233,11164.612670003915
3196709.7765247594,-5510805.027060513,-41419.2997960823,-134577.31303839225,-142827.51619360168,417759.21149859886,4.186581834013214,11022.577408053628
28572.66487426338,-183817.64343021187,-6368283.573835712,-224903.57096214208,-962259.7182004435,-850380.4210285444,151.92021785515598,11171.31162554802
-825018.6212460925,4335674.801288537,4594660.955072616,-22796.430583226447,200671.19962393565,-746278.3502909183,71.43618990066814,11161.61006234549
5596774.921071988,2549034.8200028315,-1663782.728986205,987660.6731954236,-138879.7361959111,-742411.8203466288,67.41007103601892,11160.642038049908
1267989.3224289091,821814.8920373791,6189221.628075042,582302.598956851,814674.590104621,-281747.98810996895,55.23589821598351,11157.019757995133
-3981920.662408263,-4643620.393148807,1780656.7559804013,21988.54251845561,985156.0224921987,-506243.7634104053,150.08250098816012,11171.190761310138
6124882.509903321,1343453.9547288897,1127203.0479925545,650332.2887537533,-196754.36533283253,779490.3485383384,94.78200823015392,11165.827732190073
3561673.281935394,-5131932.68617241,1251955.006117549,-210316.41972775405,5972.240679847918,-626586.440367487,156.58593718497193,11171.607723405194
80001.87520414684,-5687243.555663869,-2870278.9826990007,-654144.8353087195,-757253.0637101227,-145446.46303061448,77.92746529578021,11162.993154867107
6050816.450061753,-1869216.6338064414,695190.9547479682,-771844.6771275427,-55019.88185339068,-574630.6646480476,53.268494243386975,11156.303409931457
-2332265.1185984956,-5343139.41661292,-2569249.2271490665,974218.6014363054,526548.9025029164,427023.39308599726,121.51585433971678,11168.93077544893
-4312095.043222133,-2507266.3720541727,-3963469.7775794147,-526536.6743637035,280098.91305165336,854608.1134975128,34.40586104786259,11146.192943414108
3677763.194266866,-2850249.975090935,-4351985.060451163,589552.1286554353,205421.34804997582,-141946.13938848823,29.902132688921945,11142.277146689623
