x0 [AU],y0 [AU],z0 [AU],vx0 [km/s],vy0 [km/s],vz0 [km/s],x1 [AU],y1 [AU],z1 [AU],vx1 [km/s],vy1 [km/s],vz1 [km/s],r0 [AU],t0 [AU],n0 [AU],vr0 [km/s],vt0 [km/s],vn0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days],Δv_lambert [km/s],Δv_lowthrust_maximum [km/s],m0_maximum [kg],m1_maximum [kg]
-1.5134978896278235,2.520945707105447,0.07231909621223735,-0.4926737264232266,-0.26880547887170475,0.06711309977614359,-2.7882631728187546,0.2803601763603142,0.12719686148552675,-0.04500876167780943,-0.5924104381510913,0.0035312976937085004,2.941270672984418,-6.225386155719426e-18,-5.895921299298997e-18,0.02477506969953715,0.5646894281480224,-3.476929451105741e-18,1.6781869204449242,2.240702536297026,-0.1792573424926281,-0.48450437354128145,0.34294679899906144,-0.025127494845430535,279.02653094474266,2.82007196072558,4.9272373222022665,3120.3963147754466,2752.0619291837775
-2.7882631728187546,0.2803601763603142,0.12719686148552675,-0.04500876167780943,-0.5924104381510913,0.0035312976937085004,-2.395346322589983,-1.4410989716933293,0.10656942305057739,0.3357011702481876,-0.4895208425006267,-0.04309101271046326,2.8052080833617077,3.50264291161046e-17,1.2921855734953338e-17,-0.014310115720756673,0.5939558960980167,-5.474238592286479e-20,2.2416820017766215,1.673505909700693,-0.006860495454324339,-0.38455129506576946,0.45328722867334503,-0.02887483523446469,183.3650161115078,2.195254183095731,3.9746618538692693,2511.317881546522,2269.3239991772543
-2.395346322589983,-1.4410989716933293,0.10656942305057739,0.3357011702481876,-0.4895208425006267,-0.04309101271046326,-0.8253394161564543,-2.569236147126169,0.02352055659970643,0.5923074731225108,-0.16799246697411613,-0.04711653582949413,2.7974644400403483,-1.7462980669975704e-16,-7.882925817891725e-18,-0.0369137007706787,0.5939866539076044,-6.773549912007506e-18,2.0311263999854408,1.7754441048194423,0.07096848658406912,-0.42242143324631287,0.4503658204092239,0.0005832380756433432,199.6454008864378,2.501445982847283,4.690920058318831,2337.360044822361,2073.912511766395
-0.8253394161564543,-2.569236147126169,0.02352055659970643,0.5923074731225108,-0.16799246697411613,-0.04711653582949413,0.21612498231607918,-2.6178187801178985,-0.021049927640026868,0.6285047068549803,0.0764697309742221,-0.004884410684115696,2.6986501715012934,-1.9722955582994652e-16,-4.376820226491595e-20,-0.021622140291173018,0.6170916161111121,-1.2104282964407599e-17,2.4259991653999555,1.0067117343172742,0.03446456788301916,-0.2650633996207341,0.5735300646870146,0.04116191010477463,98.60367560731531,1.7480118810503136,2.5889545125869984,2036.8669932080747,1906.7741116572342
0.9286552862188752,2.4753194612435054,-0.005833144534121162,-0.5720753888654696,0.2623127881054232,0.017601645988287666,-1.504911428483123,2.3309441462064946,0.18834052501518597,-0.5137052483095297,-0.3081201845304441,0.04813180460416427,2.643792938451923,-7.631266368386311e-17,1.9071534475603948e-18,0.04461183048197996,0.6280110284634841,-1.593095076030953e-18,1.6533779078326845,2.2323081495824573,0.1291239438485178,-0.4690351219676907,0.37392015220567093,0.036572872535875094,256.0427724123874,2.6030223283697804,4.309768416929984,3248.6147746186825,2910.602673586089
-1.504911428483123,2.3309441462064946,0.18834052501518597,-0.5137052483095297,-0.3081201845304441,0.04813180460416427,-2.492065822818754,1.2825740508534578,0.25615387188456185,-0.3044883480131893,-0.5091460647875149,-0.0010625228634271453,2.780922719831753,-2.8547449236364846e-16,4.782566681563212e-18,0.022990616562840994,0.6005158053043603,-7.916967340814763e-19,2.4409851160234535,1.4008119801902184,-0.017903261516825152,-0.2620580411790675,0.5316582408618604,-0.024679876343103282,140.38318116212758,1.3253306280538788,2.320527415788627,3226.409642429309,3041.080766283044
-2.492065822818754,1.2825740508534578,0.25615387188456185,-0.3044883480131893,-0.5091460647875149,-0.0010625228634271453,-2.8561409170521057,0.21189602153030224,0.2218862149467099,-0.09316299841217238,-0.5730465768727458,-0.02232027812743146,2.814427662468058,4.7080197884888533e-17,-8.639613127687587e-18,0.037490857129235826,0.5920628631749875,-3.9635025587024235e-19,2.645760136460619,1.1187123374318004,-0.01050527375924593,-0.18068461221385032,0.5521866243591028,-0.0017091349957501863,111.39048812301911,0.9806370473786921,1.889410879998134,3127.07702644554,2980.0263363726262
-2.8561409170521057,0.21189602153030224,0.2218862149467099,-0.09316299841217238,-0.5730465768727458,-0.02232027812743146,-2.7332205261272553,-1.1765202444856608,0.16155726869279552,0.20773285133102487,-0.5187679522682378,-0.03977978511541659,2.8725727761682545,-2.802091477361884e-17,1.8361972317677697e-17,0.04863507760645012,0.5789598842585026,3.7815699094153202e-19,2.643278671574028,1.3760432690113382,0.019438811842748177,-0.24788431943088535,0.5023991485921099,0.0020041957831176314,140.51353998237758,1.430252847416712,2.7025313822539765,2785.8395615330332,2600.3704343940435
-2.7332205261272553,-1.1765202444856608,0.16155726869279552,0.20773285133102487,-0.5187679522682378,-0.03977978511541659,-1.9671392493839606,-2.2487763527383753,0.0892053366256323,0.42271937749246447,-0.36063680636099993,-0.04941840305815933,2.9800662880539126,-2.5159881477868187e-16,1.61679145215658e-17,0.012125432087692994,0.5600968943167012,2.953769697655134e-18,2.6968420404736957,1.288535468715571,0.03617813953631386,-0.24800544905584773,0.4996859448284899,0.00010271398898947958,134.9343225177435,1.3440925677799902,2.6315607021696077,2744.7721633629385,2566.676684111319
-1.9671392493839606,-2.2487763527383753,0.0892053366256323,0.42271937749246447,-0.36063680636099993,-0.04941840305815933,-1.1777398194742803,-2.752118572411903,0.05829098875643432,0.5087056922923301,-0.21483334286226902,0.024406892101149748,2.9890783701978596,-3.348569340451992e-17,1.7994186205537518e-17,-0.008351986484559192,0.5577840093552866,6.865929709042715e-18,2.8473248952429127,0.9243039817621747,0.055033158991346774,-0.1724295932143427,0.5196819559494424,0.07569176310888234,100.9650935395766,2.633884329298804,3.0003988206902656,1808.3985117928937,1675.2338549464803
-1.1777398194742803,-2.752118572411903,0.05829098875643432,0.5087056922923301,-0.21483334286226902,0.024406892101149748,0.8456716436001596,-2.7257660293468398,0.20753265820951808,0.5449993468453709,0.20696422284250363,-0.012023632908196403,2.994098455021151,6.854522262819177e-17,-5.620213932566663e-18,-0.0021553785105004803,0.552743970841392,-9.110954044968222e-19,2.1768647645713295,1.8553628002920173,0.08318326643330722,-0.4048492063762205,0.41902834516070375,-0.022702673750462764,209.34140641652647,2.397857211675213,4.565388402629152,2514.590741867106,2238.3188016589347
0.8456716436001596,-2.7257660293468398,0.20753265820951808,0.5449993468453709,0.20696422284250363,-0.012023632908196403,1.743476295261528,-2.1317232823893533,0.1595869634369787,0.4378912872582456,0.41436321157717637,-0.03847728427305197,2.8614735329466425,-1.8480192848815349e-16,2.088754166540469e-17,-0.03695328640569765,0.5819256825152263,-4.186430013664703e-18,2.5574609702918027,1.0337931121101223,-0.009323653067015101,-0.268089222411979,0.5412455473104308,-0.010371996598396216,105.76172455612688,0.9343709838149324,1.78830848956895,3132.9098868897254,2993.2898594688627
-0.5567764451878388,-2.9063440567938312,0.23347371114447732,0.5559970624475863,-0.09351322391498254,0.004039774017070508,1.596910080430291,-2.260953936508446,0.17168314501030854,0.4635588697707526,0.3806164450046715,-0.03593234830732001,2.9683911063356203,-5.3021920091115575e-17,4.4721724570530374e-17,-0.012411196185342446,0.5636840768379722,1.0299259878738126e-18,1.9276676873821914,1.9938910368015412,0.002330377355481815,-0.4624357815529105,0.38365490197044977,-0.0029835783220414688,231.31960773419965,1.070452767377077,2.263996356100777,5392.813253757136,5090.374194450723
1.596910080430291,-2.260953936508446,0.17168314501030854,0.4635588697707526,0.3806164450046715,-0.03593234830732001,2.6347134393807425,-0.4696677297010607,0.10369340526556173,0.060196323766264756,0.6166757534554765,-0.019795687801003912,2.7733571011093305,-7.087785674738804e-17,-7.864647114421908e-18,-0.04559939148759351,0.5991389931409667,-1.2235491224442222e-18,1.906389898556112,1.8790060522886358,0.08982659081537037,-0.469303409040251,0.4038008396276792,0.03168033663879947,207.32419758765926,1.9309984277985823,3.309917584675079,3382.6145870037394,3108.9017889203024
2.6347134393807425,-0.4696677297010607,0.10369340526556173,0.060196323766264756,0.6166757534554765,-0.019795687801003912,1.9171227904264105,1.7436128618856521,-0.11768759771675782,-0.43325619250647435,0.4721311618218054,-0.03770458963075422,2.678255963546356,-8.848176341327823e-18,-3.676593639528278e-18,-0.04969103847724491,0.617928193437895,3.9041161420189236e-18,1.5756324698732844,2.0573135417017965,-0.11932848517092354,-0.510466669312804,0.38912640957432065,-0.006694421567913638,224.30670387986171,1.8451040608742342,3.5869341007638784,3388.8114388276176,3092.6795408533635
-1.0924195034214783,2.5340293175833453,0.149043022403698,-0.5605051646406959,-0.22040553821890818,0.05421174766479126,-2.209265580839299,1.7406820292799947,0.25229844737639706,-0.39656958056472835,-0.43996864236432803,0.011265153698793402,2.763493943607399,2.3428076542644454e-16,-1.0699148207022342e-18,0.022389251433818327,0.6043031324356712,-6.893135927796369e-19,2.4830839389211303,1.344907736026072,0.00041729751725809813,-0.24606317785274617,0.5384229867906343,-0.02281100571023132,131.0465071129436,1.3612737302929865,2.481772965601713,2821.457639228105,2648.480399844754
-2.209265580839299,1.7406820292799947,0.25229844737639706,-0.39656958056472835,-0.43996864236432803,0.011265153698793402,-2.889103596570206,-0.17908850598446366,0.2159976200624967,0.005207873742877192,-0.5740263839861635,-0.028302423849508762,2.8239126828370713,-6.58727677550293e-17,6.566361204997329e-17,0.040059381798320984,0.5910685138890317,1.263914503788998e-19,2.1691736053922495,1.9288143325095162,-0.002897747188551512,-0.36043736441539725,0.44767803589739497,-0.0019290322035463252,197.59764444487567,2.041995314831598,4.019189463275221,2643.2213384680113,2385.8073075866882
-2.889103596570206,-0.17908850598446366,0.2159976200624967,0.005207873742877192,-0.5740263839861635,-0.028302423849508762,-2.7476984793808588,-1.1227439001136927,0.14585103017018822,0.17812709670656846,-0.5300623572627915,-0.04017961436265671,2.9026965491699794,2.3789087525337108e-17,-4.7801900280371e-17,0.0281263243216269,0.5740586629753653,-1.8631479631367936e-18,2.8149547924605303,0.9526425094048538,-0.013232063875544922,-0.1475794158712925,0.5408602093679982,-0.000562593924183906,96.62809823236599,0.9994647243623469,1.9057266256442558,2689.415835496335,2561.880348654774
-2.7476984793808588,-1.1227439001136927,0.14585103017018822,0.17812709670656846,-0.5300623572627915,-0.04017961436265671,-1.910778575275274,-2.295581485263732,0.0826622549727608,0.43229657132962895,-0.3494136682640344,-0.04984285807138495,2.9718131370993186,9.455531624170507e-17,4.590937926914536e-17,0.03359043209907856,0.5596261693754389,-3.4140342094178284e-18,2.63800229317485,1.401841017812114,0.05820506505072735,-0.2701341444381989,0.48834627512945095,-8.502728252134716e-5,155.9929254432934,1.5669321703211596,3.018871975790686,2779.6854647270834,2573.7859871747496
-1.910778575275274,-2.295581485263732,0.0826622549727608,0.43229657132962895,-0.3494136682640344,-0.04984285807138495,-0.4355550710912383,-2.7988056854380594,-0.010101921795144254,0.5864992843785272,-0.041716812077421575,-0.016264517926659276,2.9879093305543645,-2.5759196690532924e-16,-5.0364952122951274e-17,-0.009383016362775472,0.5580022461045671,8.55731680901073e-18,2.428554537682262,1.4568806465271462,0.05239439755542204,-0.3434677139660964,0.47617364050711825,0.035704776696061445,161.28410598285015,1.9493769106694345,3.332720920074152,2613.410492506652,2400.543887722723
2.5468224190728344,0.5477820389399332,-0.2341104062300923,-0.16195760260785305,0.6140010028570984,-0.012415234485366938,1.5617042924219635,2.028548264918935,-0.2270215912493772,-0.5099303806055175,0.39640214890637965,0.0014897559418856087,2.6155644283371062,-4.8026976694249684e-17,-6.294255057921204e-18,-0.027998544261626748,0.6345058834388868,-3.729294986897352e-18,1.965821934949329,1.6555551208961048,-0.012187071632129764,-0.4136426171619676,0.4954698456138688,-0.0239852756835705,160.20890153079384,1.2509661449902325,2.1115852649766667,4036.5952001787914,3825.0484014158296
1.5617042924219635,2.028548264918935,-0.2270215912493772,-0.5099303806055175,0.39640214890637965,0.0014897559418856087,0.5340753831062757,2.534080273777318,-0.20745570593946666,-0.6214673582023477,0.15450506558243565,-0.001979501174380016,2.5701103406212362,1.8046733343864773e-16,1.1057806796286881e-17,0.002887899505465277,0.6458773383013963,3.180264546275686e-18,2.3429612301512557,1.1226563694054412,-0.0035452723158205506,-0.25550571051789595,0.5866224589233585,-0.026236112631160952,103.17790149802026,0.9584020852534405,1.8176847870833366,3007.975337168956,2871.7716552141765
0.5340753831062757,2.534080273777318,-0.20745570593946666,-0.6214673582023477,0.15450506558243565,-0.001979501174380016,-1.5514626123443123,2.272679178814807,-0.211333198761871,-0.5156347211180118,-0.31197308930066014,0.008283322986138146,2.5980448838914016,-3.852938596564765e-17,-2.1819844689874594e-17,0.02310525143614314,0.63997152935315,-1.5476366625381921e-18,1.9146689094466411,1.98681220341868,-0.05821377641528022,-0.4109517476036088,0.44021875817185485,-0.024517210385969834,210.6173267243285,2.0364768028041227,3.8391786602963154,2981.9262615995294,2703.906745817295
-1.5514626123443123,2.272679178814807,-0.211333198761871,-0.5156347211180118,-0.31197308930066014,0.008283322986138146,-2.591133542996161,1.11262024635859,-0.13792000862020187,-0.2723076561839732,-0.5210333514597142,0.02668000353535617,2.759849381437239,2.838177230527025e-17,-4.325272092760072e-17,0.03232883160005494,0.6018553266004343,9.79729273878182e-19,2.383399182656202,1.5132804501414712,0.017589609377721624,-0.27802418398520146,0.5186775774053867,-0.00389350159106221,158.0659096264134,1.4216667286901377,2.866656308178195,2960.7496962431824,2752.0968558447107
-2.591133542996161,1.11262024635859,-0.13792000862020187,-0.2723076561839732,-0.5210333514597142,0.02668000353535617,-2.652174741586319,-1.281648689643397,0.11297288872978593,0.2302777032380343,-0.5115443364668323,0.03810535128458258,2.8232815621231766,1.5305547526896002e-16,2.7350589407733933e-17,0.043280677851108146,0.5869121045464528,-3.2367761570393313e-18,1.9234955185000762,2.2316001269545294,0.09768807935311374,-0.41479757910656695,0.37960479599114755,-0.0007834566025117442,272.3089391557005,2.9514216788392393,5.60285178514524,2700.2105717467216,2340.809452440396
-2.652174741586319,-1.281648689643397,0.11297288872978593,0.2302777032380343,-0.5115443364668323,0.03810535128458258,-0.5909788680253167,-2.7293759545326033,0.09844577731906974,0.5873591894706385,-0.10343806960861046,-0.021320982006904677,2.9477817248163145,1.830165969887425e-16,-3.128333475182632e-18,0.016686544884031203,0.5620311430839315,-7.282315392356137e-18,1.7221770538055188,2.1976036322155,-0.11439040923166267,-0.4843020163565052,0.3477347653054648,-0.026017800150599145,256.3835491016072,2.1977030641058337,4.518268251588207,3015.0003292900783,2686.9753468742942
2.6253458803964307,-0.9350264926619645,-0.08052083372605684,0.1767838233751888,0.571049459209252,-0.00520907035524478,2.5753915213860825,0.7258912621324354,-0.06631538776170179,-0.19195704244748854,0.591655285361487,0.009725926877808742,2.788045756145007,-3.5809307850288025e-17,-5.71607490697581e-18,-0.024894947194189592,0.5972917051897619,-6.677368783521757e-19,2.183574540369916,1.5478413292680417,0.012115674953392656,-0.37945938812095925,0.4929454801247957,0.0036609952750365515,161.49421353063377,0.8841029999726665,1.7128562903682578,4991.721575101491,4778.44496310407
2.5753915213860825,0.7258912621324354,-0.06631538776170179,-0.19195704244748854,0.591655285361487,0.009725926877808742,0.5542195365564339,2.544228833245935,0.008620967240862224,-0.6189491180928945,0.15704690975146157,0.014624804236624236,2.6765569942598884,-1.1240909412750665e-16,-1.0037630125987823e-17,-0.024483736570533526,0.6216097032210379,5.942935603048826e-19,1.2230615968901992,2.2987882117916896,0.005201849376008143,-0.5533254790061962,0.3190491393907148,-0.0037667606803409638,258.25236634374596,0.8544779142538297,1.5771083009672668,8637.692934389097,8297.302426113107
-0.26068232748481496,-2.8813819450834273,0.006996117117322361,0.5732591357806323,-0.04880031568611931,-0.01752998581146864,1.4446537479256298,-2.4628996244019037,-0.058457852832018764,0.48907510924300795,0.3174054981134033,-0.011263541085925269,2.893158504985576,1.5881508227063953e-17,5.94034557313249e-20,-0.003093096715321407,0.5755912097333336,1.1371848949840691e-19,2.322565396718265,1.6618737513134094,-0.013488680245512894,-0.36020788649611785,0.45859035608827475,0.0035698571822203097,183.31663194735316,0.7360968311398659,1.4444120892463745,6695.328385891929,6453.275082860541
1.4446537479256298,-2.4628996244019037,-0.058457852832018764,0.48907510924300795,0.3174054981134033,-0.011263541085925269,2.6078597165164537,-0.5650017128835626,-0.09179135650994481,0.1275950772626421,0.6105245287583291,-0.021832043735576845,2.8559265277370733,-9.879102210245352e-17,4.16332284564411e-18,-0.02609844803446057,0.5825688380626488,-1.0978473826290617e-18,1.808296780547529,1.9642867694603936,-0.015004349531547728,-0.46151525915737057,0.41950148490293926,-0.0227928019349438,220.18818717244682,2.008891085494309,3.8725630011458283,3091.9689523192214,2801.3045164877963
2.6078597165164537,-0.5650017128835626,-0.09179135650994481,0.1275950772626421,0.6105245287583291,-0.021832043735576845,1.9784777215272515,1.6280803600619547,-0.2229920201755537,-0.4160966531778114,0.4933300621648715,-0.010438538011947949,2.669940989932282,7.404281770407367e-19,-1.5711102695262967e-17,-0.0038178183021275076,0.6240855440997842,-1.987777646553638e-18,1.5956131292549445,2.014767297177295,-0.09734821228582423,-0.5104591703393074,0.3947812534664078,-0.01411153518213246,215.68631212851315,1.553780687221265,3.4574703266015034,3257.8262865113907,2982.969336320545
1.9784777215272515,1.6280803600619547,-0.2229920201755537,-0.4160966531778114,0.4933300621648715,-0.010438538011947949,1.5372230431413163,2.0520393553205127,-0.21374168487094705,-0.51466281221187,0.38794672150546444,0.02632639364807489,2.5719146942426185,7.985498114270043e-17,2.8486422137085784e-17,-0.006893409970519368,0.6454242163075207,-8.084117454778671e-19,2.5000476185480673,0.6076071105798164,0.01346150680011449,-0.15261433305251415,0.6262678118895945,0.023896467126718595,55.522965144074874,0.803542314893354,0.9984516157889293,2916.3021821442117,2843.009019685688
1.5372230431413163,2.0520393553205127,-0.21374168487094705,-0.51466281221187,0.38794672150546444,0.02632639364807489,-0.03581211340561563,2.5988155638577575,-0.16864252794111445,-0.6363919022646749,0.02298593253748145,-0.017720618049640802,2.5728594419439914,-1.0168357627284547e-17,-2.978569296934042e-17,-0.00027076559518847166,0.6450375761838801,1.3689079580763304e-18,2.065354391203308,1.5855706022243372,-0.06198587537032526,-0.36042412911005917,0.5207145525131563,-0.06919413720113357,158.32614308835767,2.629387795750015,3.678947487134864,2333.7886182767506,2124.8599694779145
-0.03581211340561563,2.5988155638577575,-0.16864252794111445,-0.6363919022646749,0.02298593253748145,-0.017720618049640802,-1.5791172818684773,2.255726065771832,-0.21087266565027082,-0.5116293417457415,-0.31776692094910086,0.008823510429963679,2.604527816063069,1.4600309369068927e-18,1.3189044038901803e-17,0.032833278838366155,0.636206729347822,1.5599519012423374e-19,2.286145533709771,1.54896594583351,-0.024936963800211744,-0.3106064392740877,0.5160814176682562,0.0013652618635116977,149.7285256056206,1.692125948432964,3.3467330628389633,2416.159430655106,2218.5666146815042
-1.5791172818684773,2.255726065771832,-0.21087266565027082,-0.5116293417457415,-0.31776692094910086,0.008823510429963679,-2.7454397962323,0.8012657377498285,-0.018055219720096063,-0.20121125706415358,-0.5449552530811346,0.046022221678004974,2.7615898962041063,1.6960497717465148e-16,9.430872055153472e-18,0.03232448525202474,0.6014760023260715,8.709532784571402e-19,2.225752201502503,1.792135015531531,0.11862407765513548,-0.33358987355384495,0.4776641681796403,0.01161815036147321,195.461265784092,2.5828197664480443,4.7745987636852485,2250.4827751106623,1992.5721975309666
-2.7454397962323,0.8012657377498285,-0.018055219720096063,-0.20121125706415358,-0.5449552530811346,0.046022221678004974,-2.891016467447556,-0.2737226672619894,0.036726971814068456,0.024154150841908695,-0.569083076806768,0.04364903491378348,2.8600336445900365,-5.478102023341653e-18,1.0170123726648676e-17,0.04018430992451688,0.5813479714887893,-3.8630720856646464e-18,2.6982633464549135,1.07359808564948,-0.031800121891244114,-0.18289597125876134,0.5411958318858834,-0.0005872021093627315,111.77640993076712,1.3020725075176247,2.5684084326139645,2300.5096673923413,2154.706458011622
-2.891016467447556,-0.2737226672619894,0.036726971814068456,0.024154150841908695,-0.569083076806768,0.04364903491378348,-2.739689346623359,-1.0998733962937357,0.05021565841485228,0.19268218269915727,-0.5292062230341874,-0.00843780153199863,2.904177884373578,-4.716784095126529e-17,7.22197712656588e-18,0.03014415445488822,0.5704695780774431,1.0194101391722781e-17,2.8315729590054968,0.8354187101955547,-0.04910165690007112,-0.1420372771878107,0.5429381053887439,-0.04796323726010606,87.83900310288358,1.6429223519510185,2.3843645890062053,1965.0035991279358,1849.1197151714166
-0.05968544007461931,2.6691348623565587,-0.19175016866818115,-0.6255930200925918,0.016167923563054153,-0.008609936402286866,-1.952719058854901,2.1379804722347076,-0.18197404996438346,-0.45283229576611084,-0.3523622991333771,0.03080597348060497,2.676679172480024,-2.4554866395144447e-18,-8.270404366412779e-18,0.030688817975578393,0.6251082754187662,-1.7333540589779835e-18,2.188532987012911,1.9045939073567484,-0.00567363626405827,-0.34347861410049574,0.46050817642144143,0.010952033877558049,199.79865836988756,1.9796740304125269,4.060726944937204,2644.3202944575105,2384.2731696162605
-1.952719058854901,2.1379804722347076,-0.18197404996438346,-0.45283229576611084,-0.3523622991333771,0.03080597348060497,-2.7890713000073664,0.9178320236484353,-0.0714395230889904,-0.20800884675963924,-0.5269433722813905,0.03648846894682722,2.9012388349345786,-1.4035604560923513e-16,3.85217356608809e-17,0.04319005055441564,0.5729746115444914,-2.178717429142012e-18,2.5580726679101544,1.4431496425908246,0.004613068343830239,-0.2506004490736072,0.5092993734444151,-0.009053696530998785,155.68739299724263,1.5863710926138321,3.194573333413555,2627.258157496736,2421.7776125878618
