start_pos_x,start_pos_y,start_pos_z,rel_dist_x,rel_dist_y,rel_dist_z,tof,delta_v
478558.01,-775708.81,580848.35,719478.56,-750446.44,-82065.11,2.13,27053.66
457660.78,238678.23,13311.6,-77006.98,145460.9,24403.08,789.62,39293.59
343524.11,220475.33,520440.74,-85328.03,-355138.86,-344986.33,970.79,34717.42
-966371.78,443141.64,924568.53,-839381.3,806114.55,641521.55,23.02,23762.48
-438793.35,-880422.58,-769123.99,212535.97,-226601.7,-398872.45,15.98,25237.68
-406634,224613.45,265399.88,626269.46,-149418.93,-167406.66,835.42,38601.46
114210.84,63450.19,696150.83,-198821.11,-162824.77,31076.3,977.97,33548.76
-140972.53,-593928.72,-484331.61,167202.86,302830.19,181526.52,783.82,31985.58
-292046.88,-218386.17,791310.74,-236258.3,475888.16,264706.11,3.44,30179.75
-137250.35,-866281.44,990773.48,-408520.06,844033.04,-904918.68,10.95,24506.25
722596.07,-184529.59,-685829.23,-256499.38,228028.52,873895.81,7.66,28007
328632.29,-464422.68,210017.86,-466344.65,544293.23,-434735.36,955.94,36256.41
905990.23,-722430.61,-405190.27,42764.63,629944.11,-999867.4,27.95,25463.59
79465.99,737625,573817.03,-283932.76,-344470.54,932179.43,15.67,29128.52
483407,-186676.83,140585.43,-635839.47,-889287.21,-16841.68,12.39,38509.41
-849782.86,-832609.47,808471.22,-487797.59,354005.12,201195.79,17.75,23512.57
-986844.76,101064.11,-326813.81,-731722.33,-442856.46,974056.32,19.99,27604.16
-270272.92,-124868.87,357894.72,-943510.29,-939981,-341180.51,19.78,41365.79
534610.14,-84236.71,871951.88,-423430.81,640909.41,395924.76,18.03,27846.58
801800.62,-489983.04,651982.4,903824.36,155767.28,781902.41,31.49,26383.53
91275.16,-446409.58,192632.92,523144.11,223603.44,-635847.41,1.23,40041.12
-360920.96,291297.77,351232.07,-3091.42,-32487.31,95743.37,721.17,37017.11
212022.59,800446.23,-102390.1,222463.08,597017.06,-733297.95,6.55,30867.01
956921.79,432687.99,-375818.59,444437.54,273325.47,-492745.78,0.07,25729.04
128022.68,83007.95,22682.97,-524149.46,-359963.31,-496873.79,874.87,71889.38
-905336.34,-369276.15,35851.19,164680.49,998804.77,-881452.56,17.8,28520.33
-808110.56,-692708.08,413121.26,-32346.96,897151.63,820590.47,1.23,26267.88
369773.02,109391.6,474265.65,-116659.25,52307,-93276.15,983.59,36114.07
256701.29,-351871.49,-281625.27,92802.79,-6357.3,407061.35,741.62,39204.81
741144.12,675083.15,730791.74,-229642.22,565068.64,752641.04,22.64,25326.15
978527.45,30368.6,-501088.28,-843111.56,-846923,172754.34,17.08,26896.96
737069.03,379330.55,976334.52,-625503.64,404410.33,819074.93,19.58,24922.6
675453.43,-408281.56,-780095.41,-904503.59,-77925.19,-451869.95,7.8,26757.81
497106.07,-492241.35,639625.13,98222.19,-512338.28,-244749.74,14.34,28972.56
-139116.77,-444584.41,-197927.83,-44396.55,109321.06,-171992.65,821.86,39686.95
-17706.39,-744551.83,812259.32,-601905.29,258867.38,-40327.13,6.44,26845.43
49817.22,-328286.89,520616.34,-427793.83,394086.94,-82915.73,990.23,35931.13
901200.94,605311.06,-765225.34,-888563.37,705012.8,-440176.33,4.23,24425.37
760133.71,-668535.47,-396473.23,884304.48,-955896.83,271416.83,4.06,27010.62
-559143.34,125324.67,233792.27,377051.09,-168246.16,-440020.14,789.17,35890.96
788786.93,-937413.56,970756.75,883752.73,-881734.19,172495.54,32.45,22562.88
185729.93,-421764.52,80570.03,560683.88,700927.17,788452.45,0.88,41154.75
120692.36,-193981.97,-78731.63,-458615.08,-445569.9,94339.29,858.3,57437.07
37884.07,2306.15,-130224.81,-550166,-680841.61,-750930.93,6.58,76645.37
-143950.85,-891294.55,-9604.07,712435.06,-302617.7,-639736.31,11.64,29683.35
-318805.32,-774310.65,497473.73,495261.01,643641.5,-684195.23,1.42,28478.31
482679.49,-220095.35,179402.52,-161755.15,-141463.37,-289431.14,896.03,37730.25
-584674.36,-227147.08,-146956.96,315281.4,302735.94,-198393.45,949.42,35177.48
-725508.9,346495.79,462312.8,-389597.08,858417.06,36172.8,12,29287.65
-117911.06,-719196.8,-146124.57,-323516.77,118557.23,-29018.55,6.1,32706.02
-893497.07,-100035.11,-472883.51,-776177.05,663560.37,765653.42,3.52,27940.7
-339582.52,-195503.32,-90886.79,546730.8,682595.91,240897.41,995.42,44518.65
378092.12,-218511,-180050.25,319607.37,168427.28,-240971.66,957.36,41082.01
-150315.62,457845.44,-841843.15,895003.14,-281556.33,-688410.53,13.88,28639.4
-791453.04,260234.88,-140900.35,163170.7,-290573.15,374516.59,9.85,30682.46
-757663.87,-503229.04,307149.58,471879.83,-772368.94,-625563.71,11.13,28783.84
-89051.82,88535.08,-655874.38,43947.96,968103.53,608692.76,16.05,34529.87
-969252.87,949389.65,-654632.78,986645.27,-414718.9,895924.73,1.26,22828.16
-898492.6,41891.22,374126.18,791319.1,-749988.85,626744.57,16.87,28581.48
-98546.8,-705618.43,-49777.26,496516.35,645424.36,-623686.47,9.97,33379.23
114143.54,14553.33,-444807.53,-68447.95,301407.89,511366.78,877.19,41654.94
195532.92,499396.82,541472.14,-288159.27,849868.12,811042.37,10.11,32311.24
-398473.49,-108215.73,213203.84,326250.87,-213714.41,-474110.35,794.39,41418.92
473234.17,660592.47,613375.03,591255.72,-488534.33,388612.72,6.46,27933.76
709643.48,-986185.63,-545090.67,620045.66,-929780.72,-277764.62,16.64,24437.89
-96377.77,-223252.67,519447.51,-35438.23,9698.1,-417265.94,719.99,37282.23
-466821.62,-867662.81,963204.68,759486.93,-272366.39,746587.29,9.83,24010.8
-433513.08,-841616.32,-923353.88,475728.81,-555595.51,-960506.44,2.56,24449.75
93592.88,668091.71,581937.69,415865.84,-150885.1,218564.1,8.56,29875.41
36354.49,-191257.16,770472.24,-80839.49,66308.33,585691.7,11.89,31644.13
-424109.69,-429061.25,-520461.99,288220.4,-1447.91,157355.12,924.99,31631.55
-312214.28,61154.81,577436.88,465604.26,-91942.52,-605849.73,954.82,34773.72
-657825.14,-691522.05,-321112.86,207364.6,-932192.43,667938.92,25.04,28116.83
-705354.03,356399.06,-674597.77,-567564.97,720066.81,-353257.03,13.81,27669.48
-183193.72,760080.55,321179.89,-501918.73,-707394.7,400110.24,5.41,30661.01
-919078.12,925831.64,581822.98,42584.62,337064.57,961207.66,31.42,23604.06
-455107.59,-580491.24,448766.43,153921.44,-137248.88,-197926.57,3.43,30317.66
-15572.04,429265.2,-971700.21,339042.98,238957.09,-517056.68,8.3,27350.84
437950.07,911680.02,601449.87,467820.66,-79085.32,-46275.76,16.77,26000.56
708599.18,-57482.73,265839.17,-725219.97,10880.01,-20069.18,992.29,32408.93
822853.94,-2186.62,-666951.55,88482.24,9127.59,-536653.48,14.02,27404.7
-74087.74,-224367.19,74540.32,-197943.63,242504.66,-567516.92,882.43,56724.11
-744780.53,507001.87,-861282.07,-169017.41,-134992.75,814589.66,11.42,25253.39
-291982.23,714072.98,-136425.02,-369803.6,724412.09,-551299.9,16.16,31876.31
935166.31,-921025.85,531913.52,565563.47,790580.36,-792158.71,23.32,23701.07
869709.47,-940913.64,320952.46,330088.93,915478.35,-355992.61,23.36,24543.5
-984727.62,779433.73,284409.41,-709284.26,-768215.1,-685041.71,29.52,24861.93
-664527.02,-541232.86,-499283.34,-860585.88,679585.81,-606613.09,13.45,28320.74
-560332.58,-498888.22,510439.01,-999191.99,427498.12,-758132.28,1.2,29498.54
590666.12,-9900.21,-998160.08,226413.05,-381215.44,972332.73,8.86,26174.67
-653988.06,977272.66,-748401.98,-805853.46,721250.82,302015,19.44,23887.85
243412.41,-99387.81,104666.57,-115309.12,12125.06,370203.34,726.2,53076.28
-929632.84,-154212.13,-41052.14,-615981.43,-21530.05,509081.99,11.64,29040.39
992646.93,-567759.79,-739120.69,769194.26,-919996.86,-335653.65,23.17,24172.72
-231200.95,-529942.12,-451940.12,131165.72,13754.95,-101732.07,865.13,32959.61
83300.18,-109906.03,-53008.13,-66572.21,-100442.38,250810.23,912.44,73456.49
-351656.08,435020.74,-262275.63,149681.45,-453716.52,-26420.6,742.64,35921.8
-350893.01,-638109.02,148973.83,-608073.9,-562263.31,-341747.6,17.11,32727.47
298019.61,160572.19,-221870.68,-475242.86,-64182.72,274960.52,725.15,44380.28
76882.19,608354.39,-268208.8,513208,846609.11,925102.59,4.77,34464.38
-460615.82,-164550.42,-746949.55,-326000.94,296704.16,945923.18,1.38,29753.06
-740518.05,961580.31,-205794.34,-795449.77,683697.75,930049.37,30.08,25428.92
-572006.27,728332.44,785177.32,146245.88,-39888.45,574657.64,10.38,25585.3
270168.13,-800053.48,-60370.91,-157202.96,-248805.45,-674096.18,15.17,30661.33
564833.02,898998.6,-839339.54,-899984.57,520491.76,546466.67,4.28,24196.04
346239.15,-16475.85,374906.55,-544715.43,296461.73,-316083.91,779.47,39513.7
975036.17,828210.05,424500.26,-413900.82,478709.99,807329.33,22.99,24295.54
-444660.79,-665804.92,900052.26,-384688.11,-952676.74,254729.3,13.42,25692.7
592408.28,242418.55,936276.98,172746.03,597047.68,-428655.25,10.89,26475.96
58470.16,-191512.97,472652.16,-269313.03,255615.72,-261131.06,589.57,39408.8
-26536.47,444801.03,23074.17,-876692.82,-944591.61,432981.45,7.52,42240.16
223131.9,-319188.63,-988275.2,510744.92,-376059.55,-845334.26,17.41,27369.41
-553076.91,-221072.49,676726.45,-90837.53,771221.5,-78041.93,11.33,29705.57
96.98,-316125.64,-188470.23,-143011.73,-171486.06,488449.41,929.1,46540.96
406365.34,562573.68,-940518.72,628228.53,-908381.43,-666787.67,11.66,26080.78
-94171.24,384940.5,-255706.2,285131.52,-75484.75,-412631.61,982.07,41113.63
-516137.34,59595.37,-883433.23,-976383.88,-520223.78,903088,21,27867.53
-473496.55,908573.35,31276.1,-695929.14,668652.84,-461037.8,11.08,27853.85
-46893.99,803853.17,280401.69,96589.82,458505.93,-614614.92,8.18,30539.32
460900.71,-441114.7,-230087.48,599512.85,-826161.35,-545840.21,11.3,34257.8
189347.66,404200.35,-132485.41,-342402.79,112141.05,-232069.13,910.45,41378.95
948765.57,799248,823747.24,802644.68,-532283.58,185680.71,4.75,23065.32
-999285.94,-822986.7,465766.03,-684323.04,-257022.77,913100.31,2.65,23969.15
-799194.77,-903067.28,-550445.34,677149.07,-363153.86,436019.74,19.83,24496.89
669065.39,-116838.32,792170.5,128745.51,211563,-608674.92,5.18,27583.26
-579405.59,-491940.35,743175.16,185958.96,967678.53,-474234.86,15.54,27357.27
874045.1,-834623.83,137761.84,-860689.45,-357746.67,-56028,15.35,25570.91
-368261.78,469828.52,623288.74,637385.08,73118.08,-832920.94,4.64,30336.71
170734.54,-83697.25,-533066.35,-214909.98,-234645.92,988751.97,10.9,37505.36
976469.33,862425.1,-672330.09,562095.94,-348919.14,999785.6,20.31,23291.8
-395841.85,618048.99,-870742.98,-534214.83,600418.61,935240.66,24.83,26437.21
283455.62,-30851.34,-223874.26,-608476.3,-115439.46,69083.32,985.63,46894.39
-69620.55,-291127.06,-421465.67,68603.64,112773.59,-50079.78,900.53,39270.11
-695991.4,-489923.74,-507043.66,997036.34,964355.79,-751627.6,22.75,28345.98
644663.98,-801884.5,919758.73,-282437.36,-55102.72,412455.53,14.6,24001.61
-789333.57,-384393.31,506705.52,-650138.21,716117.47,849488.54,3.07,27963.72
-758828.1,673803.16,-523559.93,947125.81,501074.17,-215093.93,23.05,26400.15
63132.75,-105967.62,-298504.49,-184039.26,79848.34,575170.28,0.27,49453.65
-152666.43,225284.77,-346823.6,262130.75,469897.65,-32987.05,922.43,42524.71
-302177.68,604209.7,-938288.16,-524454.43,-577478,-731356.35,20.41,26234.44
771057.31,-898395.5,866037.4,600936.79,-762809.51,352958.82,21.79,23286.61
-538934.53,-215136.98,-376341.53,831250.37,-996404.82,594264.2,13.55,33925.83
492764.61,-620194.85,533724.27,580804.05,60691.6,94990.44,8.06,28849.31
337421.65,-2434.12,123199.91,-806786.23,953239.56,-432256.52,3.16,47062.54
924834.26,-86031.04,536175.87,563204.8,-178145.7,128128.43,6.39,27213.72
100822.64,52564.01,68534.06,47934.51,149010.76,355369.39,685.5,77491.05
621959.04,291373.39,-284545.24,398060.63,-573632.93,229854.75,1.62,32641.86
667395.06,837995.4,-426668.22,413975.49,352447.32,964231.46,2.6,26198.17
-114473.43,-721669.14,254987.67,992060.83,-575700.39,436416.49,5.27,32046.59
-396602.87,637595.26,-505876.77,-595187.56,737655.46,872473.94,20.45,29652.03
-174371.49,309755.57,-757594.79,120573.63,540603.25,475254.71,6.86,30822.33
-231330.92,-579160.12,-854058.39,-351344.4,472126.6,269296.77,1.07,27291.71
-217115.14,-432071.2,-822816.89,-530757.09,427531.73,-494673.62,5.5,28849.18
344000.08,-437867.14,-435416.89,-336613.96,373953.41,385996.97,745.03,33583.06
979125.56,-468916.04,-977605.29,291930.78,814615.94,-825870.92,36.68,23341.6
-832379.86,-914890.15,10610.98,-889207.93,-825136.45,958242.32,19.23,25361.1
390484.59,-425319.55,-573084.14,165350.84,605972.98,-425100.66,14.33,31278.6
647509.35,-782369.13,607273.91,-269300.16,-348505.8,-334233.78,9.02,25914.17
-143321.47,917127.52,196130.45,-803357.82,304348.5,-602371.95,13.29,28958.25
-332873.51,-887302.63,221789.5,-823303.28,852931.44,-693101.39,21.41,28598.1
324040.51,-530732.38,-93692.28,-899803.09,-247441.09,-130553.53,5.36,35561.54
-556782.13,-216694.54,-204458.88,67448.18,157341.56,25892.02,854.26,35530.94
-210291.28,-401905.49,945232.35,-686610.35,-900592.24,-896099.82,5.09,27516.99
-426296.14,91111.14,-446573.64,297286.91,-180241.5,-16902.27,773.83,35741.4
618789.31,927066.31,486750.38,596614.42,-751897.35,421425.85,16.6,25573.52
457442.02,330476.95,-853448.96,-783294.81,74833.29,-639104.7,7.07,27867.55
-458376.55,-9337.12,-799015.65,414629.41,-919685.09,53010.45,16.29,29392.5
205600.04,-308304.54,-213240.21,220556.32,424618.94,-150102.58,899.73,43181.21
654500.53,-38581.4,-979470.69,-505563.34,102605.78,-926561.69,16.13,25978.6
635942.31,901491.87,850573.6,100019.76,363514.49,682405.59,6.08,23862.91
420595.81,-744973.01,-234019.49,-898524.08,550375.91,339394.82,10.09,29946.74
170737.96,360708.91,-3173.71,15521.72,-90900.34,-134581.34,832.59,44694.08
539768.32,16659.9,-685041.63,-114660.83,349558.73,-686348.01,15.92,30206.2
-900595.15,-817138.53,-700435.58,-881393.08,-752591.47,-848883.52,0.34,23420.99
-24314.35,-999525.33,409092.37,456180.48,-477354.71,809718.6,12.03,27132.31
181207.69,-849991.3,-713571.7,-807254.08,593266.05,-988574.92,24.25,26604.7
775491.38,-756549.24,398552.03,-591494.27,796577.49,881818.84,22.59,26256.54
-24839.48,120987.51,777718.58,-663495.25,898061.25,377913.47,12.21,31789.69
78714.4,408426.75,20693.57,-371654.31,-13072.3,-475886.19,895.68,43752.25
-699950.82,-703939.59,-914853.7,-745834.05,-526416.18,993109.88,19.81,24274.34
556345.27,-148607.46,138955.4,-698191.88,66319.06,79411.09,906.81,36684.82
335808.61,-886206.25,660910.44,-810561.26,-201039.85,-924392.43,14.56,26237.39
-365620.53,-998697.11,-649281.44,-233078.09,323541.5,-357582.79,16.83,25265.5
227978.6,-947116.99,-44892.45,-723171.49,-434086.8,-556877.78,5.71,28539.79
-758383.86,882695.41,-877937.97,885974.37,968922.88,844256.96,5.57,23320.85
-683216.7,789576.01,-763039.67,-797960.79,819205.13,576949.32,8.2,24781.48
810218.62,-997374.61,-694044.58,9647.24,-685649.91,-973232.5,37.72,23345.7
71711.24,-489080.87,-692069.58,-451505.4,-869953.81,279471.3,2.21,30525.5
781436.55,-818056.92,430428.44,410792.66,664169.03,-713826.61,19.01,25637.62
809288.62,755871.84,-765241.16,26817.4,-896669.7,519176.61,18.11,24307.98
790560.98,-122966.45,521441.26,-547034.96,353653.67,-72292.64,5.09,28837.19
668226.26,160201.95,408212.71,-860049.59,24393.04,102447.19,2.36,31497.39
373060.15,587363,-842812.78,83814.84,-659364.19,-968083.78,26.19,26987.85
-309233.07,-826371.24,165496.26,-660771.28,311039.42,-364384.82,14.6,29773.27
81585.39,109426.19,72034.75,-57679.72,152201.36,-439107.16,492.67,71870.84
871744.87,436841.82,278750.21,918071.97,362604.3,469306,16.95,28011.76
-578996.74,742391.64,-678288.28,-798456.62,-986986.36,360117.68,7.24,26162.97
-960528.08,940995.04,577287.3,717006.98,-121545.08,-503152.96,16.41,23309.28
-757239.09,-387795.07,-528011.77,-715649.53,859323.28,-630527.9,26.52,28197.67
519965.69,-766923.26,859307.44,-861466.75,327119.67,462581.58,22.8,25093.26
-850491.3,554245,-840193.94,-625084.59,442711.41,-631084.95,26.75,24574.76
-412363.05,280673.22,-521473.84,-719790.81,541624.57,446325.59,19.34,33217.56
-888528.66,239815.73,702539.23,-125885.46,789199.89,899919.48,3.45,26161.04
-672477.66,541528.56,465255.34,-841606.17,389501.88,-362404,0.1,27718.7
415293.83,568436.12,102794.17,-773801.11,-804672.12,767403.94,0.16,32996.46
-243118.31,-915842.32,866919.07,-292084.16,-738707.75,-236343.85,26.63,24893.18
-702269.8,-480643.79,-24262.89,-561951.45,751620.07,278192.55,11.43,30570.26
308822.45,-228628.63,-482065.92,14099.21,-165968.27,316745.88,920.84,35961
328593.3,-508188.15,416813.3,-246945.61,863764.39,-56833.54,0.98,32792.33
-30361.23,799737.68,-439523.01,206160.22,-327544.39,-490379.46,4.95,29493.32
-423170.78,-543308.26,507588.14,-865327.91,625141.39,439326.19,4.72,30471.04
-146226.47,-825537.26,289564.89,202920.55,-424642.31,897306.64,7.02,29936.63
-391335.87,-374185.88,122846.3,758328.32,785763.94,-633457.2,11.13,37867.93
-885422.67,-887930.63,418602.99,925103.59,876493.52,287535.55,12.25,24520.63
787603.88,-100684.52,-728100.48,875004.79,983243.34,-260009.57,27.38,27183.75
-665446.62,812534.96,108411.1,954439.35,336300.71,28712.24,13.68,27448.03
-860300.27,-438400.47,-936947.83,230065.12,884745.44,-967721.86,28.46,24321.03
252180.97,-409124.44,11039.35,-552687.15,43211.66,-174088.31,879.15,40722.64
-897702.24,-432071.1,-885828.49,284060.91,52442.42,-665250.2,0.95,24253.39
-567313.82,-425423.23,-673140.18,931575.26,-868554.8,455895.56,11.5,28522.11
860796.61,803034.41,604532,-614394.23,558999.91,85875,6.73,24489.96
512740.36,56791.08,111924.26,-562193.41,-93986.47,101316.16,839.91,38861.47
-541589.4,735664.47,505066.36,208739.39,754010.33,972436.74,19.81,27612.07
317186.06,737646.76,584523,173084.45,823106.29,930593.42,0.98,28162.68
20091.52,-749417.39,-12062.08,-315257.15,359129.26,249312.88,990.18,32607.6
781074.93,-799121.64,56584.47,447341.85,496690.74,-52534.06,6.86,26643.75
-576874.38,840009.69,416834.19,-45097.69,-991568.1,-268526.97,5.08,26849.45
174676.53,606562.3,69089.58,-8505.89,-324495.15,-178758.97,820.48,35432.8
-976145.58,575252.82,-552279.02,974537.3,709862.33,210507.53,21.01,25124.16
574301.81,-58252.1,-205238.25,-541496.3,31088.87,132948.86,550.47,36072.95
946464.88,-54727.15,-934835.7,942209.09,-358707.44,-512537.94,8.67,24423.72
-554163.85,688962.38,931976.09,776265.88,374662.09,384933.21,24.63,24888.56
887734.1,632990.48,457733.53,256896.58,205257.96,-80175.43,8.09,25919.75
914533.48,-24228.99,222087.52,563503.62,866445.78,523570.62,9.52,29063.75
463645.63,-948406.71,536641.57,768707.13,-438258.56,826146.1,32,25927.56
54578.53,193351.11,171717.28,17020.39,-36030.03,-252621.39,717.47,54921.54
-170769.82,286209.61,377649.89,148505.12,-9610.39,-646582.86,798.37,39783.87
-545024.09,-879873.6,-849229.6,497139.13,-812231.37,-954502.75,15.81,24371.21
-60557.43,43474.12,289995.36,369412.52,-547181.59,-319635.24,804.87,51599.11
-727955.45,614805.13,-777024.66,-610289.56,535275.88,892122.83,23.28,25440.85
550654.85,-262689.09,-346075.53,-145491.65,-140166.24,-48597.83,823.26,33712.96
-244560.62,105920.48,-287877.53,-220126.59,101925.67,-288947.86,845.91,45078.98
527979.24,568107.73,-817288.35,-871306.33,909174.85,496063.39,4.83,26537.68
285813.32,964405.53,-783205.18,512587.38,551784.08,316214.76,26.16,24985.41
-329190.25,-337597.73,658395.39,-406891.74,-463194.63,639281.75,17.83,31353.22
-967008.82,643513.64,-370272.43,-801807.9,860612.72,492963.42,0.02,23039.42
640633.53,-870330.02,-512297.91,974106.74,-103403.74,-715339.29,29.01,25798.75
-167994.35,700962.34,289902.9,151514.27,-165230.09,66928.27,905.37,32032.97
654842.75,-776124.8,-567541.77,-672091.67,668004.33,160063.05,4.82,26114.7
243786.81,-105107.69,271355.38,-735072.78,177423.07,-260978.74,903.25,45825.73
-95593.58,-569303.93,-496742.01,-372934.36,825791.33,-158800.26,13.84,32328.65
126967.72,-532033.97,961678.17,940046.79,-593715.86,669347.44,29.73,26825.11
456472.34,855609.06,840874.68,-396699.32,-968826.98,-843018.89,4.09,24847.59
-619672.79,703751.14,-423193.7,-270525.25,433884.64,819654.1,5.16,27780.45
338462.5,-61204.5,463209.64,802450.05,-69390.07,563908.6,4.79,37127.37
123907.08,-102986.55,342002.46,-218942.03,-414322,-596681.85,971.16,45920.69
-615975.08,-207641.11,486398.93,-754713.09,-807347.73,7728.38,3.29,31267.83
-953357.42,573458.34,-870460.6,391332.24,-755897.4,698403.68,8.28,23707.47
-668145.08,-958187.24,480835.54,-683467.3,-302271.65,-949928.34,3.94,25045.91
-667306.76,405010.8,-226532,170151.13,945712.16,344054.01,6.22,31273.25
-860038.6,548841.73,-403990.23,-966114.54,-707021.1,659946.97,16.42,26926.57
249367.44,179464.09,-489410.57,225640.99,12275.97,564863.21,895.63,37143.05
516251.46,-166091.39,310836.95,-377476.04,202332.15,-509437.83,889.54,35712.44
-467982.84,-950402.06,157102.89,864570.37,749847.81,144402.56,3.87,27213.05
-6285.29,913617.78,381209.1,-565543.16,731440.76,987727.32,15.08,28350.04
666334.85,690429.57,893616.61,-56563.52,712338.17,198658.29,13.09,24623.05
736687.21,-993954.31,632216.39,899768.58,-767271.74,611839.68,17.76,23924.87
-788550.6,-978352.36,493682.27,306448.09,409554.09,-238920.09,7.58,24249.55
-183493.91,403721.58,107768.94,224879.75,-156258.57,437804.3,988.39,41795.17
524373.05,-370914.39,454147.37,-126415.58,833257.6,258568.49,13.79,31808.66
525185.13,-922328.29,274581.47,255314.27,-854337.5,703366.45,17.67,26940.2
850220.52,-679964.11,706453.98,322245.23,-55589.19,-103468.46,16.12,24754.58
-208120.96,-844144.44,-248289.34,882435.51,304245.31,-932153.46,1.15,29547.96
-393420.4,792305.78,-712428.58,-194088.95,640472.83,156578.84,17.81,26466.77
-242112.41,-35118.18,-155888.95,50477.91,-361498.65,-290183.79,654.38,52422.52
636271.59,-890588.6,979154.62,-537089.32,-876759.57,132096.44,15.24,23265.9
29559.95,457853.26,11127.51,-34387.42,-400936.55,282385.18,723.23,41678.04
479547.26,-801587.93,-688629,404808.17,-20751.77,-640083.5,20.8,26186.04
630880.03,961429.67,902274.74,-589148.79,-365703.47,915920.21,27.77,23331.91
860274.08,612667.36,149412.09,599964.28,564790.08,475838.84,19.56,27314.52
241193.76,-50012.02,430658.62,-234139.48,210850.84,37467.57,966.11,40085.65
732167.71,448207.3,-888439.08,-361516.37,-399733.79,-113102.02,4.6,25335.15
105006.72,377866.37,349334.84,68610.06,-84472.79,-125176.14,715.72,38960.1
-942801.99,477355.05,511560.76,588166.75,-325336.96,-889832.13,7.03,26008.38
262262.14,-413201.31,409781.9,421242.75,-984577.09,434622.31,21.39,35322.83
-967878.23,-956422.15,961306.5,-759717.85,-711279.79,750641.25,44.45,21857.55
265025.65,-134953.24,-318927.76,-264582.99,266829.71,725428.17,922.38,42756.53
247007.88,-820244.51,206088.88,-496326.91,-958343.4,-424270.85,23.25,30060.78
389411.3,762904.97,-392497.92,912806.55,509398.65,-422088.08,3.69,29020.12
273979.69,676656.9,-384511.76,-197175.82,262452,-994809.4,0.1,30378.32
75171.65,-351068.4,314383.5,-152785.71,-233590.7,-111117.12,895.33,40872.14
90035.98,6614.13,18848.1,-30823.88,13027.3,-160689.53,425.88,92973.59
-78122.68,10292.61,49942.86,194184.31,180025.24,-633424.65,0.22,92298.82
2489.13,34490.98,-225450.08,-315502.64,-521996.45,-63481.42,795.53,59120.06
43204.2,643328.02,781366.17,-808497.32,604450.35,776567.17,25.91,28033.08
-917611.77,377483.03,-295288.99,216500.61,248141.24,-972191.77,4.28,27685.58
285263.9,794458.56,366930.89,853198.85,183117.85,876031.81,20.12,29408.32
-140334.45,833222.22,662487.42,541288.4,638851.99,980577.76,33.15,27231.64
236680.69,373976.46,-316711.39,199733.31,-150853.63,277389.72,932.41,38273.31
-136752.19,77740.54,-425646.15,62606.31,-468617.6,577456.85,858.86,41914.23
-309047.69,436057.32,534211.73,694216.43,760144.72,552432.47,21.91,32461.55
846222.56,580470.68,408974.52,-808206.59,364610.02,-507248.34,7.8,26819.1
-19724.78,-759786.8,167046.77,481345.35,72845.28,-643475.51,1.36,31886.42
458912.15,65202.19,795311.73,-519977.58,-985573.94,-588935.37,15.06,29402.01
-130771.71,147651.14,167558.55,-975106.32,-203330.38,-832115.05,1.64,55439.85
-266945.7,-274223.86,662170.01,30243.86,22212.38,-416225.32,888.12,32285.79
257160.8,-247206.27,337297.56,-888629.63,205803.81,-824623.53,0.63,40138.02
-117617.02,-333444.92,405947.54,-245069.7,141437.29,299606.38,7.95,38450.94
486844.07,-293738.87,-501634.54,-120417.13,149715.38,149781.75,798.75,32425.16
-353295.39,19866.91,239052.84,-309801.2,-835694.74,158863.91,8.17,43179.9
2838.07,924697.93,-739394.51,351409.28,-651265.97,154580.6,15.34,25919.14
255249.63,85125.21,675746.16,-726505.49,-799919.19,-205728.97,13.86,33081.8
140653.03,-557686.22,282133.03,990825.07,39024.55,-717616.62,3.17,35214.34
189148.08,5326.48,-134052.5,-31328.42,236907.5,578701.94,644.97,58632.59
-726759.64,848363.42,428113.35,894904.6,264507.88,358796.39,22.29,25791.2
926578.62,932747.35,-315687.4,-400529.95,-504093.95,881817.43,0.74,24043.66
-64716.97,-57367.65,510936.27,251623.7,142180.18,-725801.53,851.52,39222.55
15660.17,731153,-595861.89,-318163.16,321702.79,283762.55,11.86,29039.16
88453.34,-436909.85,-551676.34,839162.16,898761.64,-634002.18,17.46,33504.85
5623.52,352935.39,-765793.35,363297.72,-300449.8,108365.69,2.68,30667.95
-439602.49,-481816.98,827702.71,833745.91,329144.6,-579613.01,1.69,27383.34
337040.29,407887.15,-37963.83,-275846.01,-22890.84,101126.19,632.98,38766.08
115771.68,-57608.14,-120273.7,-292222.89,-587571.39,-386224.89,922.43,67187.63
-597436.07,376963.34,216715.31,215229.18,373591.22,271198.87,4.75,32795.43
199130.89,-53160.03,121237.57,-207082.88,372050.28,254663.14,714.59,57740.21
-59190.81,170549.97,209061.39,10231.96,-173054.56,-740463.43,885.22,53722.65
10234.54,-390752.77,-297265.1,-373768.3,358790.91,480400.89,910.14,40291.18
-498673.06,822680.28,657344.46,-690945.08,-840263.95,530464.6,4.97,26095.26
284241.19,923092.72,-356083.89,195425.41,223840.51,-877577.58,21.25,27806.36
-772592.52,98267.97,-949304.99,478630.35,626039.53,528310.82,3.89,25405.16
600399.49,568603.13,542192.88,-941451.83,-138825.76,989723.01,24.33,28374.14
-418013.89,-230471.89,6048.63,-221597.8,623009.77,912998.74,9.8,40839.91
-14587.41,181858.75,-481108.93,368333.14,41461.46,-25814.01,915.32,39361.93
-615856.9,-308282.37,803753.95,-260891.3,482756.03,-836256.81,17.49,27418.42
