r0 [AU],vr0 [km/s],vt0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
2.989659899,5.969675002,522.1487629,2.98982644,0.027618045,2.54E-05,0.204849267,522.7003026,0.884779795,2.725945909,2663.280148,2659.678005
2.990078488,4.387071271,522.3578408,2.990161193,0.027582786,-1.67E-05,-1.188339769,521.2576875,-0.68087972,2.725945909,2657.876998,2654.274592
2.990380845,3.373702041,520.647521,2.990422359,0.027488842,-2.43E-05,-1.786416384,519.4406126,-0.925192771,2.725945909,2652.473367,2648.870906
2.990625512,2.823011025,518.8291145,2.990641141,0.027392574,-2.58E-05,-2.224784725,517.6180063,-0.978909199,2.725945909,2647.069673,2643.467205
2.99083115,2.368065496,517.013437,2.990823989,0.027296674,-2.65E-05,-2.635284007,515.8053841,-1.004364378,2.725945909,2641.66597,2638.063498
2.991001354,1.922089639,515.2087122,2.990971164,0.027201391,-2.70E-05,-3.062086816,514.0049516,-1.020811878,2.725945909,2636.262262,2632.659789
2.991135363,1.451747228,513.4166893,2.991080503,0.027106789,-2.73E-05,-3.525923263,512.2175745,-1.033161977,2.725945909,2630.858552,2627.256077
2.991230521,0.940327739,511.6383149,2.991148625,0.027012915,-2.76E-05,-4.037927576,510.444033,-1.043377176,2.725945909,2625.45484,2621.852364
2.991283178,0.378663125,509.8744755,2.991171472,0.026919813,-2.78E-05,-4.604504886,508.6851951,-1.052367904,2.725945909,2620.051126,2616.44865
2.99128912,-0.238637735,508.1261175,2.991144584,0.026827534,-2.80E-05,-5.229584948,506.942021,-1.060595963,2.725945909,2614.647412,2611.044935
2.991243794,-0.914926985,506.3942534,2.991063257,0.026736132,-2.82E-05,-5.915672806,505.215541,-1.068321097,2.725945909,2609.243697,2605.64122
2.991142433,-1.652347276,504.6799474,2.990922622,0.026645664,-2.84E-05,-6.66438376,503.5068346,-1.075701436,2.725945909,2603.839981,2600.237504
2.990980133,-2.452270181,502.9842996,2.990717713,0.026556189,-2.86E-05,-7.476747839,501.8170142,-1.082837874,2.725945909,2598.436265,2594.833788
2.9907519,-3.315554484,501.3084343,2.990443497,0.026467765,-2.88E-05,-8.35339932,500.1472137,-1.089796252,2.725945909,2593.032549,2589.430072
2.990452689,-4.242710065,499.6534915,2.990094907,0.026380454,-2.90E-05,-9.294699716,498.4985815,-1.096620115,2.725945909,2587.628833,2584.026355
2.990077424,-5.234004916,498.0206221,2.989666854,0.026294316,-2.92E-05,-10.300819,496.8722753,-1.103338509,2.725945909,2582.225116,2578.622639
2.989621016,-6.289536306,496.4109837,2.989154246,0.026209414,-2.93E-05,-11.3717905,495.2694595,-1.109970788,2.725945909,2576.8214,2573.218922
2.98907837,-7.40927996,494.8257388,2.988741008,0.01954758,5.89E-06,-9.650064013,493.6374383,0.3034005,2.039698859,1812.634788,1809.939224
2.988682756,-5.93572206,493.1203342,2.98840344,0.019480185,7.29E-06,-8.188556123,491.9352086,0.375044477,2.039698859,1808.591443,1805.89588
2.988373052,-4.513571021,491.4065451,2.98814971,0.01941255,8.83E-06,-6.780453122,490.2293265,0.453310923,2.039698859,1804.548098,1801.852536
2.988146115,-3.146055369,489.6923508,2.987976536,0.019345011,1.05E-05,-5.429576948,488.5287595,0.538366365,2.039698859,1800.504755,1797.809193
2.987998588,-1.837135316,487.9872923,2.987880391,0.019277967,1.23E-05,-4.140580618,486.8441903,0.630216192,2.039698859,1796.461412,1793.765851
2.987926858,-0.591620425,486.3027054,2.987857456,0.019211892,1.42E-05,-2.919059699,485.1882287,0.728600992,2.039698859,1792.418071,1789.722511
2.987926996,0.584730123,484.6519158,2.987903558,0.019147339,1.63E-05,-1.771625977,483.5755535,0.832879545,2.039698859,1788.374731,1785.679171
2.987994702,1.685155869,483.0503437,2.988014112,0.019084945,1.84E-05,-0.70590397,482.0229203,0.941911479,2.039698859,1784.331392,1781.635833
2.988125246,2.701934268,481.5154492,2.988184067,0.019025424,2.07E-05,0.269598708,480.5489588,1.053962509,2.039698859,1780.288054,1777.592495
2.988313416,3.626560449,480.0664394,2.988407863,0.018969552,2.29E-05,1.145796664,479.1736823,1.166669667,2.039698859,1776.244716,1773.549158
2.988553481,4.450112678,478.7236663,2.98867941,0.01891814,2.51E-05,1.913538745,477.9176654,1.277111358,2.039698859,1772.201379,1769.505822
2.988839182,5.163822388,477.5076912,2.988992108,0.018871991,2.72E-05,2.564313906,476.8009154,1.382014075,2.039698859,1768.158043,1765.462485
2.989163762,5.759816893,476.4380721,2.989338903,0.018831853,2.91E-05,3.091075247,475.8415587,1.47808897,2.039698859,1764.114706,1761.419147
2.989520047,6.23193901,475.5320286,2.989712402,0.018798361,3.08E-05,3.489045894,475.0545543,1.562439488,2.039698859,1760.071368,1757.375809
2.989900564,6.576495338,474.8032188,2.990105024,0.018772002,3.22E-05,3.756341775,474.450685,1.632939418,2.039698859,1756.028029,1753.33247
2.990297711,6.792773587,474.2608729,2.990509178,0.018753077,3.33E-05,3.894274125,474.0360295,1.688475168,2.039698859,1751.98469,1749.289129
2.990703935,6.883216412,473.9094523,2.990917448,0.018741701,3.41E-05,3.907277048,473.811995,1.728989128,2.039698859,1747.941349,1745.245787
2.991111921,6.853232033,473.7488611,2.991322765,0.018737818,3.47E-05,3.802507824,473.775834,1.755334349,2.039698859,1743.898006,1741.202444
2.991514748,6.710717463,473.7750911,2.99171855,0.018741228,3.50E-05,3.589238705,473.9214714,1.769012514,2.039698859,1739.854663,1737.159101
2.991906022,6.465421541,473.9811107,2.992098815,0.018751623,3.50E-05,3.278172304,474.2404486,1.771882995,2.039698859,1735.811319,1733.115756
2.992279967,6.128272043,474.3578144,2.992458226,0.018768625,3.49E-05,2.880789119,474.7228315,1.765907542,2.039698859,1731.767974,1729.072411
2.992631472,5.710762962,474.8948936,2.992792134,0.01879182,3.47E-05,2.408800838,475.357974,1.752964314,2.039698859,1727.724629,1725.029064
2.992956115,5.224460685,475.5815421,2.99309657,0.018820779,3.43E-05,1.873739089,476.1350993,1.734737122,2.039698859,1723.681282,1720.985718
2.99325015,4.680643633,476.4069779,2.993368234,0.018855083,3.39E-05,1.286670735,477.0437075,1.712664514,2.039698859,1719.637936,1716.942371
2.993510487,4.090059076,477.3608022,2.993604453,0.018894328,3.34E-05,0.658016431,478.0738451,1.687928554,2.039698859,1715.594588,1712.899024
2.993734654,3.462773991,478.4332292,2.993803145,0.018938139,3.29E-05,-0.002548874,479.216263,1.661468705,2.039698859,1711.551241,1708.855676
2.993920752,2.808100399,479.615213,2.993962773,0.018986167,3.24E-05,-0.686131523,480.4624873,1.634010712,2.039698859,1707.507893,1704.812328
2.994067414,2.13457778,480.898495,2.994082297,0.019038099,3.18E-05,-1.384608379,481.8048274,1.606101957,2.039698859,1703.464545,1700.76898
2.994173756,1.4499954,482.2755955,2.994161135,0.019093648,3.12E-05,-2.090586366,483.2363422,1.578146674,2.039698859,1699.421197,1696.725631
2.994239334,0.761438877,483.7397708,2.994199116,0.019152559,3.07E-05,-2.797346107,484.7507842,1.550437109,2.039698859,1695.377848,1692.682282
2.994264108,0.075348737,485.2849524,2.994196447,0.019214599,3.02E-05,-3.498779346,486.3425342,1.523179262,2.039698859,1691.334499,1688.638933
2.994248399,-0.60241727,486.9056804,2.994153676,0.019279562,2.96E-05,-4.189326124,488.0065339,1.496513432,2.039698859,1687.29115,1684.595584
2.994192862,-1.266522905,488.5970363,2.994071662,0.019347259,2.91E-05,-4.863914783,489.7382209,1.470530452,2.039698859,1683.2478,1680.552234
2.994098455,-1.912096342,490.3545802,2.993589984,0.040226405,8.88E-05,-10.48919395,490.6908644,2.166056043,4.229119322,2518.436569,2512.847569
2.993680308,-4.881015272,491.0329242,2.99292847,0.040283969,8.90E-05,-13.45592821,491.4164331,2.170583629,4.229119322,2510.053069,2504.464069
2.992899089,-7.814647175,491.8420885,2.991906698,0.040352281,8.91E-05,-16.38930824,492.2732941,2.173935524,4.229119322,2501.669568,2496.080568
2.991759362,-10.70935394,492.7823726,2.990529526,0.040431369,8.92E-05,-19.28582811,493.2618434,2.175969054,4.229119322,2493.286068,2487.697069
2.990266132,-13.56165755,493.8542212,2.988802237,0.040521274,8.92E-05,-22.14219051,494.3826581,2.176491891,4.229119322,2484.902569,2479.313569
2.988424816,-16.3683026,495.0582828,2.986730505,0.040622057,8.92E-05,-24.95539051,495.63657,2.175238934,4.229119322,2476.519069,2470.93007
2.986241215,-19.12635003,496.3954953,2.984320359,0.040733806,8.90E-05,-27.72284235,497.0247752,2.171835516,4.229119322,2468.13557,2462.546571
2.983721464,-21.83331964,497.8672126,2.981578115,0.040856646,8.88E-05,-30.44257472,498.5489995,2.16573663,4.229119322,2459.752071,2454.163072
2.980871965,-24.48741161,499.4753988,2.978510295,0.04099076,8.84E-05,-33.11354025,500.2117556,2.156121701,4.229119322,2451.368573,2445.779574
2.97769928,-27.08786201,501.2229342,2.975123476,0.041136418,8.79E-05,-35.73612751,502.0167616,2.14169974,4.229119322,2442.985075,2437.396077
2.974209972,-29.63554213,503.1141217,2.971424079,0.041294024,8.70E-05,-38.31306208,503.9696618,2.120316079,4.229119322,2434.601578,2429.01258
2.970410342,-32.13403999,505.1555797,2.967417987,0.041464212,8.57E-05,-40.85111425,506.0793622,2.088082531,4.229119322,2426.218082,2420.629085
2.966305982,-34.59176346,507.357939,2.963109871,0.041648016,8.37E-05,-43.36460067,508.3607078,2.037235556,4.229119322,2417.834587,2412.245592
2.961900935,-37.02639164,509.7393509,2.95850186,0.041847255,8.03E-05,-45.88335463,510.8404169,1.949918216,4.229119322,2409.451095,2403.862102
2.957195994,-39.47545013,512.3335649,2.953590594,0.04206544,7.36E-05,-48.4733552,513.5718002,1.775366732,4.229119322,2401.067607,2395.478621
2.952184772,-42.02479184,515.2104975,2.948359911,0.042310048,5.64E-05,-51.29226181,516.6696273,1.311018575,4.229119322,2392.684131,2387.095166
2.946843989,-44.87262577,518.5107082,2.942772889,0.042587934,-1.05E-05,-54.3865511,520.0811199,-0.527291512,4.229119322,2384.300704,2378.711919
2.94114618,-47.51943242,521.6827524,2.936915102,0.042795335,-0.000107497,-55.55524369,521.9107718,-2.658694356,4.229119322,2375.917531,2370.328602
2.935262295,-47.88155671,522.9386059,2.93103722,0.042867409,-0.000111754,-55.12934302,522.4836216,-2.71876339,4.229119322,2367.534115,2361.945133
2.929409546,-47.20050681,523.3173172,2.925250975,0.042888149,-0.000108712,-54.20887528,522.6278438,-2.646236078,4.229119322,2359.150638,2353.561646
2.923664446,-46.18025402,523.364259,2.91959342,0.042887101,-0.00010678,-53.1008756,522.5611062,-2.601161831,4.229119322,2350.767149,2345.178154
2.91805413,-45.02677479,523.23141,2.914079081,0.0428733,-0.000105696,-51.91652596,522.3598686,-2.575951206,4.229119322,2342.383656,2336.794659
2.912589344,-43.82232897,522.9774521,2.908713298,0.042850506,-0.000105122,-50.7079168,522.0591994,-2.562712827,4.229119322,2334.000161,2328.411164
2.907273591,-42.60825065,522.6314105,2.903496719,0.042820683,-0.000104869,-49.50409397,521.6786275,-2.557011728,4.229119322,2325.616665,2320.027667
2.902106473,-41.40847986,522.2101508,2.898427245,0.042785011,-0.000104824,-48.32293523,521.2303277,-2.556229487,4.229119322,2317.233168,2311.644169
2.89708524,-40.2382039,521.7245966,2.893501015,0.042744284,-0.000104924,-47.17653406,520.7228931,-2.558921225,4.229119322,2308.84967,2303.26067
2.892205582,-39.10797999,521.1827679,2.888712929,0.042699102,-0.000105133,-46.07365078,520.1630068,-2.56419068,4.229119322,2300.466171,2294.877171
2.887462078,-38.02552941,520.5910051,2.884056981,0.042649948,-0.000105423,-45.02081674,519.5560969,-2.571395336,4.229119322,2292.082672,2286.493672
2.882848478,-36.99663534,519.9545145,2.879526484,0.042597222,-0.000105775,-44.02302254,518.9067469,-2.580081399,4.229119322,2283.699172,2278.110172
2.878357912,-36.02573716,519.2777465,2.875114225,0.04254127,-0.000106176,-43.08417953,518.2189854,-2.589932396,4.229119322,2275.315672,2269.726672
2.873983024,-35.11632253,518.5646533,2.870812575,0.042482405,-0.000106616,-42.20741701,517.4964726,-2.600723572,4.229119322,2266.932172,2261.343172
2.869716073,-34.27117908,517.8188519,2.866613578,0.042420914,-0.000107088,-41.39527444,516.7426157,-2.612290852,4.229119322,2258.548672,2252.959672
2.865549011,-33.49255877,517.0437258,2.862509007,0.042357068,-0.000107587,-40.64982937,515.9606429,-2.624511136,4.229119322,2250.165171,2244.576171
2.861473533,-32.78229017,516.2424898,2.860011112,0.021387136,-1.42E-06,-37.81507659,516.1908668,-0.068771791,2.136600496,3138.201292,3135.377664
2.859381646,-34.53984531,516.5740956,2.857846254,0.021401136,-1.48E-06,-39.58016719,516.5350577,-0.071620446,2.136600496,3133.96585,3131.142222
2.85718056,-36.29642842,516.9449864,2.855572234,0.021416766,-1.54E-06,-41.34442752,516.9187019,-0.074790848,2.136600496,3129.730408,3126.90678
2.854870365,-38.0511142,517.3555119,2.85318918,0.021434042,-1.62E-06,-43.10692096,517.3421665,-0.078347256,2.136600496,3125.494966,3122.671338
2.852451208,-39.80294525,517.8060463,2.85069728,0.021452981,-1.70E-06,-44.86667498,517.8058485,-0.082372224,2.136600496,3121.259524,3118.435897
2.849923296,-41.55092489,518.2969957,2.848096784,0.021473598,-1.79E-06,-46.62267233,518.3101845,-0.086973492,2.136600496,3117.024083,3114.200455
2.847286902,-43.29400706,518.8288104,2.845388007,0.021495914,-1.90E-06,-48.37383826,518.8556655,-0.092294281,2.136600496,3112.788641,3109.965014
2.844542365,-45.03108161,519.4020002,2.842571334,0.021519952,-2.03E-06,-50.11902164,519.4428572,-0.09852917,2.136600496,3108.5532,3105.729572
2.841690093,-46.76095216,520.0171582,2.839647226,0.021545736,-2.18E-06,-51.85696565,520.0724311,-0.105949499,2.136600496,3104.317759,3101.494131
2.838730575,-48.48230135,520.6749957,2.836616228,0.0215733,-2.36E-06,-53.58626037,520.745211,-0.114945591,2.136600496,3100.082318,3097.258691
2.835664387,-50.19363388,521.3763962,2.83347898,0.021602682,-2.59E-06,-55.30526232,521.462248,-0.126099238,2.136600496,3095.846877,3093.023251
2.832492204,-51.893178,522.1225026,2.830236235,0.021633936,-2.88E-06,-57.01195027,522.2249411,-0.140309562,2.136600496,3091.611437,3088.787811
2.829214824,-53.57870648,522.9148582,2.826888894,0.021667133,-3.26E-06,-58.70365403,523.035235,-0.159008311,2.136600496,3087.375998,3084.552372
2.825833209,-55.24719437,523.7556369,2.823438059,0.021702376,-3.77E-06,-60.37650746,523.8959544,-0.184574611,2.136600496,3083.140559,3080.316934
2.822348549,-56.89409863,524.6480575,2.819885143,0.021739822,-4.51E-06,-62.02413013,524.8115323,-0.221537554,2.136600496,3078.905121,3076.081497
2.818762407,-58.5114891,525.5973574,2.816232131,0.021779738,-5.67E-06,-63.6337866,525.789759,-0.279822721,2.136600496,3074.669685,3071.846061
2.81507708,-60.08235376,526.6130362,2.812482313,0.021822627,-7.71E-06,-65.17271724,526.8458526,-0.384013066,2.136600496,3070.43425,3067.610629
2.811296709,-61.55773504,527.7143325,2.808643212,0.021869533,-1.20E-05,-66.51584899,528.011459,-0.606998244,2.136600496,3066.19882,3063.375207
2.807432374,-62.72071664,528.9355481,2.804742893,0.021921117,-2.01E-05,-67.0111314,529.2652979,-0.988562735,2.136600496,3061.963407,3059.139834
2.80352852,-62.64237011,530.1385548,2.800863006,0.02196613,-1.55E-05,-65.99705483,530.2260497,-0.711297475,2.136600496,3057.728052,3054.904463
2.799673143,-61.3574978,530.973226,2.797065494,0.021997399,-8.62E-06,-64.51850276,530.9127482,-0.399868156,2.136600496,3053.49266,3050.669046
2.795907428,-59.81818197,531.5972169,2.793364277,0.022021826,-5.61E-06,-62.94876146,531.471461,-0.263036394,2.136600496,3049.257237,3046.433616
2.792239462,-58.22181428,532.1145721,2.789762501,0.022042425,-4.06E-06,-61.35090545,531.9497707,-0.191403937,2.136600496,3045.021804,3042.198181
2.788671378,-56.60647814,532.5590743,2.786261215,0.02206024,-3.12E-06,-59.74198213,532.3658789,-0.147852656,2.136600496,3040.786369,3037.962744
2.785203936,-54.98399399,532.9447478,2.782860805,0.022075734,-2.50E-06,-58.12871312,532.7284564,-0.11868833,2.136600496,3036.550932,3033.727306
2.781837404,-53.35949679,533.2786562,2.779561362,0.022089149,-2.06E-06,-56.51457168,533.042293,-0.097882465,2.136600496,3032.315493,3029.491867
2.778571812,-51.73584674,533.564854,2.776362814,0.022100627,-1.73E-06,-54.90175886,533.3103091,-0.082346192,2.136600496,3028.080054,3025.256428
2.775407045,-50.11496566,533.8058784,2.773264972,0.022110261,-1.48E-06,-53.2918992,533.5344111,-0.07032021,2.136600496,3023.844614,3021.020987
2.772342883,-48.49833629,534.0034222,2.770267558,0.022118112,-1.27E-06,-51.68632872,533.7159173,-0.060739702,2.136600496,3019.609174,3016.785547
2.769379022,-46.88721602,534.1586807,2.767370217,0.022124226,-1.11E-06,-50.08622671,533.8557894,-0.052927172,2.136600496,3015.373733,3012.550106
2.766515084,-45.282737,534.272543,2.764572527,0.022128634,-9.72E-07,-48.49268097,533.9547636,-0.046431554,2.136600496,3011.138292,3008.314665
2.763750624,-43.68595663,534.3457028,2.761873997,0.022131365,-8.57E-07,-46.90672219,534.0134301,-0.040940919,2.136600496,3006.902851,3004.079223
2.761085131,-42.09788457,534.3787268,2.759274076,0.022132439,-7.58E-07,-45.32934303,534.0322836,-0.036233278,2.136600496,3002.667409,2999.843781
2.968391106,-11.01031801,500.0598531,2.966967177,0.045300546,4.37E-06,-20.41870793,499.760556,0.096595576,4.673123389,5398.992323,5392.816547
2.96671346,-13.67832242,500.0088372,2.965046999,0.045297279,4.40E-06,-23.10390436,499.7394698,0.097227726,4.673123389,5389.728659,5383.552884
2.964671864,-16.3648357,500.0646661,2.962761131,0.045303721,4.43E-06,-25.80900573,499.825798,0.097734737,4.673123389,5380.464996,5374.28922
2.962264091,-19.0655862,500.2288375,2.960107734,0.045320006,4.44E-06,-28.52973364,500.0210362,0.098099898,4.673123389,5371.201333,5365.025557
2.959488504,-21.7761933,500.5028139,2.957085567,0.045346268,4.45E-06,-31.2616992,500.326647,0.098303361,4.673123389,5361.937669,5355.761894
2.956344066,-24.49216036,500.8880247,2.953694001,0.045382635,4.45E-06,-34.00039571,500.7440628,0.09832113,4.673123389,5352.674006,5346.498231
2.952830362,-27.20886691,501.3858693,2.949933041,0.045429236,4.45E-06,-36.74119035,501.2746909,0.098123647,4.673123389,5343.410343,5337.234568
2.948947613,-29.92155946,501.9977227,2.945803337,0.045486195,4.43E-06,-39.47931425,501.9199218,0.097673726,4.673123389,5334.146681,5327.970906
2.944696694,-32.62534068,502.7249447,2.941306213,0.045553636,4.39E-06,-42.20985041,502.6811424,0.096923503,4.673123389,5324.883018,5318.707243
2.940079161,-35.31515565,503.568895,2.93644368,0.045631686,4.35E-06,-44.92771805,503.5597566,0.095809789,4.673123389,5315.619356,5309.443581
2.935097263,-37.98577383,504.5309561,2.931218466,0.045720472,4.28E-06,-47.62765142,504.5572179,0.094246846,4.673123389,5306.355694,5300.179919
2.929753978,-40.6317642,505.612571,2.92563404,0.04582013,4.18E-06,-50.3041696,505.6750808,0.09211477,4.673123389,5297.092032,5290.916257
2.924053034,-43.24745904,506.8153025,2.919694649,0.045930809,4.06E-06,-52.95153118,506.9150842,0.089240161,4.673123389,5287.82837,5281.652596
2.917998952,-45.82689823,508.1409306,2.913405359,0.046052683,3.88E-06,-55.56366198,508.2792903,0.085362071,4.673123389,5278.564709,5272.388935
2.911597085,-48.36373872,509.5916169,2.906772105,0.046185967,3.65E-06,-58.1340318,509.7703283,0.08006654,4.673123389,5269.301048,5263.125275
2.904853685,-50.85109555,511.1702013,2.899801777,0.046330956,3.32E-06,-60.65542473,511.3918568,0.072647844,4.673123389,5260.037388,5253.861615
2.897775992,-53.28123486,512.8807813,2.892502345,0.046488085,2.85E-06,-63.11945861,513.1495223,0.061787619,4.673123389,5250.773729,5244.597956
2.89037239,-55.64490374,514.7299516,2.884883092,0.04665809,2.11E-06,-65.51541988,515.0531725,0.044714857,4.673123389,5241.51007,5235.334299
2.882652713,-57.92960791,516.7298069,2.876955151,0.0468424,8.13E-07,-67.82674516,517.1229259,0.014486355,4.673123389,5232.246414,5226.070646
2.874628999,-60.11390099,518.9068284,2.868733146,0.047044445,-1.96E-06,-70.01575782,519.4107753,-0.051938599,4.673123389,5222.982763,5216.807
2.866318176,-62.13777166,521.3376227,2.860244829,0.047276213,-1.15E-05,-71.86936107,522.1249766,-0.295176876,4.673123389,5213.719121,5207.543396
2.857767449,-63.37037735,524.2051293,2.851667884,0.047526547,-3.20E-05,-71.13750909,524.6290116,-0.666093395,4.673123389,5205.186333,5199.262634
2.849252466,-61.71789453,526.2604788,2.843321852,0.047678439,-1.59E-05,-69.18270652,526.0210704,-0.339687504,4.673123389,5196.17477,5189.999016
2.841002602,-59.66857725,527.4735647,2.835255143,0.047780528,-1.16E-05,-67.19091271,527.0729782,-0.251881249,4.673123389,5186.911135,5180.73537
2.833031724,-57.61798966,528.427861,2.827467193,0.047863053,-9.86E-06,-65.20378982,527.9429449,-0.215495607,4.673123389,5177.647485,5171.471716
2.825338647,-55.58225017,529.2189884,2.819955752,0.047931961,-8.92E-06,-63.23029549,528.6736784,-0.195683568,4.673123389,5168.38383,5162.208059
2.817920918,-53.5673876,529.8780143,2.812717834,0.04798941,-8.34E-06,-61.27623038,529.2829869,-0.183196474,4.673123389,5159.120173,5152.9444
2.810775354,-51.57840357,530.4191849,2.805749796,0.048036455,-7.94E-06,-59.34676402,529.7802914,-0.174565339,4.673123389,5149.856514,5143.680741
2.803898109,-49.6201229,530.8505624,2.799047347,0.048073723,-7.64E-06,-57.44684854,530.1714994,-0.168204566,4.673123389,5140.592854,5134.41708
2.797284685,-47.69729484,531.1774913,2.792605556,0.048101647,-7.42E-06,-55.58130642,530.4608576,-0.163287928,4.673123389,5131.329193,5125.153419
2.790929945,-45.81459171,531.4039947,2.78641886,0.048120563,-7.23E-06,-53.75484903,530.6517743,-0.159341549,4.673123389,5122.065532,5115.889758
2.784828122,-43.97659422,531.5334212,2.780481077,0.048130755,-7.08E-06,-51.97207679,530.7472285,-0.15607377,4.673123389,5112.80187,5106.626096
2.778972835,-42.18777665,531.5687747,2.774785419,0.048132486,-6.96E-06,-50.23747323,530.7499906,-0.153295677,4.673123389,5103.538209,5097.362434
2.773357101,-40.45249093,531.5128974,2.769801564,0.043149956,3.49E-05,-47.10868171,531.06602,0.860531224,4.188367628,3386.465319,3380.930174
2.768577202,-38.02439298,531.8272254,2.765217143,0.043173629,3.55E-05,-44.72283288,531.3345001,0.876528565,4.188367628,3378.162601,3372.627456
2.764091268,-35.62757217,532.0189803,2.760924144,0.043187354,3.62E-05,-42.36836003,531.4806101,0.893030331,4.188367628,3369.859883,3364.324738
2.759895056,-33.26913988,532.0887773,2.756917742,0.043191185,3.69E-05,-40.05246031,531.5050509,0.910140436,4.188367628,3361.557166,3356.022021
2.755983451,-30.95632772,532.0375899,2.75319223,0.043185205,3.76E-05,-37.78247917,531.408882,0.927989794,4.188367628,3353.254448,3347.719303
2.752350447,-28.6965024,531.8667535,2.749740999,0.043169526,3.84E-05,-35.56593493,531.1935243,0.946744754,4.188367628,3344.951731,3339.416586
2.748989133,-26.4971958,531.5779686,2.746556516,0.04314429,3.92E-05,-33.41056227,530.8607656,0.96661841,4.188367628,3336.649014,3331.113869
2.745891666,-24.36615627,531.1733073,2.7436303,0.043109668,4.00E-05,-31.32438252,530.4127698,0.987886094,4.188367628,3328.346297,3322.811152
2.743049242,-22.31143011,530.6552252,2.740952877,0.043065863,4.10E-05,-29.31581314,529.8520922,1.010907458,4.188367628,3320.04358,3314.508435
2.740452053,-20.34148769,530.0265823,2.738513733,0.043013114,4.20E-05,-27.39383654,529.1817089,1.036158888,4.188367628,3311.740863,3306.205719
2.738089223,-18.46541766,529.2906804,2.736301225,0.042951694,4.31E-05,-25.56826088,528.4050676,1.064281722,4.188367628,3303.438147,3297.903002
2.735948717,-16.69322751,528.4513293,2.734302463,0.04288192,4.44E-05,-23.85012839,527.526178,1.096155214,4.188367628,3295.13543,3289.600287
2.7340172,-15.03631692,527.5129643,2.732503128,0.042804165,4.59E-05,-22.25237067,526.5497765,1.133010609,4.188367628,3286.832715,3281.297571
2.732279827,-13.50824519,526.4808593,2.73088718,0.042718876,4.76E-05,-20.79090194,525.4816301,1.176616897,4.188367628,3278.53,3272.994857
2.730719904,-12.12603062,525.3615246,2.729436397,0.042626616,4.97E-05,-19.48653662,524.3291289,1.229590777,4.188367628,3270.227286,3264.692144
2.729318341,-10.91246968,524.163494,2.728129586,0.042528145,5.24E-05,-18.36854676,523.1025172,1.295901145,4.188367628,3261.924573,3256.389432
2.728052705,-9.900516018,522.8989947,2.726941186,0.042424594,5.58E-05,-17.48164391,521.8176726,1.381579266,4.188367628,3253.621861,3248.086721
2.726895506,-9.142039073,521.5878072,2.725838615,0.042317897,6.03E-05,-16.9007006,520.5030153,1.495309462,4.188367628,3245.319152,3239.784013
2.725810872,-8.726842921,520.267175,2.724776847,0.04221194,6.63E-05,-16.7646568,519.2188743,1.646046362,4.188367628,3237.016445,3231.48131
2.724747566,-8.826879917,519.0204594,2.723686646,0.042116004,7.32E-05,-17.35090387,518.1162543,1.815677777,4.188367628,3228.713743,3223.178616
2.723624082,-9.780657855,518.0612985,2.722453772,0.042053646,7.46E-05,-19.11673547,517.5677707,1.818786463,4.188367628,3220.411056,3214.875944
2.722308758,-12.01783213,517.850932,2.720923039,0.042063779,5.53E-05,-22.15264317,518.031084,1.301515715,4.188367628,3212.108391,3206.57328
2.72065039,-15.29754272,518.7036199,2.718985488,0.042154199,2.67E-05,-25.71010275,519.3791383,0.610033158,4.188367628,3203.805722,3198.270599
2.718571434,-18.8283878,520.3087266,2.716619331,0.042295081,7.32E-06,-29.24232351,521.2288955,0.151644942,4.188367628,3195.503034,3189.967902
2.716067991,-22.24238856,522.3279424,2.713840743,0.042464575,-4.13E-06,-32.60326341,523.377779,-0.119047508,4.188367628,3187.200334,3181.665197
2.713160314,-25.46088262,524.607556,2.710673848,0.042653169,-1.12E-05,-35.76913807,525.7398536,-0.287413857,4.188367628,3178.897628,3173.362488
2.709872972,-28.47547186,527.0814159,2.707143466,0.042856611,-1.59E-05,-38.74064691,528.2745742,-0.399298868,4.188367628,3170.594918,3165.059777
2.706230602,-31.28998447,529.716867,2.703273915,0.043072701,-1.92E-05,-41.52153043,530.9597053,-0.477848691,4.188367628,3162.292206,3156.757064
2.702257316,-33.90851408,532.49515,2.699089041,0.043300121,-2.16E-05,-44.11425961,533.7812309,-0.535471104,4.188367628,3153.989492,3148.454349
2.697976835,-36.33328002,535.4039124,2.69461245,0.043537967,-2.34E-05,-46.51947357,536.7291722,-0.579263813,4.188367628,3145.686778,3140.151635
2.69341273,-38.56461866,538.4339974,2.689867736,0.043785551,-2.48E-05,-48.73629388,539.7956439,-0.613418036,4.188367628,3137.384063,3131.84892
2.688588621,-40.60144264,541.577913,2.684878644,0.044042295,-2.59E-05,-50.76274168,542.9738837,-0.640509665,4.188367628,3129.081348,3123.546204
2.683528324,-42.44164038,544.8290604,2.679669192,0.044307682,-2.68E-05,-52.59599399,546.2577445,-0.662274623,4.188367628,3120.778632,3115.243488
2.678255964,-44.082305,548.1813206,2.674001293,0.04814521,-7.74E-05,-52.7643214,547.6388143,-1.763067082,4.531448563,3392.626558,3386.638017
2.672562951,-42.3096027,548.6516238,2.668461512,0.048185733,-7.79E-05,-51.04903064,548.0907075,-1.773942546,4.531448563,3383.643746,3377.655204
