r0 [AU],t0 [AU],n0 [AU],vr0 [km/s],vt0 [km/s],vn0 [km/s],r1 [AU],t1 [AU],n1 [AU],vr1 [km/s],vt1 [km/s],vn1 [km/s],tof [days],m0_maximum [kg],m1_maximum [kg]
2.9683911063356203,0.0,0.0,-0.36966365365427684,16.789156519558528,0.0,1.9276676873821914,1.9938910368015408,0.002330377355481838,-13.773507245917616,11.427043025253424,-0.08886496088040884,231.31960773419965,5392.813253757136,5090.374194450723
2.77335710110933,0.0,0.0,-1.3581638232117248,17.845170275593595,-0.0,1.9063898985561119,1.879006052288637,0.08982659081537031,-13.978057414249095,12.027083570052632,0.9435890639394392,207.32419758765928,3382.6145870037394,3108.9017889203024
2.6782559635463556,0.0,0.0,-1.4800322678862494,18.404800816218458,0.0,1.575632469873284,2.057313541701796,-0.11932848517092356,-15.204092436291894,11.590010193094406,-0.19939128339777007,224.30670387986171,3388.8114388276176,3092.6795408533635
2.7634939436073984,-0.0,0.0,0.6668569543187163,17.998982573066947,0.0,2.4830839389211303,1.3449077360260722,0.00041729751725812637,-7.328915923692503,16.036762737143196,-0.6794187754707515,131.0465071129436,2821.457639228105,2648.480399844754
2.8239126828370713,0.0,-0.0,1.1931563418671658,17.604793538133368,0.0,2.16917360539225,1.928814332509516,-0.0028977471885515255,-10.735515824064533,13.3339523394243,-0.05745562971777292,197.59764444487567,2643.2213384680113,2385.807307586688
2.9026965491699803,0.0,-0.0,0.8377339023032181,17.098160370551472,0.0,2.814954792460531,0.9526425094048538,-0.013232063875545043,-4.395607422560494,16.109354660537413,-0.01675668665870794,96.628098232366,2689.415835496335,2561.880348654774
2.9718131370993186,-0.0,-0.0,1.000480668594689,16.668292996301798,-0.0,2.63800229317485,1.401841017812114,0.05820506505072733,-8.045862245552849,14.545243312325246,-0.0025325114072599028,155.9929254432934,2779.6854647270834,2573.7859871747496
2.987909330554365,0.0,0.0,-0.27947025082544047,16.619924942119106,0.0,2.428554537682262,1.4568806465271462,0.052394397555421995,-10.230080014925296,14.182685141308315,1.06345577084373,161.28410598285015,2613.410492506652,2400.543887722723
2.615564428337107,0.0,-0.0,-0.8339280125937601,18.89856220419425,-0.0,1.9658219349493293,1.655555120896105,-0.01218707163212987,-12.320217880996344,14.757416663951384,-0.7143940447549287,160.20890153079384,4036.5952001787914,3825.0484014158296
2.5701103406212367,-0.0,0.0,0.08601519681378149,19.237257482962338,-0.0,2.342961230151256,1.1226563694054412,-0.0035452723158205753,-7.610158849243183,17.472369161110027,-0.7814345296043224,103.17790149802026,3007.975337168956,2871.7716552141765
2.598044883891401,0.0,0.0,0.6881827937400925,19.06135478341666,0.0,1.9146689094466411,1.9868122034186804,-0.058213776415280284,-12.24007116043892,13.111780051075367,-0.7302375559409549,210.6173267243285,2981.9262615995294,2703.906745817295
2.7598493814372387,-0.0,-0.0,0.9629042865154275,17.92607543059839,-0.0,2.383399182656202,1.5132804501414707,0.01758960937772181,-8.28086464200729,15.448651803495213,-0.11596674503949848,158.0659096264134,2960.7496962431824,2752.0968558447107
2.8232815621231766,0.0,0.0,1.2891016521009793,17.480996166734545,-0.0,1.923495518500077,2.2316001269545285,0.09768807935311394,-12.354618066594607,11.306411866770564,-0.02333501347002309,272.3089391557005,2700.2105717467216,2340.809452440396
2.947781724816315,-0.0,0.0,0.4970035971215973,16.739924397074734,0.0,1.722177053805519,2.1976036322154995,-0.11439040923166233,-14.424786311081801,10.357172824102232,-0.7749321596475767,256.3835491016072,3015.0003292900783,2686.9753468742942
2.7880457561450074,-0.0,0.0,-0.7414883303676046,17.790149373240897,0.0,2.183574540369917,1.5478413292680417,0.012115674953392483,-11.302080938166977,14.682229215786514,0.10904161606753875,161.49421353063377,4991.721575101491,4778.44496310407
2.6765569942598884,-0.0,-0.0,-0.7292405486637213,18.514453450588046,0.0,1.2230615968901992,2.2987882117916896,0.005201849376008236,-16.480628875321322,9.502780296206364,-0.11219180607108295,258.25236634374596,8637.692934389097,8297.302426113107
2.893158504985576,-0.0,0.0,-0.09212693247425299,17.14380680345659,-0.0,2.3225653967182645,1.6618737513134094,-0.013488680245512898,-10.728680894956415,13.658972433488234,0.10632709605880064,183.31663194735316,6695.328385891929,6453.275082860541
2.855926527737074,0.0,0.0,-0.7773342320153436,17.35163331296762,0.0,1.8082967805475294,1.9642867694603943,-0.015004349531547964,-13.74608977004146,12.494722451149107,-0.6788765816336244,220.1881871724468,3091.9689523192214,2801.3045164877963
2.6699409899322823,-0.0,0.0,-0.11371254160170037,18.588195608188038,0.0,1.5956131292549443,2.0147672971772947,-0.09734821228582437,-15.203869081677237,11.758437975781641,-0.4203077266846052,215.68631212851315,3257.8262865113907,2982.969336320545
2.571914694242619,-0.0,-0.0,-0.20531809164764026,19.22376138401218,0.0,2.500047618548068,0.6076071105798162,0.013461506800114457,-4.545570879205806,18.653193781803733,0.7117489092569922,55.522965144074874,2916.3021821442117,2843.009019685688
2.5728594419439914,0.0,0.0,-0.008064669811557967,19.21224542707943,0.0,2.065354391203308,1.5855706022243374,-0.06198587537032501,-10.735121614573732,15.50932247935079,-2.0609260531579032,158.32614308835767,2333.78861827675,2124.8599694779145
2.6045278160630696,-0.0,0.0,0.9779290920543232,18.949221375446612,0.0,2.286145533709771,1.54896594583351,-0.024936963800211775,-9.251317074997633,15.371325985776595,0.040663903875485095,149.7285256056206,2416.159430655106,2218.566614681504
2.7615898962041063,0.0,-0.0,0.9627748318787461,17.91477737398187,0.0,2.225752201502503,1.7921350155315308,0.11862407765513575,-9.935871582274853,14.227080048702335,0.34604302818120564,195.461265784092,2250.4827751106623,1992.5721975309664
2.8600336445900374,-0.0,0.0,1.1968772876071316,17.315270178296498,-0.0,2.698263346454914,1.07359808564948,-0.031800121891244086,-5.4475001413649435,16.119351073804705,-0.017489633870817846,111.77640993076712,2300.5096673923413,2154.706458011622
2.904177884373579,-0.0,0.0,0.8978343509929262,16.991260582905852,0.0,2.831572959005497,0.8354187101955547,-0.049101656900071025,-4.230536529779496,16.171244153175497,-1.4285702410857857,87.83900310288358,1965.003599127936,1849.1197151714168
2.676679172480023,-0.0,-0.0,0.9140569861091333,18.61865734535146,-0.0,2.1885329870129104,1.9045939073567484,-0.00567363626405842,-10.230404672069309,13.716094121101882,0.3262029539831791,199.79865836988756,2644.3202944575105,2384.2731696162605
2.9012388349345795,0.0,0.0,1.286402345997371,17.06587223275221,-0.0,2.5580726679101544,1.4431496425908248,0.00461306834383033,-7.464057148766741,15.169324888574472,-0.2696615611216114,155.68739299724265,2627.258157496736,2421.7776125878618
2.937079833034598,-0.0,-0.0,0.9522251348578349,16.881544696658313,-0.0,2.526217664622671,1.5770273151582244,0.00011957003115362462,-8.347823846332107,14.414158520916194,0.11834925155775364,163.02562862403283,2537.594267436043,2325.1655649622007
2.978051520055316,-0.0,-0.0,0.5517418992590627,16.64823462885594,0.0,2.5435052832554046,1.510811462321379,0.038083414132947364,-8.360642928002152,14.5373974193318,-0.1758689869253891,162.27898643063963,2702.9647818436683,2488.7750306440903
2.958618046835692,0.0,0.0,0.2336325582612408,16.769395326768038,0.0,2.009678451353554,1.9914836868695995,0.017822969775877565,-12.36500822250798,12.488162664615409,-0.5276308251396536,238.51719692278135,2451.3472181787884,2138.241402131654
2.8293342699571893,-0.0,0.0,0.00384461526444288,17.58197982558151,0.0,2.5352489971663283,1.3267521932133575,0.04206787029746488,-8.21764752057486,15.197110673811075,0.886091653328508,141.833600477781,2214.722225663927,2027.5710476016588
2.8617352367996394,0.0,-0.0,-0.22144142537225464,17.297919693353304,-0.0,2.504624972564703,1.2253880003461728,0.015740437297018288,-8.65537754081237,15.551752863554547,0.44065324427231495,130.57862712080535,3058.0426748361597,2885.666992315848
2.7883632772566482,0.0,0.0,-0.9376853220347147,17.778849766551396,-0.0,2.6313555124148844,0.7839882814030334,0.00177205548997319,-5.924062172788987,17.036949645358703,-0.0929584730408095,78.21774274925691,4908.537416156903,4805.748381073395
2.7304982608910477,-0.0,0.0,-0.6276262096419377,18.129316183356764,-0.0,1.5375850328662324,2.1629467929197723,0.008116157244761576,-14.877406644110618,11.483493010230614,-0.0252036535706066,231.13432408458897,4260.2646998180735,3955.053468055469
2.6537845493379084,0.0,0.0,0.7395860518593917,18.779283475848874,-0.0,2.1180375499838497,1.667678872117201,0.01012466510323946,-10.73941041080135,14.943793666497589,-0.403889833892613,162.738905697625,3363.568425972925,3148.7167329086083
2.695800139567312,-0.0,0.0,0.8052841792544017,18.38930530245899,0.0,2.112175336310218,1.8611050404301357,0.0910021560242126,-10.825284232267409,13.92526093632976,0.6350851287772438,185.23204968174116,3150.006475713163,2905.479363121118
2.8166075366001375,0.0,-0.0,1.1039056842458916,17.614891319997763,-0.0,2.4161324732740437,1.7458682485297026,-0.04894004896439883,-9.326866562060639,13.77775935902828,0.0442252069799845,181.2516475509467,2769.0612144609654,2529.824975121481
2.981299582065874,0.0,0.0,0.5088529350262682,16.630096733970728,-0.0,2.5303064579131087,1.5834448431407415,-0.011962328595474199,-9.265584072846595,13.796609747765517,-0.0953617444724483,186.9625367427369,2371.520744776869,2129.7682630716276
2.9849441267017407,0.0,0.0,-0.5351711260265084,16.61084508600641,0.0,2.4930166395699715,1.391009102283781,0.04607848501113551,-9.698900392870703,14.446138642443746,-0.020887896851000502,149.61571056379697,2493.0539797208885,2296.933988458427
2.8551990323951153,-0.0,-0.0,-1.4309938315159247,17.341057737806313,-0.0,2.743421375909606,0.6918966124139813,-0.0065805718180712465,-4.301727765289371,17.03197845270948,-0.73018151839917,68.17256233183463,1745.217343778858,1655.3097675387564
2.8179844647507273,0.0,0.0,-0.048120125900365705,17.640660212039528,-0.0,2.584628726578511,1.1679414583771315,-0.007807054147008602,-6.172855780808105,16.39832431963582,0.10716958501031017,119.23695700510144,2771.357241180942,2613.971378842223
2.8362746437087885,0.0,0.0,1.1271495773696791,17.485714401556553,-0.0,2.387533716394824,1.5983499776259529,-0.06876827470260494,-9.695315339822407,14.358962270561022,-0.0318450669501045,165.46323798400405,2685.527487017828,2467.1385506714537
2.8739813801596794,0.0,-0.0,-0.06786937175634754,17.325569107035335,0.0,2.6725595046373374,1.0650584438444683,-0.056905279655679736,-6.601376907031064,15.913233491791791,-1.3039544655690056,107.77024334152524,2628.739007697159,2486.496491205024
2.7814937850510466,0.0,-0.0,0.15217107378518457,17.891796184390973,-0.0,2.550947615992132,1.1254102216823194,-0.01778616846531054,-6.982119751558952,16.37795081880336,-1.269777077897127,112.81391132474536,2703.8594434745505,2554.9549256889045
2.646343944748054,0.0,0.0,-0.41003845479501355,18.736641934606762,0.0,2.0213270305785684,1.5887877932108825,0.001500476985391333,-11.808275056450118,15.281474624579094,-0.5609559862207094,158.5991529064485,2961.9550120817344,2752.5985749874535
2.5709943344617976,0.0,-0.0,0.15939089504935347,19.319629723974757,0.0,1.6625634820666078,2.144915140718757,-0.022038216387958175,-13.906151265891282,11.954834600570262,0.5433879326129089,224.5452626792248,4192.815805426648,3896.309782727671
2.638072232282206,0.0,-0.0,0.2627593312231913,18.8498654647148,0.0,1.7365677547923397,2.029989516644398,0.019415780952909308,-13.292332028678022,13.050611175539546,-0.5538022471018488,208.1350363059319,4102.172843836365,3827.3395014133616
2.6714980773380086,0.0,-0.0,1.2722510305594419,18.59281089722242,-0.0,2.1119670296795454,1.8578864745734918,-0.10908166166428622,-11.742499249124243,13.189210270003764,-0.16824155612967973,190.0358208784025,2307.709170343284,2056.9471976460272
2.81496815182126,0.0,-0.0,-0.0985317793234632,17.659562646671873,0.0,2.678401099897046,1.0364165742527738,-0.004126809099180344,-5.27647438887995,16.474190060148622,0.1147330229877248,103.78590104944264,2136.519104551242,2003.5053281165408
2.8719346785518813,0.0,-0.0,1.024095485059379,17.268599023037467,-0.0,2.7424529283781367,0.891008547788689,-0.02360747388074353,-5.266443594711035,16.356631688102752,-1.386738549615228,91.60520128424136,2225.634744587211,2104.7559625716613
2.88366114677598,-0.0,0.0,0.056755067407892254,17.239334412436943,-0.0,2.0372846926989645,1.9862866447350662,0.12109014512435021,-12.477096737670957,12.201309389245315,1.133196967190873,237.91157552332157,2609.4110813173615,2295.419833237372
2.84789858973325,0.0,-0.0,-0.36759782226976156,17.484247224882125,-0.0,2.3816941657051087,1.6141106228831126,-0.06647299663471554,-10.209184934062932,13.815881175549261,-1.4770050325586244,164.63075672111864,2075.205665059594,1858.0051105623695
2.877887916708964,-0.0,0.0,-0.6659796104048209,17.229162623282726,0.0,2.3799410099012173,1.4412811907710446,-0.015076175113283671,-9.071566046760145,15.41445468655142,0.19404284087556495,146.3113186831036,1874.9225387711908,1681.9374223217476
2.7823799116109353,0.0,-0.0,0.2242131351492902,17.885360072377637,-0.0,2.735978910978408,0.5606388368568809,0.025343701431833135,-3.4169238169778224,17.44290909104362,1.262484288152178,54.1963862553675,1546.3930649459792,1477.110439148974
2.730704957744267,-0.0,0.0,0.5268670717041711,18.159830342904005,0.0,2.178164644792833,1.598984712254482,0.0636071152764898,-11.586782409345505,14.116527947768196,1.698881275877951,170.5065683016656,3084.802982129466,2859.719111044163
2.7028132001606835,0.0,-0.0,-0.9463275061116014,18.3172200331367,0.0,1.3313582980421932,2.364517267694931,0.0303595269304561,-15.208765435904457,10.128289982503588,-0.758685336807878,268.829871392816,4361.755615443904,4006.762710854114
2.713738846659484,0.0,0.0,1.3550188023414733,18.238101094676303,0.0,2.3576109154613283,1.4884872135996985,0.012000919790774774,-9.600980865365194,15.007602176166333,1.041228214981957,150.20208551918043,2895.649505902129,2697.38349049392
2.7882014697342123,0.0,-0.0,-0.10195018118290149,17.846028101832978,0.0,1.7426230164379675,2.138093729975929,0.06277215980584491,-13.741090757538936,11.432447050340492,2.3160597862048613,231.6845646253787,2884.400403561026,2578.5854051635647
2.759007089448744,0.0,-0.0,0.23323115371644346,18.02298967785235,0.0,2.6752283231095952,0.7037806255904172,-0.03447797190408748,-4.645446820776332,17.3042007420537,-1.7116416969572286,67.75975168540025,1826.5680168373497,1737.189431695121
2.7664675093466826,0.0,-0.0,-0.06877208927095975,17.998347901528422,-0.0,2.601031701755352,0.9595715092874118,0.015379547929141656,-6.549640215256489,16.757002200819084,0.04585115990351092,94.2170715375396,2997.655105838204,2873.281253934239
2.7724321318053877,-0.0,-0.0,-0.3446702124563154,17.98827992002211,-0.0,2.4853057211276166,1.2463806446283388,0.02474908575833764,-7.9624174081279335,16.007476914571043,1.2848056736682532,121.44160815165388,2462.8329091673363,2302.5616905107186
2.780435533512635,-0.0,0.0,0.06983280881356892,17.924431850122527,0.0,2.1166474957209562,1.71927259136605,-0.029308779104199524,-11.577424378281885,14.183592567504622,0.37517257165434315,178.95504010125296,3516.4065814156056,3280.1370574912426
2.83421251053393,0.0,0.0,0.015817809329711954,17.544752240504536,0.0,2.2477854974589206,1.6916708578141535,0.07499006713086535,-10.565256387505547,14.173882767833382,1.050138770452982,173.78719125012833,3435.055468624437,3205.613654459178
2.8142340776723986,-0.0,-0.0,0.10939541773844441,17.709162016588962,-0.0,2.408947210417303,1.3627092724959446,0.017671974518121643,-9.667539811090661,14.98276516015797,1.7536181052361643,137.59138089564,1898.0425067047336,1716.5509817606926
2.767727501508612,0.0,0.0,-1.0262752211444655,17.887607818625252,-0.0,2.5857036715766877,1.0253143416378068,-0.05219955520278283,-6.023101417601731,16.699659530719906,-1.704938940126583,101.96390913490896,1604.0224682827766,1469.6269507852714
2.7820599867610154,-0.0,0.0,0.5885717884081066,17.82461161338811,0.0,2.485605205626773,1.4493400344164244,0.010363549742316095,-8.42295581543243,15.179565514227974,0.1262597527543277,146.5783666514178,3102.4579002758974,2908.958076516489
2.877312492025219,0.0,0.0,0.370316983433571,17.356387893983367,-0.0,2.542499751537298,1.3238021830177682,0.08292089514915668,-8.01861425019284,15.3745124873653,1.3287630095061074,134.75863828303372,2341.086629408681,2163.2564489842407
2.867687758662398,0.0,-0.0,0.026387347360303747,17.390765467939538,-0.0,2.187592498481033,1.7356927510112883,0.006172216039690622,-11.233857840646495,13.847358429945405,-0.10275912768750543,183.94177202641765,3650.2643000215767,3409.2402820304073
2.785973850244511,-0.0,0.0,-0.09847163066848592,17.860297496360825,-0.0,1.8673110017389396,2.3282610285811463,-0.15677604559075997,-12.757886371491699,10.55255927402551,-0.4442027637945302,249.95800133053876,2314.1800847997897,1984.3556384252624
2.87896810823285,0.0,0.0,-0.09617117270822428,17.264921284493905,0.0,2.61475598746922,1.2934243756197108,0.017580431866011277,-7.679839215298158,15.191765345366184,-0.08099110306468438,136.2574840352681,2596.78371783401,2416.947577292425
2.9172254902626182,0.0,-0.0,-0.1484046483978053,17.022167908366132,0.0,2.523649749752305,1.6193969241598287,-0.004924729258456618,-8.534543574770913,14.124609355418823,-0.5015689575351585,177.24029634972263,2682.120813744062,2448.1876075739133
2.998546099422427,0.0,0.0,0.4460896165583686,16.504411499535816,-0.0,2.9316836681191276,0.6785933637581153,0.01506225001056483,-3.5345656643487184,16.02828512863965,0.8656557460302995,70.82646845099211,2775.4870719930504,2681.999321720505
3.0092332835173083,-0.0,-0.0,0.17529322662057284,16.435258159088956,0.0,2.765715888017534,1.1836316215869944,0.0009531917782949403,-6.841307684845475,14.959889365359183,0.25402416998035876,132.00075649095393,3690.4077297929985,3516.142897552593
3.008349896110464,0.0,-0.0,-0.4035013075874524,16.446990473524995,-0.0,2.0598318875764794,2.055452184025502,0.062008530583947376,-12.789207582175665,11.137617861862783,0.8157969982211155,232.2333589351036,4194.987655400255,3888.328680841872
2.910607521421819,-0.0,-0.0,-1.1682063752853773,16.93845272815418,-0.0,1.4198374583870796,2.179460585823782,0.05734497563994099,-16.54761497490422,9.324177883827188,0.4653330958154628,269.7738826113783,4968.572384730651,4612.301085437403
2.601783100035352,0.0,-0.0,-1.2093863167295058,18.960953936811702,0.0,1.4042790776839398,2.106144346386196,0.05453493855158904,-15.576445494663673,11.61427306404188,0.21826170452999463,220.46777970725097,5379.003045482924,5087.836058761825
2.5319592799565758,-0.0,0.0,1.0266997370771815,19.403878964678864,-0.0,1.2947317351197272,2.449925679105949,-0.06283723698305599,-15.290062366660555,9.233021434242719,-0.14117814933540054,268.83174169791135,7431.695468823992,7076.858336941873
2.654314842205531,0.0,-0.0,1.6321324098667078,18.50942119999214,0.0,1.5225486762152634,2.435999514583805,0.20865872118515724,-14.622569619111948,9.021484539971699,1.6148474710706036,291.85517957541765,3527.876238861395,3142.5548657312634
2.880240713625167,-0.0,-0.0,0.017258957468194214,17.257292952660173,-0.0,2.427143772736893,1.6206632748775593,0.018422802911879185,-9.526595255208903,14.097495153988021,-0.07400414353351825,169.4696305550889,4088.876386937419,3865.099043711536
2.9185468548131044,0.0,-0.0,-0.09473449039455471,17.014461165810523,-0.0,2.3253847585676906,1.8990966324041787,-0.009566351514347439,-10.13400154711616,12.996099745209996,-0.49936256066663154,201.1410034077275,3264.3785431352085,2998.839280747918
3.0023447186605847,-0.0,0.0,0.373099594586183,16.483529828404933,-0.0,2.9107211412092235,0.7970495995339983,0.015958672299059236,-4.254816217632169,15.795420328707898,1.0942272933545545,86.94219752980311,2180.502802989845,2065.7803569181374
3.017919863949535,0.0,0.0,0.07376350455839825,16.394836282235385,-0.0,2.5393654597888844,1.5491024568077219,-0.011577445102583985,-9.302613841253043,13.799083543953119,-0.2457648582230476,163.63223390729388,2329.704329512588,2113.7750246042783
2.9745973504478953,-0.0,0.0,-0.7542858616165758,16.626628766438888,-0.0,2.187472106157688,1.7293294200097828,0.0936950880094644,-12.159651279500418,12.835985113583918,1.5311305436970657,186.64251831172456,2321.4412582682075,2075.1515110480254
2.790052549262545,-0.0,0.0,-1.526061540619814,17.681491169901005,-0.0,1.8543461277594762,1.9535328140895565,-0.05483849216204042,-14.337763239598045,11.46674657757949,-0.46796112607219253,204.22755707184828,2353.0948619576457,2083.598531593924
2.8092979779200804,0.0,0.0,-0.2171756065854028,17.619426972991192,-0.0,1.8841556926668974,1.8941584183613036,-0.06812313132526543,-13.589737295579127,12.672248445334818,0.2769875442330268,207.3096509790848,2994.633398864439,2720.9775008420556
2.6725492603653973,0.0,-0.0,-0.6064636854049295,18.573523207003305,-0.0,2.1043558856306497,1.6623255634785696,-0.008760960719483533,-11.649792047871573,14.37528983135693,0.35972179800495313,170.74678604541987,3220.7224146258113,2995.3103208560055
2.6817376319870347,0.0,-0.0,-0.23195714388915448,18.505194085702655,-0.0,1.5672587293313214,2.289232765830987,0.09687917801076766,-14.890317269173876,9.925431830347474,0.14159580915309194,249.8817292374589,3531.6556907230297,3201.747700915416
2.7760173191014963,-0.0,-0.0,-0.21672713344837158,17.89437967961811,0.0,2.5846627850493187,0.9432395577008351,-0.044074660358294014,-6.246546911188987,16.85497829248944,-1.486134498485391,94.2938351855263,2489.2348452298784,2364.788820253674
2.751749471030433,0.0,-0.0,-0.06593412496036637,18.036460018327574,0.0,1.748121092492295,2.116590323976791,-0.017702037502098394,-13.835410181213868,11.615451446278474,0.23523854218645032,239.66487931330636,4807.764569019831,4491.2614019866
2.7452131639820534,0.0,0.0,0.14389249710719534,18.065766501986438,0.0,2.469434590919384,1.2714598218537339,0.050814624604068666,-7.898903145088486,15.874479302668501,1.510656560361666,124.89479624640089,3120.0657640004833,2955.189870943778
2.7375480996366854,0.0,0.0,0.9358296852763702,18.114415257372976,-0.0,2.242516509860384,1.6675797582490934,0.08912908440893255,-10.686454136623235,14.057095037918291,0.871402408725426,171.53268286175472,3786.009128809437,3559.522310559924
2.796005461512205,-0.0,0.0,-0.15935426290071408,17.678692578809294,0.0,1.473350811373912,2.3663783487903958,-0.10558383861948029,-15.232315380024417,9.105419367295358,0.16591724336446886,285.7493855017816,4366.048323522283,3988.714129384744
2.7895621609811365,-0.0,0.0,-0.3273614652000443,17.744082300688124,0.0,1.9120383482436532,2.0593466175254274,-0.045730678303353395,-12.979806543687086,11.917739502074248,1.3809313189965016,224.87195660495473,2760.3085296658587,2463.5044071548705
2.810496474149332,-0.0,0.0,-0.12036387918909797,17.674851529651246,-0.0,1.9739772814420542,1.8077557436435372,-0.07665114202745682,-12.421611523607604,13.748325057577386,-0.40482183004221256,200.27754654447207,2152.08731420051,1887.8447365189993
2.6777682001808287,0.0,-0.0,0.1361823242875923,18.53262555119651,0.0,2.4820877532824053,1.0411528891264337,-0.03755216899774378,-6.459751229501451,17.28523179344859,-0.26597008751366263,98.1272920332414,2074.9021806527744,1945.9216555573012
